activity,location,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,class
0.25,1.0,0.0,0.8883928,0.0,1.0,0.0,0.0,0.5,0.1563585823488533,asleep
0.25,1.0,3.209528e-07,0.8883928,0.0,1.0,0.0,0.0,0.5,0.1563585823488533,asleep
0.25,1.0,3.209528e-07,0.8882936,0.0,1.0,0.0,0.0,0.5,0.1570535093815149,asleep
0.25,1.0,3.209528e-07,0.8882936,0.0,1.0,0.0,0.0,0.5,0.1570535093815149,asleep
0.25,1.0,3.209528e-07,0.8881945,0.0,1.0,0.0,0.0,0.5,0.1577484364141765,asleep
0.25,1.0,6.419056e-07,0.8881945,0.0,1.0,0.0,0.0,0.5,0.1577484364141765,asleep
0.25,1.0,6.419056e-07,0.88809526,0.0,1.0,0.0,0.0,0.5,0.158443363446838,asleep
0.25,1.0,6.419056e-07,0.88809526,0.0,1.0,0.0,0.0,0.5,0.158443363446838,asleep
0.25,1.0,6.419056e-07,0.88799596,0.0,1.0,0.0,0.0,0.5,0.1591382904794996,asleep
0.25,1.0,9.628584e-07,0.88799596,0.0,1.0,0.0,0.0,0.5,0.1591382904794996,asleep
0.25,1.0,9.628584e-07,0.88789684,0.0,1.0,0.0,0.0,0.5,0.1598332175121612,asleep
0.25,1.0,9.628584e-07,0.88789684,0.0,1.0,0.0,0.0,0.5,0.1598332175121612,asleep
0.25,1.0,9.628584e-07,0.88789684,0.0,1.0,0.0,0.0,0.5,0.1598332175121612,asleep
0.25,1.0,9.628584e-07,0.88779765,0.0,1.0,0.0,0.0,0.5,0.1605281445448227,asleep
0.25,1.0,1.2838112e-06,0.88779765,0.0,1.0,0.0,0.0,0.5,0.1605281445448227,asleep
0.25,1.0,1.2838112e-06,0.8876984,0.0,1.0,0.0,0.0,0.5,0.1612230715774843,asleep
0.25,1.0,1.2838112e-06,0.8876984,0.0,1.0,0.0,0.0,0.5,0.1612230715774843,asleep
0.25,1.0,1.2838112e-06,0.88759923,0.0,1.0,0.0,0.0,0.5,0.1619179986101459,asleep
0.25,1.0,1.604764e-06,0.8875,0.0,1.0,0.0,0.0,0.5,0.1626129256428075,asleep
0.25,1.0,1.604764e-06,0.8875,0.0,1.0,0.0,0.0,0.5,0.1626129256428075,asleep
0.25,1.0,1.604764e-06,0.8875,0.0,1.0,0.0,0.0,0.5,0.163307852675469,asleep
0.25,1.0,1.604764e-06,0.8874008,0.0,1.0,0.0,0.0,0.5,0.163307852675469,asleep
0.25,1.0,1.9257168e-06,0.88730156,0.0,1.0,0.0,0.0,0.5,0.1640027797081306,asleep
0.25,1.0,1.9257168e-06,0.88730156,0.0,1.0,0.0,0.0,0.5,0.1640027797081306,asleep
0.25,1.0,1.9257168e-06,0.8872024,0.0,1.0,0.0,0.0,0.5,0.1646977067407922,asleep
0.25,1.0,1.9257168e-06,0.8872024,0.0,1.0,0.0,0.0,0.5,0.1646977067407922,asleep
0.25,1.0,2.2466695e-06,0.8871032,0.0,1.0,0.0,0.0,0.5,0.1653926337734537,asleep
0.25,1.0,2.2466695e-06,0.88700396,0.0,1.0,0.0,0.0,0.5,0.1660875608061153,asleep
