activity,location,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,timestamp_text,class
0.0,0.0,0.0,0.9760912,0.0,0.0,0.0,0.0,0.0,0.5960866526904263,2018-05-15 14:21:26+00:00,awake
0.0,0.0,0.0,0.9760912,0.0,0.0,0.0,0.0,0.0,0.5960866526904263,2018-05-15 14:21:34+00:00,awake
0.0,0.0,0.0,0.9760912,0.0,0.0,0.0,0.0,0.0,0.5960866526904263,2018-05-15 14:21:55+00:00,awake
0.0,0.0,0.0,0.9759921,0.6313003,0.0,0.0,0.0,0.0,0.596785464709993,2018-05-15 14:22:25+00:00,awake
0.0,0.0,0.0,1.6534392e-09,0.0,0.0,0.0,0.0,0.0,0.596785464709993,2018-05-15 14:22:45+00:00,awake
0.0,0.0,0.0,0.9759921,0.0,0.0,0.0,0.0,0.0,0.596785464709993,2018-05-15 14:22:54+00:00,awake
0.0,1.0,3.2119237e-07,0.9758929,0.6396513,0.0,0.0,0.0,0.0,0.5974842767295597,2018-05-15 14:23:54+00:00,awake
0.0,1.0,3.2119237e-07,0.97579366,0.6526517,0.0,0.0,0.0,0.0,0.5981830887491265,2018-05-15 14:24:24+00:00,awake
0.0,0.0,3.2119237e-07,0.97579366,0.0,0.0,0.0,0.0,0.0,0.5981830887491265,2018-05-15 14:24:45+00:00,awake
0.0,1.0,6.4238475e-07,0.9754961,0.64483535,0.0,1.0,0.0,0.0,0.6002795248078266,2018-05-15 14:27:15+00:00,awake
0.0,1.0,9.635771e-07,0.9754961,0.64483535,0.0,1.0,0.0,0.0,0.6002795248078266,2018-05-15 14:27:45+00:00,awake
0.0,1.0,9.635771e-07,0.9753968,0.65692025,0.0,1.0,0.0,0.0,0.6009783368273934,2018-05-15 14:28:15+00:00,awake
0.0,1.0,9.635771e-07,0.9753968,0.65692025,0.0,1.0,0.0,0.0,0.6009783368273934,2018-05-15 14:28:45+00:00,awake
0.0,1.0,1.2847695e-06,0.9752976,0.64774257,0.0,1.0,0.0,0.0,0.6016771488469602,2018-05-15 14:29:45+00:00,awake
0.0,1.0,1.2847695e-06,0.9751984,0.6318289,0.0,1.0,0.0,0.0,0.6023759608665269,2018-05-15 14:30:15+00:00,awake
0.0,1.0,1.2847695e-06,0.9751984,0.6318289,0.0,1.0,0.0,0.0,0.6023759608665269,2018-05-15 14:30:45+00:00,awake
0.0,1.0,1.2847695e-06,0.97509927,0.6108235,0.0,1.0,0.0,0.0,0.6030747728860937,2018-05-15 14:31:15+00:00,awake
0.0,1.0,1.6059619e-06,0.97509927,0.6108235,0.0,1.0,0.0,0.0,0.6030747728860937,2018-05-15 14:31:45+00:00,awake
0.0,1.0,1.6059619e-06,0.975,0.6159637,0.0,1.0,0.0,0.0,0.6037735849056604,2018-05-15 14:32:15+00:00,awake
0.0,1.0,1.6059619e-06,0.9749007,0.61321414,0.0,1.0,0.0,0.0,0.6044723969252271,2018-05-15 14:33:15+00:00,awake
0.0,1.0,1.9271542e-06,0.9749007,0.64230096,0.0,0.0,0.0,0.0,0.6044723969252271,2018-05-15 14:33:59+00:00,awake
0.0,1.0,1.9271542e-06,0.9748016,0.64230096,0.0,0.0,0.0,0.0,0.6051712089447938,2018-05-15 14:34:29+00:00,awake
0.0,1.0,1.9271542e-06,0.9748016,0.6060823,0.0,1.0,0.0,0.0,0.6051712089447938,2018-05-15 14:34:59+00:00,awake
0.0,1.0,2.569539e-06,0.9748016,0.6408553,0.0,1.0,0.0,0.0,0.6079664570230608,2018-05-15 14:38:31+00:00,awake
0.0,1.0,2.569539e-06,0.9748016,0.62998784,0.0,1.0,0.0,0.0,0.6086652690426275,2018-05-15 14:39:50+00:00,awake
0.0,1.0,2.8907314e-06,0.9748016,0.6355272,0.0,1.0,0.0,0.0,0.6093640810621943,2018-05-15 14:40:20+00:00,awake
0.0,1.0,3.2119237e-06,0.9748016,0.6355272,0.0,1.0,0.0,0.0,0.6114605171208944,2018-05-15 14:43:12+00:00,awake
0.0,1.0,3.5331161e-06,0.9748016,0.6280095,0.0,1.0,0.0,0.0,0.6128581411600279,2018-05-15 14:45:33+00:00,awake
0.0,1.0,3.8543085e-06,0.9748016,0.62470627,0.0,1.0,0.0,0.0,0.6142557651991615,2018-05-15 14:47:34+00:00,awake
0.0,0.0,5.7814627e-06,0.9722222,0.0,0.0,1.0,0.0,0.0,0.623340321453529,2018-05-15 15:00:45+00:00,awake
0.0,1.0,5.7814627e-06,0.97212297,0.62504596,0.0,1.0,0.0,0.0,0.6240391334730957,2018-05-15 15:01:32+00:00,awake
0.0,1.0,6.7450396e-06,0.97212297,0.62504596,0.0,1.0,0.0,0.0,0.6275331935709294,2018-05-15 15:06:06+00:00,awake
0.0,1.0,6.7450396e-06,0.971627,0.62215936,0.0,1.0,0.0,0.0,0.6275331935709294,2018-05-15 15:06:55+00:00,awake
0.0,1.0,7.3874244e-06,0.971627,0.62215936,0.0,1.0,0.0,0.0,0.6310272536687631,2018-05-15 15:11:36+00:00,awake
0.0,1.0,7.708617e-06,0.9710317,0.6391053,0.0,1.0,0.0,0.0,0.6317260656883298,2018-05-15 15:12:21+00:00,awake
0.0,1.0,7.708617e-06,0.9710317,0.5964238,0.0,1.0,0.0,0.0,0.6317260656883298,2018-05-15 15:12:51+00:00,awake
0.0,1.0,7.708617e-06,0.9709325,0.5964238,0.0,1.0,0.0,0.0,0.6331236897274634,2018-05-15 15:14:08+00:00,awake
