activity,location,distanceHome,showActuation,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,timestamp_text,class,outside_range
Still,House,0,False,1526327311,566280000.0,607,8,not locked,0,Monday,1248,2018-05-14 20:48:31+00:00,awake,0
Still,House,0,False,1526327341,566220000.0,607,8,not locked,0,Monday,1249,2018-05-14 20:49:01+00:00,awake,0
Still,House,0,False,1526327371,566220000.0,723,8,not locked,0,Monday,1249,2018-05-14 20:49:31+00:00,awake,0
Still,House,0,False,1526327401,566160000.0,723,8,not locked,0,Monday,1250,2018-05-14 20:50:01+00:00,awake,0
Still,House,0,False,1526327431,566160000.0,812,8,not locked,0,Monday,1250,2018-05-14 20:50:31+00:00,awake,0
Still,House,0,False,1526327461,566100000.0,812,8,not locked,0,Monday,1251,2018-05-14 20:51:01+00:00,awake,0
Still,House,0,False,1526327491,566100000.0,662,8,not locked,0,Monday,1251,2018-05-14 20:51:31+00:00,awake,0
Still,House,0,False,1526327521,566040000.0,662,8,not locked,0,Monday,1252,2018-05-14 20:52:01+00:00,awake,0
Tilting,House,0,False,1526327552,566040000.0,10712,8,locked,0,Monday,1252,2018-05-14 20:52:32+00:00,awake,0
Still,House,0,False,1526327657,565920000.0,10712,8,locked,0,Monday,1254,2018-05-14 20:54:17+00:00,awake,0
Still,House,0,False,1526327687,565920000.0,1074,8,locked,0,Monday,1254,2018-05-14 20:54:47+00:00,awake,0
Still,House,0,False,1526327742,565860000.0,1074,8,not locked,0,Monday,1255,2018-05-14 20:55:42+00:00,awake,0
Still,House,0,False,1526327777,565800000.0,26794,8,locked,0,Monday,1256,2018-05-14 20:56:17+00:00,awake,0
Still,House,0,False,1526328050,565560000.0,1328,8,not locked,0,Monday,1260,2018-05-14 21:00:50+00:00,awake,0
Tilting,House,0,False,1526328080,565560000.0,1328,8,not locked,0,Monday,1261,2018-05-14 21:01:20+00:00,awake,0
Still,House,0,False,1526328110,565500000.0,1530,8,not locked,0,Monday,1261,2018-05-14 21:01:50+00:00,awake,0
Unknown,House,0,False,1526328140,565500000.0,1530,8,not locked,0,Monday,1262,2018-05-14 21:02:20+00:00,awake,0
Still,House,0,False,1526328170,565440000.0,807,8,not locked,0,Monday,1262,2018-05-14 21:02:50+00:00,awake,0
Still,House,0,False,1526328200,565440000.0,807,8,not locked,0,Monday,1263,2018-05-14 21:03:20+00:00,awake,0
Still,House,0,False,1526328230,565380000.0,16553,8,not locked,0,Monday,1263,2018-05-14 21:03:50+00:00,awake,0
Still,House,0,False,1526328260,565380000.0,16553,8,locked,0,Monday,1264,2018-05-14 21:04:20+00:00,awake,0
Still,House,0,False,1526328290,565320000.0,2917,8,locked,0,Monday,1264,2018-05-14 21:04:50+00:00,awake,0
Still,House,0,False,1526328320,565320000.0,2917,8,locked,0,Monday,1265,2018-05-14 21:05:20+00:00,awake,0
Still,House,0,False,1526328350,565260000.0,619,8,locked,0,Monday,1265,2018-05-14 21:05:50+00:00,awake,0
Still,House,0,False,1526328380,565260000.0,619,8,locked,0,Monday,1266,2018-05-14 21:06:20+00:00,awake,0
Still,House,0,False,1526328410,565200000.0,2043,8,locked,0,Monday,1266,2018-05-14 21:06:50+00:00,awake,0
Still,House,0,False,1526328441,565200000.0,2043,8,locked,0,Monday,1267,2018-05-14 21:07:21+00:00,awake,0
Still,House,0,False,1526328471,565140000.0,12344,8,locked,0,Monday,1267,2018-05-14 21:07:51+00:00,awake,0
Exercise,House,0,False,1526328501,565140000.0,12344,8,not locked,0,Monday,1268,2018-05-14 21:08:21+00:00,awake,0
Still,House,0,False,1526328531,565080000.0,32767,8,locked,0,Monday,1268,2018-05-14 21:08:51+00:00,awake,0
Still,House,0,False,1526328565,565080000.0,32767,0,not locked,0,Monday,1269,2018-05-14 21:09:25+00:00,awake,0
Still,House,0,False,1526328595,565020000.0,4931,0,locked,0,Monday,1269,2018-05-14 21:09:55+00:00,awake,0
Still,House,0,False,1526328625,565020000.0,4931,0,locked,0,Monday,1270,2018-05-14 21:10:25+00:00,awake,0
Still,House,0,False,1526328655,564960000.0,595,0,locked,0,Monday,1270,2018-05-14 21:10:55+00:00,awake,0
Still,House,0,False,1526328685,564960000.0,595,0,locked,0,Monday,1271,2018-05-14 21:11:25+00:00,awake,0
Still,House,0,False,1526328715,564900000.0,798,0,locked,0,Monday,1271,2018-05-14 21:11:55+00:00,awake,0
Still,House,0,False,1526328745,564900000.0,798,0,locked,0,Monday,1272,2018-05-14 21:12:25+00:00,awake,0
Still,House,0,False,1526328775,564840000.0,12296,0,locked,0,Monday,1272,2018-05-14 21:12:55+00:00,awake,0
Still,House,0,False,1526328805,564840000.0,12296,0,locked,0,Monday,1273,2018-05-14 21:13:25+00:00,awake,0
Exercise,Other,0,False,1526329162,564480000.0,32767,0,locked,0,Monday,1279,2018-05-14 21:19:22+00:00,awake,0
Still,Other,0,False,1526329238,564360000.0,32767,0,locked,0,Monday,1280,2018-05-14 21:20:38+00:00,awake,0
Unknown,Other,0,False,1526329265,564360000.0,32767,8,locked,0,Monday,1281,2018-05-14 21:21:05+00:00,awake,0
Exercise,Other,0,False,1526329355,564240000.0,27530,8,not locked,0,Monday,1282,2018-05-14 21:22:35+00:00,awake,0
Exercise,Other,0,False,1526329385,564240000.0,27530,0,not locked,0,Monday,1283,2018-05-14 21:23:05+00:00,awake,0
Exercise,Other,0,False,1526329415,564180000.0,20700,8,not locked,0,Monday,1283,2018-05-14 21:23:35+00:00,awake,0
In vehicle,Other,0,False,1526329538,564120000.0,23298,0,locked,0,Monday,1285,2018-05-14 21:25:38+00:00,awake,0
In vehicle,Other,0,False,1526329568,564060000.0,32756,0,locked,0,Monday,1286,2018-05-14 21:26:08+00:00,awake,0
Exercise,Other,0,False,1526329646,564000000.0,7188,0,locked,0,Monday,1287,2018-05-14 21:27:26+00:00,awake,0
Still,Other,0,False,1526329676,563940000.0,7188,0,locked,0,Monday,1287,2018-05-14 21:27:56+00:00,awake,0
Still,Other,0,False,1526329706,563880000.0,19050,0,locked,0,Monday,1288,2018-05-14 21:28:26+00:00,awake,0
Still,Other,0,False,1526329753,563880000.0,19050,0,locked,0,Monday,1289,2018-05-14 21:29:13+00:00,awake,0
In vehicle,Other,0,False,1526329831,563820000.0,29880,0,locked,0,Monday,1290,2018-05-14 21:30:31+00:00,awake,0
In vehicle,Other,0,False,1526329861,563760000.0,30669,0,locked,0,Monday,1291,2018-05-14 21:31:01+00:00,awake,0
In vehicle,Other,0,False,1526329909,563700000.0,30669,0,locked,0,Monday,1291,2018-05-14 21:31:49+00:00,awake,0
In vehicle,Other,0,False,1526329939,563700000.0,30230,0,locked,0,Monday,1292,2018-05-14 21:32:19+00:00,awake,0
Unknown,Other,0,False,1526329985,563640000.0,30230,0,locked,0,Monday,1293,2018-05-14 21:33:05+00:00,awake,0
Unknown,Other,0,False,1526330015,563580000.0,23212,0,locked,0,Monday,1293,2018-05-14 21:33:35+00:00,awake,0
Exercise,Other,0,False,1526330387,563220000.0,24203,8,locked,0,Monday,1299,2018-05-14 21:39:47+00:00,awake,0
Exercise,Other,0,False,1526330417,563220000.0,24203,8,locked,0,Monday,1300,2018-05-14 21:40:17+00:00,awake,0
Exercise,Other,0,False,1526330447,563160000.0,12174,8,locked,0,Monday,1300,2018-05-14 21:40:47+00:00,awake,0
Exercise,Other,0,False,1526330723,562920000.0,22646,8,locked,0,Monday,1305,2018-05-14 21:45:23+00:00,awake,0
Exercise,Other,0,False,1526330803,562800000.0,23080,8,locked,0,Monday,1306,2018-05-14 21:46:43+00:00,awake,0
Exercise,Other,0,False,1526330872,562740000.0,23354,8,locked,0,Monday,1307,2018-05-14 21:47:52+00:00,awake,0
Unknown,University,0,False,1526330933,562680000.0,25404,8,not locked,0,Monday,1308,2018-05-14 21:48:53+00:00,awake,0
Unknown,University,0,False,1526330993,562620000.0,17846,8,not locked,0,Monday,1309,2018-05-14 21:49:53+00:00,awake,0
Exercise,University,0,False,1526331023,562620000.0,17846,8,not locked,0,Monday,1310,2018-05-14 21:50:23+00:00,awake,0
Exercise,University,0,False,1526331113,562500000.0,15093,8,not locked,0,Monday,1311,2018-05-14 21:51:53+00:00,awake,0
Exercise,House,0,False,1526331354,562260000.0,3332,8,not locked,0,Monday,1315,2018-05-14 21:55:54+00:00,awake,0
Exercise,House,0,False,1526331384,562260000.0,3332,8,not locked,0,Monday,1316,2018-05-14 21:56:24+00:00,awake,0
Unknown,House,0,False,1526331474,562140000.0,7107,8,not locked,0,Monday,1317,2018-05-14 21:57:54+00:00,awake,0
Still,House,0,False,1526331595,562020000.0,11604,8,not locked,0,Monday,1319,2018-05-14 21:59:55+00:00,awake,0
Still,House,0,False,1526331926,561720000.0,2887,8,not locked,0,Monday,1325,2018-05-14 22:05:26+00:00,awake,0
Still,House,0,False,1526331986,561660000.0,9430,8,not locked,0,Monday,1326,2018-05-14 22:06:26+00:00,awake,0
Still,House,0,False,1526332016,561600000.0,3379,8,not locked,0,Monday,1326,2018-05-14 22:06:56+00:00,awake,0
Still,House,0,False,1526332046,561600000.0,3379,8,not locked,0,Monday,1327,2018-05-14 22:07:26+00:00,awake,0
