activity,location,distanceHome,showActuation,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,timestamp_text,class,outside_range
Still,House,0,False,1526721087,3840000.0,0,8,locked,0,Saturday,611,2018-05-19 10:11:27+00:00,awake,0
Still,House,0,False,1526721198,3840000.0,0,8,locked,1,Saturday,613,2018-05-19 10:13:18+00:00,awake,0
Still,House,0,False,1526721243,3719990.0,0,8,locked,1,Saturday,614,2018-05-19 10:14:03+00:00,awake,0
Still,House,0,False,1526721314,3660000.0,0,8,locked,1,Saturday,615,2018-05-19 10:15:14+00:00,awake,0
Still,House,0,False,1526721348,3599990.0,0,8,locked,1,Saturday,615,2018-05-19 10:15:48+00:00,awake,0
Still,House,0,False,1526721380,3600000.0,0,8,locked,0,Saturday,616,2018-05-19 10:16:20+00:00,awake,0
Still,House,0,False,1526721415,3540000.0,0,8,not locked,0,Saturday,616,2018-05-19 10:16:55+00:00,awake,0
Still,House,0,False,1526721448,3480000.0,0,8,locked,1,Saturday,617,2018-05-19 10:17:28+00:00,awake,0
Still,House,0,False,1526721591,3360000.0,0,8,locked,0,Saturday,619,2018-05-19 10:19:51+00:00,awake,0
Still,House,0,False,1526721624,3300000.0,0,8,locked,0,Saturday,620,2018-05-19 10:20:24+00:00,awake,0
Still,House,0,False,1526721659,3300000.0,0,8,locked,0,Saturday,620,2018-05-19 10:20:59+00:00,awake,0
Still,House,0,False,1526721739,3240000.0,0,8,locked,0,Saturday,622,2018-05-19 10:22:19+00:00,awake,0
Still,House,0,False,1526721790,3180000.0,0,8,locked,0,Saturday,623,2018-05-19 10:23:10+00:00,awake,0
Still,House,0,False,1526721870,3060000.0,0,8,locked,0,Saturday,624,2018-05-19 10:24:30+00:00,awake,0
Still,House,0,False,1526721974,3000000.0,0,8,locked,0,Saturday,626,2018-05-19 10:26:14+00:00,awake,0
Still,House,0,False,1526722015,2940000.0,0,8,locked,0,Saturday,626,2018-05-19 10:26:55+00:00,awake,0
Still,House,0,False,1526722051,2880000.0,0,8,locked,0,Saturday,627,2018-05-19 10:27:31+00:00,awake,0
Still,House,0,False,1526722092,2880000.0,0,8,locked,0,Saturday,628,2018-05-19 10:28:12+00:00,awake,0
Still,House,0,False,1526722127,2820000.0,0,8,locked,0,Saturday,628,2018-05-19 10:28:47+00:00,awake,0
Still,House,0,False,1526722166,2820000.0,0,8,locked,0,Saturday,629,2018-05-19 10:29:26+00:00,awake,0
Still,House,0,False,1526722241,2700000.0,0,8,locked,0,Saturday,630,2018-05-19 10:30:41+00:00,awake,0
Still,House,0,False,1526722277,2700000.0,0,8,locked,0,Saturday,631,2018-05-19 10:31:17+00:00,awake,0
Still,House,0,False,1526722314,2640000.0,0,8,locked,0,Saturday,631,2018-05-19 10:31:54+00:00,awake,0
Still,House,0,False,1526722362,2580000.0,0,8,locked,11,Saturday,632,2018-05-19 10:32:42+00:00,awake,0
Still,House,0,False,1526722392,2580000.0,0,8,not locked,22,Saturday,633,2018-05-19 10:33:12+00:00,awake,0
Unknown,House,0,False,1526722422,2520000.0,0,8,not locked,27,Saturday,633,2018-05-19 10:33:42+00:00,awake,0
Still,House,0,False,1526722550,2460000.0,0,8,locked,24,Saturday,635,2018-05-19 10:35:50+00:00,awake,0
Still,House,0,False,1526722660,2280000.0,0,8,not locked,3,Saturday,637,2018-05-19 10:37:40+00:00,awake,0
Still,House,0,False,1526722727,2280000.0,0,8,not locked,34,Saturday,638,2018-05-19 10:38:47+00:00,awake,0
Still,House,0,False,1526722962,2160000.0,0,8,locked,34,Saturday,642,2018-05-19 10:42:42+00:00,awake,0
Still,House,0,False,1526723101,1920000.0,0,8,locked,34,Saturday,645,2018-05-19 10:45:01+00:00,awake,0
Still,House,0,False,1526723151,1800000.0,0,8,locked,34,Saturday,645,2018-05-19 10:45:51+00:00,awake,0
Still,House,0,False,1526723365,1740000.0,0,8,locked,34,Saturday,649,2018-05-19 10:49:25+00:00,awake,0
Still,House,0,False,1526723621,1500000.0,0,8,locked,34,Saturday,653,2018-05-19 10:53:41+00:00,awake,0
Still,House,0,False,1526723651,1320000.0,0,8,locked,4,Saturday,654,2018-05-19 10:54:11+00:00,awake,0
Still,House,0,False,1526723681,1260000.0,0,8,not locked,4,Saturday,654,2018-05-19 10:54:41+00:00,awake,0
Still,House,0,False,1526723711,1260000.0,0,8,not locked,4,Saturday,655,2018-05-19 10:55:11+00:00,awake,0
Still,House,0,False,1526723743,1200000.0,0,8,not locked,25,Saturday,655,2018-05-19 10:55:43+00:00,awake,0
Still,House,0,False,1526723774,1200000.0,0,8,locked,24,Saturday,656,2018-05-19 10:56:14+00:00,awake,0
Still,House,0,False,1526723804,1140000.0,0,0,locked,0,Saturday,656,2018-05-19 10:56:44+00:00,awake,0
Still,House,0,False,1526723867,1080000.0,0,8,not locked,12,Saturday,657,2018-05-19 10:57:47+00:00,awake,0
Still,House,0,False,1526723957,1020000.0,0,8,not locked,18,Saturday,659,2018-05-19 10:59:17+00:00,awake,0
Still,House,0,False,1526724119,839999.0,0,8,not locked,20,Saturday,661,2018-05-19 11:01:59+00:00,awake,0
Still,House,0,False,1526724403,720000.0,0,8,locked,48,Saturday,666,2018-05-19 11:06:43+00:00,awake,0
Still,House,0,False,1526724481,539999.0,0,8,not locked,8,Saturday,668,2018-05-19 11:08:01+00:00,awake,0
Still,House,0,False,1526724711,299999.0,0,0,locked,0,Saturday,671,2018-05-19 11:11:51+00:00,awake,0
Exercise,House,0,False,1526724997,604740000.0,0,0,locked,0,Saturday,676,2018-05-19 11:16:37+00:00,awake,0
In vehicle,House,0,False,1526725936,604140000.0,0,0,locked,0,Saturday,692,2018-05-19 11:32:16+00:00,awake,0
Tilting,House,0,False,1526726260,603720000.0,0,0,locked,0,Saturday,697,2018-05-19 11:37:40+00:00,awake,0
In vehicle,Other,0,False,1526726809,603300000.0,0,0,locked,0,Saturday,706,2018-05-19 11:46:49+00:00,awake,0
Exercise,Other,0,False,1526728073,602280000.0,0,0,locked,0,Saturday,727,2018-05-19 12:07:53+00:00,awake,0
Still,Other,0,False,1526728156,601620000.0,0,8,not locked,27,Saturday,729,2018-05-19 12:09:16+00:00,awake,0
Still,House,0,False,1527482591,19920000.0,32230,8,not locked,0,Monday,343,2018-05-28 05:43:11+00:00,asleep,0
Still,House,0,False,1527482622,19920000.0,32230,8,not locked,0,Monday,343,2018-05-28 05:43:42+00:00,asleep,0
Still,House,0,False,1527482682,19860000.0,13192,8,not locked,0,Monday,344,2018-05-28 05:44:42+00:00,asleep,0
Still,House,0,False,1527482742,19800000.0,26111,8,not locked,0,Monday,345,2018-05-28 05:45:42+00:00,asleep,0
Still,House,0,False,1527482772,19740000.0,1199,8,not locked,0,Monday,346,2018-05-28 05:46:12+00:00,asleep,0
Still,House,0,False,1527482802,19740000.0,1199,8,not locked,0,Monday,346,2018-05-28 05:46:42+00:00,asleep,0
Still,House,0,False,1527482892,19620000.0,10223,8,not locked,0,Monday,348,2018-05-28 05:48:12+00:00,asleep,0
Still,House,0,False,1527482923,19620000.0,10223,8,not locked,0,Monday,348,2018-05-28 05:48:43+00:00,asleep,0
Still,House,0,False,1527482953,19560000.0,23505,8,not locked,0,Monday,349,2018-05-28 05:49:13+00:00,asleep,0
Still,House,0,False,1527483013,19500000.0,32767,8,not locked,0,Monday,350,2018-05-28 05:50:13+00:00,asleep,0
Still,House,0,False,1527483043,19500000.0,32767,8,not locked,0,Monday,350,2018-05-28 05:50:43+00:00,asleep,0
Still,House,0,False,1527483073,19440000.0,3954,8,not locked,0,Monday,351,2018-05-28 05:51:13+00:00,asleep,0
Still,House,0,False,1527483103,19440000.0,3954,8,not locked,0,Monday,351,2018-05-28 05:51:43+00:00,asleep,0
Still,House,0,False,1527483133,19380000.0,11947,8,not locked,0,Monday,352,2018-05-28 05:52:13+00:00,asleep,0
Still,House,0,False,1527483163,19380000.0,11947,8,not locked,0,Monday,352,2018-05-28 05:52:43+00:00,asleep,0
Still,House,0,False,1527483219,19320000.0,27168,8,not locked,0,Monday,353,2018-05-28 05:53:39+00:00,asleep,0
Still,House,0,False,1527483310,19200000.0,6269,8,not locked,0,Monday,355,2018-05-28 05:55:10+00:00,asleep,0
Still,House,0,False,1527483340,19200000.0,5833,8,not locked,0,Monday,355,2018-05-28 05:55:40+00:00,asleep,0
Still,House,0,False,1527483400,19140000.0,571,8,not locked,0,Monday,356,2018-05-28 05:56:40+00:00,asleep,0
Still,House,0,False,1527483430,19080000.0,571,8,not locked,0,Monday,357,2018-05-28 05:57:10+00:00,asleep,0
Still,House,0,False,1527483460,19080000.0,32767,8,not locked,0,Monday,357,2018-05-28 05:57:40+00:00,asleep,0
Still,House,0,False,1527483520,19020000.0,28614,8,not locked,0,Monday,358,2018-05-28 05:58:40+00:00,asleep,0
Still,House,0,False,1527483761,18780000.0,27092,8,not locked,0,Monday,362,2018-05-28 06:02:41+00:00,asleep,0
Still,House,0,False,1527483791,18720000.0,27092,8,not locked,0,Monday,363,2018-05-28 06:03:11+00:00,asleep,0
Still,House,0,False,1527483851,18660000.0,32767,8,not locked,0,Monday,364,2018-05-28 06:04:11+00:00,asleep,0
Still,House,0,False,1527483941,18600000.0,32767,8,not locked,0,Monday,365,2018-05-28 06:05:41+00:00,asleep,0
Still,House,0,False,1527483972,18540000.0,32767,8,not locked,0,Monday,366,2018-05-28 06:06:12+00:00,asleep,0
Still,House,0,False,1527484002,18540000.0,31500,8,not locked,0,Monday,366,2018-05-28 06:06:42+00:00,asleep,0
Still,House,0,False,1527484032,18480000.0,31500,8,not locked,0,Monday,367,2018-05-28 06:07:12+00:00,asleep,0
Still,House,0,False,1527484062,18480000.0,30565,8,not locked,0,Monday,367,2018-05-28 06:07:42+00:00,asleep,0
Still,House,0,False,1527484092,18420000.0,30565,8,not locked,1,Monday,368,2018-05-28 06:08:12+00:00,asleep,0
Still,House,0,False,1527484152,18360000.0,28879,8,not locked,0,Monday,369,2018-05-28 06:09:12+00:00,asleep,0
Still,House,0,False,1527484212,18300000.0,30846,8,not locked,0,Monday,370,2018-05-28 06:10:12+00:00,asleep,0
Still,House,0,False,1527484272,18240000.0,27570,8,not locked,0,Monday,371,2018-05-28 06:11:12+00:00,asleep,0
Still,House,0,False,1527484302,18240000.0,11553,8,not locked,0,Monday,371,2018-05-28 06:11:42+00:00,asleep,0
Still,House,0,False,1527484333,18180000.0,11553,8,not locked,0,Monday,372,2018-05-28 06:12:13+00:00,asleep,0
Still,House,0,False,1527484363,18180000.0,3488,8,not locked,0,Monday,372,2018-05-28 06:12:43+00:00,asleep,0
Still,House,0,False,1527484423,18120000.0,19968,8,not locked,0,Monday,373,2018-05-28 06:13:43+00:00,asleep,0
Still,House,0,False,1527484453,18060000.0,19968,8,not locked,0,Monday,374,2018-05-28 06:14:13+00:00,asleep,0
Still,House,0,False,1527484483,18060000.0,5395,0,not locked,0,Monday,374,2018-05-28 06:14:43+00:00,asleep,0
Still,House,0,False,1527484513,18000000.0,5395,0,not locked,1,Monday,375,2018-05-28 06:15:13+00:00,asleep,0
Still,House,0,False,1527484543,18000000.0,22923,0,not locked,3,Monday,375,2018-05-28 06:15:43+00:00,asleep,0
Still,House,0,False,1527484573,17940000.0,22923,8,not locked,0,Monday,376,2018-05-28 06:16:13+00:00,asleep,0
Still,House,0,False,1527484603,17940000.0,5438,8,not locked,0,Monday,376,2018-05-28 06:16:43+00:00,asleep,0
Still,House,0,False,1527484633,17880000.0,5438,0,not locked,4,Monday,377,2018-05-28 06:17:13+00:00,asleep,0
Still,House,0,False,1527484664,17880000.0,3739,0,not locked,3,Monday,377,2018-05-28 06:17:44+00:00,asleep,0
Still,House,0,False,1527484694,17820000.0,3739,0,not locked,0,Monday,378,2018-05-28 06:18:14+00:00,asleep,0
Still,House,0,False,1527484724,17820000.0,32189,8,not locked,1,Monday,378,2018-05-28 06:18:44+00:00,asleep,0
Still,House,0,False,1527484754,17760000.0,32189,8,not locked,1,Monday,379,2018-05-28 06:19:14+00:00,asleep,0
Still,House,0,False,1527484814,17700000.0,30883,8,not locked,0,Monday,380,2018-05-28 06:20:14+00:00,asleep,0
Still,House,0,False,1527484844,17700000.0,11946,8,not locked,0,Monday,380,2018-05-28 06:20:44+00:00,asleep,0
Still,House,0,False,1527484874,17640000.0,11946,8,not locked,1,Monday,381,2018-05-28 06:21:14+00:00,asleep,0
Still,House,0,False,1527484904,17640000.0,2203,8,not locked,1,Monday,381,2018-05-28 06:21:44+00:00,asleep,0
Still,House,0,False,1527484934,17580000.0,2203,8,not locked,1,Monday,382,2018-05-28 06:22:14+00:00,asleep,0
Still,House,0,False,1527484964,17580000.0,31687,8,not locked,0,Monday,382,2018-05-28 06:22:44+00:00,asleep,0
Still,House,0,False,1527484994,17520000.0,31687,8,not locked,0,Monday,383,2018-05-28 06:23:14+00:00,asleep,0
Still,House,0,False,1527485024,17520000.0,10173,8,not locked,0,Monday,383,2018-05-28 06:23:44+00:00,asleep,0
Still,House,0,False,1527485085,17460000.0,32767,8,not locked,0,Monday,384,2018-05-28 06:24:45+00:00,asleep,0
Still,House,0,False,1527485115,17400000.0,32767,8,not locked,0,Monday,385,2018-05-28 06:25:15+00:00,asleep,0
Still,House,0,False,1527485145,17400000.0,32767,8,not locked,0,Monday,385,2018-05-28 06:25:45+00:00,asleep,0
Still,House,0,False,1527485175,17340000.0,32767,8,not locked,0,Monday,386,2018-05-28 06:26:15+00:00,asleep,0
Still,House,0,False,1527485265,17280000.0,32767,8,not locked,0,Monday,387,2018-05-28 06:27:45+00:00,asleep,0
Still,House,0,False,1527485356,17160000.0,32767,8,not locked,0,Monday,389,2018-05-28 06:29:16+00:00,asleep,0
Still,House,0,False,1527485386,17160000.0,32767,0,not locked,2,Monday,389,2018-05-28 06:29:46+00:00,asleep,0
Still,House,0,False,1527485416,17100000.0,32767,8,not locked,0,Monday,390,2018-05-28 06:30:16+00:00,asleep,0
Still,House,0,False,1527485446,17100000.0,32767,8,not locked,0,Monday,390,2018-05-28 06:30:46+00:00,asleep,0
Still,House,0,False,1527485506,17040000.0,32767,8,not locked,0,Monday,391,2018-05-28 06:31:46+00:00,asleep,0
Still,House,0,False,1527485536,16980000.0,32767,8,not locked,0,Monday,392,2018-05-28 06:32:16+00:00,asleep,0
Still,House,0,False,1527485566,16980000.0,32767,8,not locked,0,Monday,392,2018-05-28 06:32:46+00:00,asleep,0
Still,House,0,False,1527485596,16920000.0,32767,8,not locked,0,Monday,393,2018-05-28 06:33:16+00:00,asleep,0
Still,House,0,False,1527485626,16920000.0,32767,8,not locked,0,Monday,393,2018-05-28 06:33:46+00:00,asleep,0
Still,House,0,False,1527485656,16860000.0,32767,8,not locked,0,Monday,394,2018-05-28 06:34:16+00:00,asleep,0
Still,House,0,False,1527485687,16860000.0,32767,8,not locked,0,Monday,394,2018-05-28 06:34:47+00:00,asleep,0
Still,House,0,False,1527485747,16800000.0,32767,8,not locked,0,Monday,395,2018-05-28 06:35:47+00:00,asleep,0
Still,House,0,False,1527485777,16740000.0,32767,8,not locked,0,Monday,396,2018-05-28 06:36:17+00:00,asleep,0
Still,House,0,False,1527485807,16740000.0,32767,8,not locked,0,Monday,396,2018-05-28 06:36:47+00:00,asleep,0
Still,House,0,False,1527485837,16680000.0,32767,8,not locked,0,Monday,397,2018-05-28 06:37:17+00:00,asleep,0
Still,House,0,False,1527485867,16680000.0,32767,8,not locked,0,Monday,397,2018-05-28 06:37:47+00:00,asleep,0
Still,House,0,False,1527485897,16620000.0,32767,8,not locked,0,Monday,398,2018-05-28 06:38:17+00:00,asleep,0
Still,House,0,False,1527485927,16620000.0,32767,8,not locked,0,Monday,398,2018-05-28 06:38:47+00:00,asleep,0
Still,House,0,False,1527485987,16560000.0,32767,8,not locked,0,Monday,399,2018-05-28 06:39:47+00:00,asleep,0
Still,House,0,False,1527486018,16500000.0,32767,8,not locked,0,Monday,400,2018-05-28 06:40:18+00:00,asleep,0
Still,House,0,False,1527486048,16500000.0,32767,8,not locked,0,Monday,400,2018-05-28 06:40:48+00:00,asleep,0
Still,House,0,False,1527486078,16440000.0,32767,8,not locked,0,Monday,401,2018-05-28 06:41:18+00:00,asleep,0
Still,House,0,False,1527486108,16440000.0,32767,8,not locked,0,Monday,401,2018-05-28 06:41:48+00:00,asleep,0
Still,House,0,False,1527486168,16380000.0,32767,8,not locked,0,Monday,402,2018-05-28 06:42:48+00:00,asleep,0
Still,House,0,False,1527486198,16320000.0,32767,8,not locked,0,Monday,403,2018-05-28 06:43:18+00:00,asleep,0
Still,House,0,False,1527486228,16320000.0,32767,8,not locked,0,Monday,403,2018-05-28 06:43:48+00:00,asleep,0
Still,House,0,False,1527486318,16200000.0,32767,8,not locked,0,Monday,405,2018-05-28 06:45:18+00:00,asleep,0
Still,House,0,False,1527486349,16200000.0,32767,8,not locked,0,Monday,405,2018-05-28 06:45:49+00:00,asleep,0
Still,House,0,False,1527486379,16140000.0,32767,8,not locked,0,Monday,406,2018-05-28 06:46:19+00:00,asleep,0
Still,House,0,False,1527486409,16140000.0,32767,8,not locked,0,Monday,406,2018-05-28 06:46:49+00:00,asleep,0
Still,House,0,False,1527486439,16080000.0,32767,8,not locked,0,Monday,407,2018-05-28 06:47:19+00:00,asleep,0
Still,House,0,False,1527486469,16080000.0,32767,8,not locked,0,Monday,407,2018-05-28 06:47:49+00:00,asleep,0
Still,House,0,False,1527486499,16020000.0,32767,8,not locked,0,Monday,408,2018-05-28 06:48:19+00:00,asleep,0
Still,House,0,False,1527486559,15960000.0,32767,8,not locked,0,Monday,409,2018-05-28 06:49:19+00:00,asleep,0
Still,House,0,False,1527486589,15960000.0,32767,8,not locked,0,Monday,409,2018-05-28 06:49:49+00:00,asleep,0
Still,House,0,False,1527486619,15900000.0,32767,8,not locked,0,Monday,410,2018-05-28 06:50:19+00:00,asleep,0
Still,House,0,False,1527486680,15840000.0,32767,8,not locked,0,Monday,411,2018-05-28 06:51:20+00:00,asleep,0
Still,House,0,False,1527486710,15840000.0,32271,8,not locked,0,Monday,411,2018-05-28 06:51:50+00:00,asleep,0
Still,House,0,False,1527486740,15780000.0,32271,8,not locked,0,Monday,412,2018-05-28 06:52:20+00:00,asleep,0
Still,House,0,False,1527486770,15780000.0,32767,8,not locked,0,Monday,412,2018-05-28 06:52:50+00:00,asleep,0
Still,House,0,False,1527486861,15660000.0,32767,8,not locked,0,Monday,414,2018-05-28 06:54:21+00:00,asleep,0
Still,House,0,False,1527486890,15660000.0,32767,8,not locked,0,Monday,414,2018-05-28 06:54:50+00:00,asleep,0
Still,House,0,False,1527486920,15600000.0,32767,8,not locked,0,Monday,415,2018-05-28 06:55:20+00:00,asleep,0
Still,House,0,False,1527486950,15600000.0,32767,8,not locked,0,Monday,415,2018-05-28 06:55:50+00:00,asleep,0
Still,House,0,False,1527487011,15540000.0,32767,8,not locked,0,Monday,416,2018-05-28 06:56:51+00:00,asleep,0
Still,House,0,False,1527487041,15480000.0,32767,8,not locked,0,Monday,417,2018-05-28 06:57:21+00:00,asleep,0
Still,House,0,False,1527487071,15480000.0,32767,8,not locked,0,Monday,417,2018-05-28 06:57:51+00:00,asleep,0
Still,House,0,False,1527487101,15420000.0,32767,8,not locked,0,Monday,418,2018-05-28 06:58:21+00:00,asleep,0
Still,House,0,False,1527487131,15420000.0,32767,8,not locked,0,Monday,418,2018-05-28 06:58:51+00:00,asleep,0
Still,House,0,False,1527487191,15360000.0,32767,8,not locked,0,Monday,419,2018-05-28 06:59:51+00:00,asleep,0
Still,House,0,False,1527487221,15300000.0,32767,8,not locked,0,Monday,420,2018-05-28 07:00:21+00:00,asleep,0
Still,House,0,False,1527487251,15300000.0,32767,8,not locked,0,Monday,420,2018-05-28 07:00:51+00:00,asleep,0
Still,House,0,False,1527487342,15180000.0,32767,8,not locked,0,Monday,422,2018-05-28 07:02:22+00:00,asleep,0
Still,House,0,False,1527487402,15120000.0,32767,8,not locked,0,Monday,423,2018-05-28 07:03:22+00:00,asleep,0
Still,House,0,False,1527487462,15060000.0,32767,8,not locked,0,Monday,424,2018-05-28 07:04:22+00:00,asleep,0
Still,House,0,False,1527487522,15000000.0,32767,8,not locked,0,Monday,425,2018-05-28 07:05:22+00:00,asleep,0
Still,House,0,False,1527487612,14940000.0,32767,8,not locked,0,Monday,426,2018-05-28 07:06:52+00:00,asleep,0
Still,House,0,False,1527487643,14880000.0,32767,8,not locked,0,Monday,427,2018-05-28 07:07:23+00:00,asleep,0
Still,House,0,False,1527487673,14880000.0,32767,8,not locked,0,Monday,427,2018-05-28 07:07:53+00:00,asleep,0
Still,House,0,False,1527487703,14820000.0,32767,8,not locked,0,Monday,428,2018-05-28 07:08:23+00:00,asleep,0
Still,House,0,False,1527487733,14820000.0,32767,8,not locked,0,Monday,428,2018-05-28 07:08:53+00:00,asleep,0
Still,House,0,False,1527487763,14760000.0,32767,8,not locked,0,Monday,429,2018-05-28 07:09:23+00:00,asleep,0
Still,House,0,False,1527487793,14760000.0,32767,8,not locked,0,Monday,429,2018-05-28 07:09:53+00:00,asleep,0
Still,House,0,False,1527487823,14700000.0,32767,8,not locked,0,Monday,430,2018-05-28 07:10:23+00:00,asleep,0
Still,House,0,False,1527487853,14700000.0,32767,8,not locked,0,Monday,430,2018-05-28 07:10:53+00:00,asleep,0
Still,House,0,False,1527487883,14640000.0,32767,8,not locked,0,Monday,431,2018-05-28 07:11:23+00:00,asleep,0
Still,House,0,False,1527487913,14640000.0,32767,8,not locked,0,Monday,431,2018-05-28 07:11:53+00:00,asleep,0
Still,House,0,False,1527487944,14580000.0,32767,8,not locked,0,Monday,432,2018-05-28 07:12:24+00:00,asleep,0
Still,House,0,False,1527487974,14580000.0,32767,8,not locked,0,Monday,432,2018-05-28 07:12:54+00:00,asleep,0
Still,House,0,False,1527488004,14520000.0,32767,8,not locked,0,Monday,433,2018-05-28 07:13:24+00:00,asleep,0
Still,House,0,False,1527488034,14520000.0,32767,8,not locked,0,Monday,433,2018-05-28 07:13:54+00:00,asleep,0
Still,House,0,False,1527488064,14460000.0,32767,8,not locked,0,Monday,434,2018-05-28 07:14:24+00:00,asleep,0
Still,House,0,False,1527488094,14460000.0,32767,8,not locked,0,Monday,434,2018-05-28 07:14:54+00:00,asleep,0
Still,House,0,False,1527488124,14400000.0,32767,8,not locked,0,Monday,435,2018-05-28 07:15:24+00:00,asleep,0
Still,House,0,False,1527488184,14340000.0,32767,8,not locked,0,Monday,436,2018-05-28 07:16:24+00:00,asleep,0
Still,House,0,False,1527488214,14340000.0,32767,8,not locked,0,Monday,436,2018-05-28 07:16:54+00:00,asleep,0
Still,House,0,False,1527488244,14280000.0,32767,8,not locked,0,Monday,437,2018-05-28 07:17:24+00:00,asleep,0
Still,House,0,False,1527488274,14280000.0,32767,8,not locked,0,Monday,437,2018-05-28 07:17:54+00:00,asleep,0
Still,House,0,False,1527488304,14220000.0,32767,8,not locked,0,Monday,438,2018-05-28 07:18:24+00:00,asleep,0
Still,House,0,False,1527488334,14220000.0,32767,8,not locked,0,Monday,438,2018-05-28 07:18:54+00:00,asleep,0
Still,House,0,False,1527488364,14160000.0,32767,8,not locked,0,Monday,439,2018-05-28 07:19:24+00:00,asleep,0
Still,House,0,False,1527488394,14160000.0,32767,8,not locked,0,Monday,439,2018-05-28 07:19:54+00:00,asleep,0
Still,House,0,False,1527488424,14100000.0,32767,8,not locked,0,Monday,440,2018-05-28 07:20:24+00:00,asleep,0
Still,House,0,False,1527488454,14100000.0,32767,8,not locked,0,Monday,440,2018-05-28 07:20:54+00:00,asleep,0
Still,House,0,False,1527488485,14040000.0,32767,8,not locked,0,Monday,441,2018-05-28 07:21:25+00:00,asleep,0
Still,House,0,False,1527488514,14040000.0,32767,8,not locked,0,Monday,441,2018-05-28 07:21:54+00:00,asleep,0
Still,House,0,False,1527488574,13980000.0,32767,8,not locked,0,Monday,442,2018-05-28 07:22:54+00:00,asleep,0
Still,House,0,False,1527488605,13920000.0,32767,8,not locked,0,Monday,443,2018-05-28 07:23:25+00:00,asleep,0
Still,House,0,False,1527488635,13920000.0,32767,8,not locked,0,Monday,443,2018-05-28 07:23:55+00:00,asleep,0
Still,House,0,False,1527488695,13860000.0,32767,8,not locked,0,Monday,444,2018-05-28 07:24:55+00:00,asleep,0
Still,House,0,False,1527488725,13800000.0,32767,8,not locked,0,Monday,445,2018-05-28 07:25:25+00:00,asleep,0
Still,House,0,False,1527488755,13800000.0,32767,8,not locked,0,Monday,445,2018-05-28 07:25:55+00:00,asleep,0
Still,House,0,False,1527488815,13740000.0,32767,8,not locked,0,Monday,446,2018-05-28 07:26:55+00:00,asleep,0
Still,House,0,False,1527488845,13680000.0,32767,8,not locked,0,Monday,447,2018-05-28 07:27:25+00:00,asleep,0
Still,House,0,False,1527488875,13680000.0,32767,8,not locked,0,Monday,447,2018-05-28 07:27:55+00:00,asleep,0
Still,House,0,False,1527488935,13620000.0,32767,8,not locked,0,Monday,448,2018-05-28 07:28:55+00:00,asleep,0
Still,House,0,False,1527489056,13500000.0,32767,8,not locked,0,Monday,450,2018-05-28 07:30:56+00:00,asleep,0
Still,House,0,False,1527489086,13440000.0,32767,8,not locked,0,Monday,451,2018-05-28 07:31:26+00:00,asleep,0
Still,House,0,False,1527489116,13440000.0,32767,8,not locked,0,Monday,451,2018-05-28 07:31:56+00:00,asleep,0
Still,House,0,False,1527489146,13380000.0,32767,8,not locked,0,Monday,452,2018-05-28 07:32:26+00:00,asleep,0
Still,House,0,False,1527489206,13320000.0,1864,8,not locked,0,Monday,453,2018-05-28 07:33:26+00:00,asleep,0
Still,House,0,False,1527489477,13080000.0,32767,8,not locked,0,Monday,457,2018-05-28 07:37:57+00:00,asleep,0
Still,House,0,False,1527489507,13020000.0,32767,8,not locked,0,Monday,458,2018-05-28 07:38:27+00:00,asleep,0
Still,House,0,False,1527489597,12960000.0,32767,0,not locked,0,Monday,459,2018-05-28 07:39:57+00:00,asleep,0
Still,House,0,False,1527489930,16200000.0,32469,8,locked,0,Monday,465,2018-05-28 07:45:30+00:00,asleep,0
Still,House,0,False,1527489960,16140000.0,5248,8,locked,0,Monday,466,2018-05-28 07:46:00+00:00,asleep,0
Still,House,0,False,1527490329,15780000.0,237,8,locked,0,Monday,472,2018-05-28 07:52:09+00:00,asleep,0
Still,House,0,False,1527490561,15540000.0,134,8,locked,0,Monday,476,2018-05-28 07:56:01+00:00,asleep,0
Still,House,0,False,1527490590,15540000.0,169,8,locked,0,Monday,476,2018-05-28 07:56:30+00:00,asleep,0
Still,House,0,False,1527490795,15360000.0,169,8,locked,0,Monday,479,2018-05-28 07:59:55+00:00,asleep,0
Still,House,0,False,1527490825,15300000.0,145,8,locked,0,Monday,480,2018-05-28 08:00:25+00:00,asleep,0
Still,House,0,False,1527490864,15240000.0,145,8,locked,0,Monday,481,2018-05-28 08:01:04+00:00,asleep,0
Still,House,0,False,1527490894,15240000.0,197,8,locked,0,Monday,481,2018-05-28 08:01:34+00:00,asleep,0
Still,House,0,False,1527491201,14940000.0,197,8,locked,0,Monday,486,2018-05-28 08:06:41+00:00,asleep,0
Still,House,0,False,1527491231,14880000.0,217,8,locked,0,Monday,487,2018-05-28 08:07:11+00:00,asleep,0
Still,House,0,False,1527491550,14580000.0,217,8,locked,0,Monday,492,2018-05-28 08:12:30+00:00,asleep,0
Still,House,0,False,1527491569,14580000.0,157,8,locked,0,Monday,492,2018-05-28 08:12:49+00:00,asleep,0
Still,House,0,False,1527491706,14520000.0,157,8,locked,0,Monday,495,2018-05-28 08:15:06+00:00,asleep,0
Still,House,0,False,1527491736,14400000.0,482,8,locked,0,Monday,495,2018-05-28 08:15:36+00:00,asleep,0
