activity,location,distanceHome,showActuation,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,sleep_time,wakeup_time,time_sleeping,timestamp_text,class
Exercise,Other,0,False,1526318510,-1.0,25684,0,locked,0,Monday,1101,330,660,19800,2018-05-14 18:21:50+00:00,awake
Exercise,Other,0,False,1526318548,-1.0,25684,0,locked,0,Monday,1102,330,660,19800,2018-05-14 18:22:28+00:00,awake
Unknown,Other,0,False,1526318578,-1.0,10244,0,locked,0,Monday,1102,330,660,19800,2018-05-14 18:22:58+00:00,awake
Exercise,Other,0,False,1526318621,-1.0,10244,8,locked,0,Monday,1103,330,660,19800,2018-05-14 18:23:41+00:00,awake
Unknown,Other,0,False,1526318651,-1.0,2306,8,not locked,0,Monday,1104,330,660,19800,2018-05-14 18:24:11+00:00,awake
Still,Other,0,False,1526318681,-1.0,2306,8,not locked,0,Monday,1104,330,660,19800,2018-05-14 18:24:41+00:00,awake
Still,Other,0,False,1526318711,-1.0,2123,8,not locked,0,Monday,1105,330,660,19800,2018-05-14 18:25:11+00:00,awake
Still,Other,0,False,1526318741,-1.0,2123,8,not locked,0,Monday,1105,330,660,19800,2018-05-14 18:25:41+00:00,awake
Exercise,Other,0,False,1526318771,-1.0,28164,8,not locked,0,Monday,1106,330,660,19800,2018-05-14 18:26:11+00:00,awake
Still,Other,0,False,1526318801,-1.0,28164,8,not locked,0,Monday,1106,330,660,19800,2018-05-14 18:26:41+00:00,awake
Still,Other,0,False,1526318831,-1.0,9652,8,not locked,0,Monday,1107,330,660,19800,2018-05-14 18:27:11+00:00,awake
Still,Other,0,False,1526318861,-1.0,9652,8,not locked,0,Monday,1107,330,660,19800,2018-05-14 18:27:41+00:00,awake
Still,Other,0,False,1526318891,-1.0,3560,8,not locked,0,Monday,1108,330,660,19800,2018-05-14 18:28:11+00:00,awake
Still,House,0,False,1526318951,-1.0,1362,8,not locked,0,Monday,1109,330,660,19800,2018-05-14 18:29:11+00:00,awake
Still,House,0,False,1526318981,-1.0,1362,8,not locked,0,Monday,1109,330,660,19800,2018-05-14 18:29:41+00:00,awake
Still,House,0,False,1526319041,-1.0,1559,8,not locked,0,Monday,1110,330,660,19800,2018-05-14 18:30:41+00:00,awake
Unknown,Other,0,False,1526319065,-1.0,0,8,not locked,0,Monday,1111,330,660,19800,2018-05-14 18:31:05+00:00,awake
Still,House,0,False,1526319095,-1.0,2022,8,not locked,0,Monday,1111,330,660,19800,2018-05-14 18:31:35+00:00,awake
Still,House,0,False,1526319125,-1.0,2022,0,locked,0,Monday,1112,330,660,19800,2018-05-14 18:32:05+00:00,awake
Still,House,0,False,1526319156,-1.0,25662,0,locked,0,Monday,1112,330,660,19800,2018-05-14 18:32:36+00:00,awake
Unknown,House,0,False,1526319207,-1.0,25662,0,locked,0,Monday,1113,330,660,19800,2018-05-14 18:33:27+00:00,awake
Exercise,House,0,False,1526319276,-1.0,30725,8,not locked,0,Monday,1114,330,660,19800,2018-05-14 18:34:36+00:00,awake
Still,House,0,False,1526319306,-1.0,28756,8,locked,0,Monday,1115,330,660,19800,2018-05-14 18:35:06+00:00,awake
Still,House,0,False,1526319336,-1.0,28756,8,locked,0,Monday,1115,330,660,19800,2018-05-14 18:35:36+00:00,awake
