activity,location,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,timestamp_text,class
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0012867798334667494,1.0,0.7901320361362058,2018-05-14 18:57:24+00:00,awake
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0012867798334667494,1.0,0.7901320361362058,2018-05-14 18:57:24+00:00,awake
0.0,0.5,0.0,0.0,0.55500185,1.0,0.0,0.0012792985553651986,1.0,0.7901320361362058,2018-05-14 18:57:54+00:00,awake
0.75,0.5,3.2113604e-07,0.0,0.55500185,1.0,0.0,0.0011595981057403847,1.0,0.7908269631688672,2018-05-14 18:58:25+00:00,awake
0.25,0.5,3.2113604e-07,0.0,0.5443698,1.0,0.0,0.0011221917152326303,1.0,0.7915218902015289,2018-05-14 18:59:25+00:00,awake
0.25,0.5,3.2113604e-07,0.0,0.53731847,1.0,1.0,0.0010623414904202234,1.0,0.7915218902015289,2018-05-14 18:59:55+00:00,awake
0.25,0.5,6.422721e-07,0.0,0.52771515,1.0,0.0,0.0011221917152326303,1.0,0.7922168172341905,2018-05-14 19:00:55+00:00,awake
0.25,0.5,6.422721e-07,0.0,0.52771515,1.0,0.0,0.0012418921648574442,1.0,0.792911744266852,2018-05-14 19:01:25+00:00,awake
0.25,0.5,6.422721e-07,0.0,0.54913366,1.0,0.0,0.002132164258941998,1.0,0.792911744266852,2018-05-14 19:01:55+00:00,awake
0.0,0.0,9.634082e-07,1.6534392e-09,0.0,1.0,0.0,0.0,1.0,0.7936066712995136,2018-05-14 19:02:51+00:00,awake
0.25,0.5,9.634082e-07,0.0,0.54662573,1.0,0.0,0.0011296729933341812,1.0,0.7943015983321752,2018-05-14 19:03:21+00:00,awake
0.25,0.5,9.634082e-07,0.0,0.54662573,1.0,0.0,0.0012194483305527917,1.0,0.7943015983321752,2018-05-14 19:03:52+00:00,awake
0.25,0.5,9.634082e-07,0.0,0.5399915,1.0,0.0,0.0011221917152326303,1.0,0.7949965253648367,2018-05-14 19:04:22+00:00,awake
0.25,0.5,1.2845442e-06,0.0,0.5399915,1.0,0.0,0.0011820419400450372,1.0,0.7949965253648367,2018-05-14 19:04:52+00:00,awake
0.25,0.5,1.2845442e-06,0.0,0.515992,1.0,0.0,0.0011820419400450372,1.0,0.7956914523974983,2018-05-14 19:05:22+00:00,awake
0.25,0.5,1.2845442e-06,0.0,0.515992,1.0,0.0,0.00120448577434969,1.0,0.7956914523974983,2018-05-14 19:05:52+00:00,awake
0.0,0.5,1.2845442e-06,0.0,0.54264027,1.0,0.0,0.0011595981057403847,1.0,0.7963863794301599,2018-05-14 19:06:22+00:00,awake
0.25,0.5,1.2845442e-06,0.0,0.54264027,1.0,0.0,0.0012718172772636478,1.0,0.7963863794301599,2018-05-14 19:06:52+00:00,awake
0.0,0.5,1.6056803e-06,0.0,0.5245912,1.0,0.0,0.001137154271435732,1.0,0.7970813064628214,2018-05-14 19:07:22+00:00,awake
0.25,0.5,1.6056803e-06,0.0,0.5245912,1.0,0.0,0.0011072291590295286,1.0,0.7970813064628214,2018-05-14 19:07:52+00:00,awake
0.25,0.5,1.6056803e-06,0.0,0.5669013,1.0,0.0,0.001137154271435732,1.0,0.797776233495483,2018-05-14 19:08:22+00:00,awake
0.25,0.5,1.6056803e-06,0.0,0.5669013,1.0,0.0,0.0011521168276388339,1.0,0.797776233495483,2018-05-14 19:08:53+00:00,awake
0.25,0.5,1.9268164e-06,0.0,0.5311065,1.0,1.0,0.0015710684013256824,1.0,0.7984711605281446,2018-05-14 19:09:23+00:00,awake
0.0,0.0,1.9268164e-06,0.0,0.0,1.0,1.0,0.0012942611115683003,1.0,0.7984711605281446,2018-05-14 19:09:36+00:00,awake
0.25,0.5,1.9268164e-06,0.0,0.52189904,1.0,0.0,0.000980047431303164,1.0,0.7998610145934677,2018-05-14 19:11:07+00:00,awake
0.25,0.5,2.2479524e-06,0.0,0.5473071,1.0,0.0,0.000912715928389206,1.0,0.8012508686587908,2018-05-14 19:13:07+00:00,awake
0.25,0.5,2.5690883e-06,0.0,0.5473071,1.0,0.0,0.0012418921648574442,1.0,0.8012508686587908,2018-05-14 19:13:37+00:00,awake
0.25,0.5,2.5690883e-06,0.0,0.5176662,1.0,1.0,0.0014139615611931142,1.0,0.8019457956914524,2018-05-14 19:14:07+00:00,awake
0.25,0.5,2.5690883e-06,0.0,0.5176662,1.0,1.0,0.001316704945872953,1.0,0.8019457956914524,2018-05-14 19:14:37+00:00,awake
0.25,0.5,2.5690883e-06,0.0,0.5442358,1.0,1.0,0.001264335999162097,1.0,0.802640722724114,2018-05-14 19:15:07+00:00,awake
0.25,0.5,2.8902246e-06,0.0,0.5442358,1.0,1.0,0.0009950099875062656,1.0,0.802640722724114,2018-05-14 19:15:37+00:00,awake
0.25,0.5,2.8902246e-06,0.0,0.52041006,1.0,1.0,0.001024935099912469,1.0,0.8033356497567755,2018-05-14 19:16:07+00:00,awake
0.25,0.5,2.8902246e-06,0.0,0.52041006,1.0,0.0,0.001084785324724876,1.0,0.8033356497567755,2018-05-14 19:16:38+00:00,awake
0.25,0.5,2.8902246e-06,0.0,0.59038824,1.0,0.0,0.0010099725437093673,1.0,0.8040305767894371,2018-05-14 19:17:08+00:00,awake
0.25,0.5,3.2113605e-06,0.0,0.59038824,1.0,0.0,0.000912715928389206,1.0,0.8040305767894371,2018-05-14 19:17:38+00:00,awake
