activity,location,distanceHome,showActuation,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,sleep_time,wakeup_time,time_sleeping,timestamp_text,class
Still,House,0,False,1526322262,-1.0,30788,0,locked,0,Monday,1164,180,600,25235,2018-05-14 19:24:22+00:00,awake
Still,House,0,False,1526322293,-1.0,31143,0,not locked,0,Monday,1164,180,600,25235,2018-05-14 19:24:53+00:00,awake
Still,House,0,False,1526322533,-1.0,9058,0,locked,0,Monday,1168,180,600,25235,2018-05-14 19:28:53+00:00,awake
Still,House,0,False,1526322603,-1.0,4685,0,locked,0,Monday,1170,180,600,25235,2018-05-14 19:30:03+00:00,awake
Still,House,0,False,1526322769,-1.0,16205,0,locked,0,Monday,1172,180,600,25235,2018-05-14 19:32:49+00:00,awake
Still,House,0,False,1526322862,-1.0,3869,0,locked,0,Monday,1174,180,600,25235,2018-05-14 19:34:22+00:00,awake
Still,House,0,False,1526322978,-1.0,8757,0,locked,0,Monday,1176,180,600,25235,2018-05-14 19:36:18+00:00,awake
Still,House,0,False,1526323008,-1.0,4074,0,locked,0,Monday,1176,180,600,25235,2018-05-14 19:36:48+00:00,awake
Still,House,0,False,1526323210,-1.0,15490,0,locked,0,Monday,1180,180,600,25235,2018-05-14 19:40:10+00:00,awake
Still,House,0,False,1526323287,-1.0,18187,0,locked,0,Monday,1181,180,600,25235,2018-05-14 19:41:27+00:00,awake
Still,House,0,False,1526323353,-1.0,18187,0,locked,0,Monday,1182,180,600,25235,2018-05-14 19:42:33+00:00,awake
Still,House,0,False,1526323549,-1.0,7159,0,locked,0,Monday,1185,180,600,25235,2018-05-14 19:45:49+00:00,awake
Still,House,0,False,1526323987,-1.0,4422,0,locked,0,Monday,1193,180,600,25235,2018-05-14 19:53:07+00:00,awake
Still,House,0,False,1526324119,-1.0,13077,0,locked,0,Monday,1195,180,600,25235,2018-05-14 19:55:19+00:00,awake
Still,House,0,False,1526324209,-1.0,13077,0,locked,0,Monday,1196,180,600,25235,2018-05-14 19:56:49+00:00,awake
Still,House,0,False,1526324321,-1.0,20725,0,locked,0,Monday,1198,180,600,25235,2018-05-14 19:58:41+00:00,awake
Still,House,0,False,1526324465,-1.0,16600,0,locked,0,Monday,1201,180,600,25235,2018-05-14 20:01:05+00:00,awake
Still,House,0,False,1526324504,-1.0,16600,0,locked,0,Monday,1201,180,600,25235,2018-05-14 20:01:44+00:00,awake
Still,House,0,False,1526324710,-1.0,17045,0,locked,0,Monday,1205,180,600,25235,2018-05-14 20:05:10+00:00,awake
Still,House,0,False,1526324800,-1.0,31048,0,locked,0,Monday,1206,180,600,25235,2018-05-14 20:06:40+00:00,awake
Still,House,0,False,1526324914,-1.0,27238,8,locked,37,Monday,1208,180,600,25235,2018-05-14 20:08:34+00:00,awake
Still,House,0,False,1526325216,-1.0,12232,8,locked,33,Monday,1213,180,600,25235,2018-05-14 20:13:36+00:00,awake
Still,House,0,False,1526325712,-1.0,31589,8,not locked,27,Monday,1221,180,600,25235,2018-05-14 20:21:52+00:00,awake
Still,House,0,False,1526325776,-1.0,30793,8,locked,30,Monday,1222,180,600,25235,2018-05-14 20:22:56+00:00,awake
Still,House,0,False,1526326178,-1.0,26674,8,not locked,32,Monday,1229,180,600,25235,2018-05-14 20:29:38+00:00,awake
Still,House,0,False,1526326328,-1.0,29043,8,not locked,33,Monday,1232,180,600,25235,2018-05-14 20:32:08+00:00,awake
Still,House,0,False,1526326696,-1.0,12002,8,not locked,34,Monday,1238,180,600,25235,2018-05-14 20:38:16+00:00,awake
Still,House,0,False,1526326756,-1.0,27708,8,not locked,34,Monday,1239,180,600,25235,2018-05-14 20:39:16+00:00,awake
Still,House,0,False,1526326849,-1.0,21824,8,locked,34,Monday,1240,180,600,25235,2018-05-14 20:40:49+00:00,awake
Still,House,0,False,1526327002,-1.0,10084,8,locked,41,Monday,1243,180,600,25235,2018-05-14 20:43:22+00:00,awake
Still,House,0,False,1526327465,-1.0,18408,8,not locked,45,Monday,1251,180,600,25235,2018-05-14 20:51:05+00:00,awake
Still,House,0,False,1526327555,-1.0,32278,8,not locked,32,Monday,1252,180,600,25235,2018-05-14 20:52:35+00:00,awake
Still,House,0,False,1526327675,-1.0,19261,8,not locked,43,Monday,1254,180,600,25235,2018-05-14 20:54:35+00:00,awake
Still,House,0,False,1526327736,-1.0,17624,8,not locked,42,Monday,1255,180,600,25235,2018-05-14 20:55:36+00:00,awake
Still,House,0,False,1526327766,-1.0,17624,8,not locked,30,Monday,1256,180,600,25235,2018-05-14 20:56:06+00:00,awake
Still,House,0,False,1526327826,-1.0,31676,8,not locked,39,Monday,1257,180,600,25235,2018-05-14 20:57:06+00:00,awake
Still,House,0,False,1526328217,-1.0,26035,8,not locked,35,Monday,1263,180,600,25235,2018-05-14 21:03:37+00:00,awake
Still,House,0,False,1526328428,-1.0,17746,8,not locked,35,Monday,1267,180,600,25235,2018-05-14 21:07:08+00:00,awake
Still,House,0,False,1526328518,-1.0,26860,8,not locked,35,Monday,1268,180,600,25235,2018-05-14 21:08:38+00:00,awake
Still,House,0,False,1526328669,-1.0,32767,8,not locked,29,Monday,1271,180,600,25235,2018-05-14 21:11:09+00:00,awake
Still,House,0,False,1526328909,-1.0,30791,0,locked,0,Monday,1275,180,600,25235,2018-05-14 21:15:09+00:00,awake
Still,House,0,False,1526329200,-1.0,6718,0,not locked,0,Monday,1280,180,600,25235,2018-05-14 21:20:00+00:00,awake
Still,House,0,False,1526329290,-1.0,11697,0,not locked,0,Monday,1281,180,600,25235,2018-05-14 21:21:30+00:00,awake
Still,House,0,False,1526329561,-1.0,30787,0,not locked,0,Monday,1286,180,600,25235,2018-05-14 21:26:01+00:00,awake
Still,House,0,False,1526329907,-1.0,22422,0,locked,0,Monday,1291,180,600,25235,2018-05-14 21:31:47+00:00,awake
Still,House,0,False,1526330792,-1.0,32199,0,locked,0,Monday,1306,180,600,25235,2018-05-14 21:46:32+00:00,awake
Exercise,House,0,False,1526330822,-1.0,32767,0,locked,0,Monday,1307,180,600,25235,2018-05-14 21:47:02+00:00,awake
Exercise,House,0,False,1526330882,-1.0,32414,0,locked,0,Monday,1308,180,600,25235,2018-05-14 21:48:02+00:00,awake
Still,House,0,False,1526330912,-1.0,32414,0,locked,0,Monday,1308,180,600,25235,2018-05-14 21:48:32+00:00,awake
Exercise,House,0,False,1526330973,-1.0,32767,0,locked,0,Monday,1309,180,600,25235,2018-05-14 21:49:33+00:00,awake
Exercise,House,0,False,1526331003,-1.0,31796,8,locked,16,Monday,1310,180,600,25235,2018-05-14 21:50:03+00:00,awake
Exercise,House,0,False,1526331063,-1.0,32031,0,locked,17,Monday,1311,180,600,25235,2018-05-14 21:51:03+00:00,awake
Exercise,House,0,False,1526331093,-1.0,32031,0,locked,0,Monday,1311,180,600,25235,2018-05-14 21:51:33+00:00,awake
Exercise,House,0,False,1526331123,-1.0,31488,0,locked,0,Monday,1312,180,600,25235,2018-05-14 21:52:03+00:00,awake
Still,House,0,False,1526331153,-1.0,31488,0,locked,0,Monday,1312,180,600,25235,2018-05-14 21:52:33+00:00,awake
Exercise,Other,0,False,1526331364,-1.0,26019,0,locked,0,Monday,1316,180,600,25235,2018-05-14 21:56:04+00:00,awake
Exercise,Other,0,False,1526331424,-1.0,30144,0,locked,0,Monday,1317,180,600,25235,2018-05-14 21:57:04+00:00,awake
Exercise,Other,0,False,1526331454,-1.0,30144,0,locked,0,Monday,1317,180,600,25235,2018-05-14 21:57:34+00:00,awake
Still,House,0,False,1526331514,-1.0,31392,0,locked,0,Monday,1318,180,600,25235,2018-05-14 21:58:34+00:00,awake
Unknown,House,0,False,1526331635,-1.0,30785,0,not locked,0,Monday,1320,180,600,25235,2018-05-14 22:00:35+00:00,awake
Still,House,0,False,1526331755,-1.0,18416,0,locked,0,Monday,1322,180,600,25235,2018-05-14 22:02:35+00:00,awake
Still,House,0,False,1526331785,-1.0,30978,0,locked,0,Monday,1323,180,600,25235,2018-05-14 22:03:05+00:00,awake
In vehicle,Other,0,False,1526331845,-1.0,30795,0,locked,0,Monday,1324,180,600,25235,2018-05-14 22:04:05+00:00,awake
In vehicle,Other,0,False,1526331936,-1.0,23645,0,locked,0,Monday,1325,180,600,25235,2018-05-14 22:05:36+00:00,awake
In vehicle,Other,0,False,1526332056,-1.0,32767,0,locked,97,Monday,1327,180,600,25235,2018-05-14 22:07:36+00:00,awake
In vehicle,Other,0,False,1526332116,-1.0,32767,0,locked,3,Monday,1328,180,600,25235,2018-05-14 22:08:36+00:00,awake
In vehicle,Other,0,False,1526332176,-1.0,32767,0,locked,15,Monday,1329,180,600,25235,2018-05-14 22:09:36+00:00,awake
Exercise,Other,0,False,1526332237,-1.0,32767,0,locked,1,Monday,1330,180,600,25235,2018-05-14 22:10:37+00:00,awake
Unknown,Other,0,False,1526332267,-1.0,30932,0,locked,11,Monday,1331,180,600,25235,2018-05-14 22:11:07+00:00,awake
In vehicle,Other,0,False,1526332357,-1.0,30780,0,locked,4,Monday,1332,180,600,25235,2018-05-14 22:12:37+00:00,awake
Unknown,Other,0,False,1526332628,-1.0,26601,0,not locked,0,Monday,1337,180,600,25235,2018-05-14 22:17:08+00:00,awake
Exercise,Other,0,False,1526332658,-1.0,26601,0,locked,1,Monday,1337,180,600,25235,2018-05-14 22:17:38+00:00,awake
Exercise,Other,0,False,1526332718,-1.0,32767,0,locked,0,Monday,1338,180,600,25235,2018-05-14 22:18:38+00:00,awake
Exercise,Other,0,False,1526332748,-1.0,25340,0,locked,0,Monday,1339,180,600,25235,2018-05-14 22:19:08+00:00,awake
Still,Other,0,False,1526332808,-1.0,27085,0,locked,0,Monday,1340,180,600,25235,2018-05-14 22:20:08+00:00,awake
Unknown,Other,0,False,1526332838,-1.0,27085,0,locked,0,Monday,1340,180,600,25235,2018-05-14 22:20:38+00:00,awake
Exercise,Other,0,False,1526332898,-1.0,25045,0,locked,0,Monday,1341,180,600,25235,2018-05-14 22:21:38+00:00,awake
Unknown,Other,0,False,1526335042,-1.0,0,8,not locked,0,Monday,1377,180,600,25235,2018-05-14 22:57:22+00:00,awake
Unknown,Other,0,False,1526382270,-1.0,0,8,not locked,394,Tuesday,724,180,600,25235,2018-05-15 12:04:30+00:00,awake
Still,House,0,False,1526382481,-1.0,32408,8,not locked,135,Tuesday,728,180,600,25235,2018-05-15 12:08:01+00:00,awake
Still,House,0,False,1526382571,-1.0,20621,8,not locked,523,Tuesday,729,180,600,25235,2018-05-15 12:09:31+00:00,awake
Still,House,0,False,1526382601,-1.0,13246,8,not locked,517,Tuesday,730,180,600,25235,2018-05-15 12:10:01+00:00,awake
Still,House,0,False,1526382661,-1.0,8174,8,locked,513,Tuesday,731,180,600,25235,2018-05-15 12:11:01+00:00,awake
Still,House,0,False,1526382722,-1.0,11145,8,locked,38,Tuesday,732,180,600,25235,2018-05-15 12:12:02+00:00,awake
Still,House,0,False,1526382752,-1.0,11145,8,locked,21,Tuesday,732,180,600,25235,2018-05-15 12:12:32+00:00,awake
Still,House,0,False,1526383634,-1.0,17802,8,locked,447,Tuesday,747,180,600,25235,2018-05-15 12:27:14+00:00,awake
Still,House,0,False,1526384134,-1.0,7597,8,locked,448,Tuesday,755,180,600,25235,2018-05-15 12:35:34+00:00,awake
Still,House,0,False,1526384225,-1.0,13656,8,locked,450,Tuesday,757,180,600,25235,2018-05-15 12:37:05+00:00,awake
Still,House,0,False,1526384255,-1.0,12148,8,locked,449,Tuesday,757,180,600,25235,2018-05-15 12:37:35+00:00,awake
Still,House,0,False,1526385484,-1.0,10588,8,locked,446,Tuesday,778,180,600,25235,2018-05-15 12:58:04+00:00,awake
Still,House,0,False,1526385634,-1.0,17902,0,locked,0,Tuesday,780,180,600,25235,2018-05-15 13:00:34+00:00,awake
Still,House,0,False,1526385664,-1.0,24288,0,locked,0,Tuesday,781,180,600,25235,2018-05-15 13:01:04+00:00,awake
Exercise,House,0,False,1526385724,-1.0,31576,0,locked,0,Tuesday,782,180,600,25235,2018-05-15 13:02:04+00:00,awake
Exercise,House,0,False,1526385754,-1.0,31576,0,locked,0,Tuesday,782,180,600,25235,2018-05-15 13:02:34+00:00,awake
Exercise,House,0,False,1526385784,-1.0,25491,0,locked,0,Tuesday,783,180,600,25235,2018-05-15 13:03:04+00:00,awake
Still,House,0,False,1526386146,-1.0,22993,0,locked,0,Tuesday,789,180,600,25235,2018-05-15 13:09:06+00:00,awake
Still,House,0,False,1526386236,-1.0,32767,0,locked,0,Tuesday,790,180,600,25235,2018-05-15 13:10:36+00:00,awake
Still,House,0,False,1526386326,-1.0,30594,0,locked,0,Tuesday,792,180,600,25235,2018-05-15 13:12:06+00:00,awake
Still,House,0,False,1526386417,-1.0,24132,0,locked,0,Tuesday,793,180,600,25235,2018-05-15 13:13:37+00:00,awake
Exercise,House,0,False,1526386808,-1.0,32767,8,not locked,2454,Tuesday,800,180,600,25235,2018-05-15 13:20:08+00:00,awake
Exercise,House,0,False,1526386868,-1.0,30793,8,locked,3875,Tuesday,801,180,600,25235,2018-05-15 13:21:08+00:00,awake
Exercise,House,0,False,1526386898,-1.0,30793,8,not locked,3752,Tuesday,801,180,600,25235,2018-05-15 13:21:38+00:00,awake
Exercise,House,0,False,1526386988,-1.0,32767,8,not locked,3084,Tuesday,803,180,600,25235,2018-05-15 13:23:08+00:00,awake
Exercise,House,0,False,1526387049,-1.0,32767,8,not locked,5275,Tuesday,804,180,600,25235,2018-05-15 13:24:09+00:00,awake
Exercise,House,0,False,1526387109,-1.0,32767,8,not locked,3441,Tuesday,805,180,600,25235,2018-05-15 13:25:09+00:00,awake
Unknown,Other,0,False,1526387410,-1.0,16379,0,locked,0,Tuesday,810,180,600,25235,2018-05-15 13:30:10+00:00,awake
Still,Other,0,False,1526387470,-1.0,30788,0,locked,0,Tuesday,811,180,600,25235,2018-05-15 13:31:10+00:00,awake
