activity,location,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,class
0.0,0.0,0.0,1.6534392e-09,0.0,1.0,0.0,0.0014912325808608,0.0,0.5121612230715775,awake
0.0,0.0,0.0,1.6534392e-09,0.0,1.0,0.0,0.0014912325808608,0.0,0.5121612230715775,awake
0.25,0.5,3.211863e-07,1.6534392e-09,0.6572583,1.0,0.0,0.0016352136576335,0.0,0.5121612230715775,awake
0.25,0.5,3.211863e-07,1.6534392e-09,0.6572583,1.0,0.0,0.0016454980202601,0.0,0.512856150104239,awake
0.25,0.5,3.211863e-07,1.6534392e-09,0.66199094,1.0,0.0,0.0017072041960199,0.0,0.5135510771369006,awake
0.25,0.5,6.423726e-07,1.6534392e-09,0.66470444,1.0,0.0,0.0017997634596595,0.0,0.5135510771369006,awake
0.25,0.5,6.423726e-07,1.6534392e-09,0.65810037,1.0,0.0,0.001511801306114,0.0,0.5142460041695622,awake
0.0,0.5,6.423726e-07,1.6534392e-09,0.65115273,1.0,0.0,0.0018306165475394,0.0,0.5149409312022237,awake
0.25,0.5,9.635588e-07,1.6534392e-09,0.64965284,1.0,0.0,0.0018203321849128,0.0,0.5156358582348853,awake
0.25,0.5,9.635588e-07,1.6534392e-09,0.64965284,1.0,0.0,0.0018100478222862,0.0,0.5163307852675469,awake
0.25,0.5,9.635588e-07,1.6534392e-09,0.64824057,1.0,0.0,0.0017997634596595,0.0,0.5163307852675469,awake
0.25,0.5,1.2847452e-06,1.6534392e-09,0.64824057,1.0,0.0,0.0017689103717797,0.0,0.5170257123002084,awake
0.25,0.5,1.2847452e-06,1.6534392e-09,0.64735633,1.0,0.0,0.0015837918445004,0.0,0.5170257123002084,awake
0.25,0.5,1.2847452e-06,1.6534392e-09,0.64735633,1.0,0.0,0.0016043605697536,0.0,0.51772063933287,awake
0.25,0.5,1.2847452e-06,1.6534392e-09,0.6661814,1.0,0.0,0.0015735074818738,0.0,0.51772063933287,awake
0.25,0.5,2.2483039e-06,1.6534392e-09,0.6666521,1.0,0.0,0.0016969198333933,0.0,0.5211952744961779,awake
0.25,0.5,2.2483039e-06,1.6534392e-09,0.6666521,1.0,0.0,0.0016969198333933,0.0,0.5211952744961779,awake
0.25,0.5,2.2483039e-06,1.6534392e-09,0.66747874,1.0,0.0,0.0016454980202601,0.0,0.5218902015288395,awake
0.25,0.5,2.8906766e-06,1.6534392e-09,0.648284,1.0,1.0,0.0016454980202601,0.0,0.5253648366921473,awake
0.25,0.5,3.2118628e-06,1.6534392e-09,0.6677036,1.0,0.0,0.0016352136576335,0.0,0.5253648366921473,awake
0.25,0.5,3.2118628e-06,1.6534392e-09,0.6677036,1.0,0.0,0.0016969198333933,0.0,0.5260597637248089,awake
0.25,0.5,3.2118628e-06,1.6534392e-09,0.66130674,1.0,1.0,0.00167635110814,0.0,0.5267546907574705,awake
0.25,0.5,3.533049e-06,1.6534392e-09,0.67134434,1.0,1.0,0.0017174885586465,0.0,0.5281445448227936,awake
0.25,0.5,3.8542353e-06,1.6534392e-09,0.59941477,1.0,1.0,0.00167635110814,0.0,0.5281445448227936,awake
