activity,location,distanceHome,showActuation,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,sleep_time,wakeup_time,time_sleeping,timestamp_text,class
Unknown,House,0,False,1526771480,-1.0,10986,1,not locked,0,Saturday,11,660,1020,21600,2018-05-20 00:11:20+00:00,awake
Unknown,House,0,False,1526771480,-1.0,10986,1,not locked,0,Saturday,11,660,1020,21600,2018-05-20 00:11:20+00:00,awake
Unknown,House,0,False,1526771690,-1.0,23064,1,not locked,0,Saturday,14,660,1020,21600,2018-05-20 00:14:50+00:00,awake
Still,House,0,False,1526771720,-1.0,23064,1,not locked,0,Saturday,15,660,1020,21600,2018-05-20 00:15:20+00:00,awake
Still,House,0,False,1526771751,-1.0,14262,1,not locked,0,Saturday,15,660,1020,21600,2018-05-20 00:15:51+00:00,awake
Unknown,House,0,False,1526771510,-1.0,29900,1,not locked,0,Saturday,11,660,1020,21600,2018-05-20 00:11:50+00:00,awake
Exercise,House,0,False,1526771540,-1.0,29900,1,not locked,0,Saturday,12,660,1020,21600,2018-05-20 00:12:20+00:00,awake
Still,House,0,False,1526771570,-1.0,2844,1,not locked,0,Saturday,12,660,1020,21600,2018-05-20 00:12:50+00:00,awake
Still,House,0,False,1526771841,-1.0,10497,1,not locked,0,Saturday,17,660,1020,21600,2018-05-20 00:17:21+00:00,awake
Still,House,0,False,1526771841,-1.0,10497,1,not locked,0,Saturday,17,660,1020,21600,2018-05-20 00:17:21+00:00,awake
Still,House,0,False,1526771991,-1.0,32767,1,not locked,0,Saturday,19,660,1020,21600,2018-05-20 00:19:51+00:00,awake
Still,House,0,False,1526772021,-1.0,32767,1,not locked,0,Saturday,20,660,1020,21600,2018-05-20 00:20:21+00:00,awake
Still,House,0,False,1526772052,-1.0,2246,1,not locked,0,Saturday,20,660,1020,21600,2018-05-20 00:20:52+00:00,awake
Still,House,0,False,1526772172,-1.0,5233,1,locked,0,Saturday,22,660,1020,21600,2018-05-20 00:22:52+00:00,awake
Still,House,0,False,1526772172,-1.0,5233,1,locked,0,Saturday,22,660,1020,21600,2018-05-20 00:22:52+00:00,awake
Still,House,0,False,1526772247,-1.0,2830,1,locked,0,Saturday,24,660,1020,21600,2018-05-20 00:24:07+00:00,awake
Still,House,0,False,1526772278,-1.0,6791,1,locked,0,Saturday,24,660,1020,21600,2018-05-20 00:24:38+00:00,awake
Still,House,0,False,1526771871,-1.0,13482,1,not locked,0,Saturday,17,660,1020,21600,2018-05-20 00:17:51+00:00,awake
Still,House,0,False,1526772129,-1.0,5233,1,locked,0,Saturday,22,660,1020,21600,2018-05-20 00:22:09+00:00,awake
Still,House,0,False,1526772347,-1.0,5833,1,locked,0,Saturday,25,660,1020,21600,2018-05-20 00:25:47+00:00,awake
Still,House,0,False,1526772672,-1.0,5833,1,locked,0,Saturday,31,660,1020,21600,2018-05-20 00:31:12+00:00,awake
Still,House,0,False,1526772672,-1.0,5833,1,locked,0,Saturday,31,660,1020,21600,2018-05-20 00:31:12+00:00,awake
Still,House,0,False,1526772702,-1.0,5834,1,locked,0,Saturday,31,660,1020,21600,2018-05-20 00:31:42+00:00,awake
Still,House,0,False,1526774129,-1.0,4350,1,locked,0,Saturday,55,660,1020,21600,2018-05-20 00:55:29+00:00,awake
Still,House,0,False,1526774159,-1.0,3090,1,locked,0,Saturday,55,660,1020,21600,2018-05-20 00:55:59+00:00,awake
Still,House,0,False,1526774366,-1.0,3281,1,locked,0,Saturday,59,660,1020,21600,2018-05-20 00:59:26+00:00,awake
Still,House,0,False,1526774397,-1.0,3573,1,locked,0,Saturday,59,660,1020,21600,2018-05-20 00:59:57+00:00,awake
Still,House,0,False,1526774465,-1.0,3573,1,locked,0,Saturday,61,660,1020,21600,2018-05-20 01:01:05+00:00,awake
Still,House,0,False,1526774495,-1.0,3117,1,locked,0,Saturday,61,660,1020,21600,2018-05-20 01:01:35+00:00,awake
Still,House,0,False,1526774616,-1.0,3467,1,locked,0,Saturday,63,660,1020,21600,2018-05-20 01:03:36+00:00,awake
Still,House,0,False,1526774676,-1.0,18089,1,locked,0,Saturday,64,660,1020,21600,2018-05-20 01:04:36+00:00,awake
Still,House,0,False,1526774770,-1.0,18089,1,locked,0,Saturday,66,660,1020,21600,2018-05-20 01:06:10+00:00,awake
Still,House,0,False,1526774801,-1.0,3535,1,locked,0,Saturday,66,660,1020,21600,2018-05-20 01:06:41+00:00,awake
Still,House,0,False,1526774858,-1.0,3535,1,locked,0,Saturday,67,660,1020,21600,2018-05-20 01:07:38+00:00,awake
Still,House,0,False,1526775039,-1.0,3636,1,locked,0,Saturday,70,660,1020,21600,2018-05-20 01:10:39+00:00,awake
Still,House,0,False,1526775070,-1.0,3310,1,locked,0,Saturday,71,660,1020,21600,2018-05-20 01:11:10+00:00,awake
Still,House,0,False,1526775382,-1.0,1546,1,locked,0,Saturday,76,660,1020,21600,2018-05-20 01:16:22+00:00,awake
Still,House,0,False,1526775530,-1.0,1546,1,locked,0,Saturday,78,660,1020,21600,2018-05-20 01:18:50+00:00,awake
Still,House,0,False,1526775593,-1.0,2850,1,locked,0,Saturday,79,660,1020,21600,2018-05-20 01:19:53+00:00,awake
Still,House,0,False,1526775623,-1.0,1754,1,locked,0,Saturday,80,660,1020,21600,2018-05-20 01:20:23+00:00,awake
Still,House,0,False,1526775751,-1.0,2684,1,locked,0,Saturday,82,660,1020,21600,2018-05-20 01:22:31+00:00,awake
Still,House,0,False,1526775893,-1.0,2684,1,locked,0,Saturday,84,660,1020,21600,2018-05-20 01:24:53+00:00,awake
Still,House,0,False,1526775924,-1.0,1248,1,locked,0,Saturday,85,660,1020,21600,2018-05-20 01:25:24+00:00,awake
Still,House,0,False,1526775984,-1.0,1265,1,locked,0,Saturday,86,660,1020,21600,2018-05-20 01:26:24+00:00,awake
Still,House,0,False,1526776013,-1.0,1265,1,locked,0,Saturday,86,660,1020,21600,2018-05-20 01:26:53+00:00,awake
Still,House,0,False,1526776043,-1.0,2890,1,locked,0,Saturday,87,660,1020,21600,2018-05-20 01:27:23+00:00,awake
Still,House,0,False,1526776105,-1.0,2169,1,locked,0,Saturday,88,660,1020,21600,2018-05-20 01:28:25+00:00,awake
Still,House,0,False,1526776164,-1.0,1613,1,locked,0,Saturday,89,660,1020,21600,2018-05-20 01:29:24+00:00,awake
Still,House,0,False,1526776193,-1.0,1613,1,locked,0,Saturday,89,660,1020,21600,2018-05-20 01:29:53+00:00,awake
Still,House,0,False,1526776284,-1.0,3054,1,locked,0,Saturday,91,660,1020,21600,2018-05-20 01:31:24+00:00,awake
Still,House,0,False,1526776344,-1.0,1959,1,locked,0,Saturday,92,660,1020,21600,2018-05-20 01:32:24+00:00,awake
Still,House,0,False,1526776434,-1.0,1404,1,locked,0,Saturday,93,660,1020,21600,2018-05-20 01:33:54+00:00,awake
Still,House,0,False,1526776494,-1.0,1335,1,locked,0,Saturday,94,660,1020,21600,2018-05-20 01:34:54+00:00,awake
Still,House,0,False,1526776524,-1.0,5893,1,locked,0,Saturday,95,660,1020,21600,2018-05-20 01:35:24+00:00,awake
Still,House,0,False,1526776554,-1.0,5893,1,locked,0,Saturday,95,660,1020,21600,2018-05-20 01:35:54+00:00,awake
Still,House,0,False,1526776614,-1.0,2885,1,locked,0,Saturday,96,660,1020,21600,2018-05-20 01:36:54+00:00,awake
Still,House,0,False,1526776645,-1.0,4904,1,locked,0,Saturday,97,660,1020,21600,2018-05-20 01:37:25+00:00,awake
Still,House,0,False,1526776674,-1.0,4904,1,locked,0,Saturday,97,660,1020,21600,2018-05-20 01:37:54+00:00,awake
Still,House,0,False,1526776774,-1.0,2124,1,locked,0,Saturday,99,660,1020,21600,2018-05-20 01:39:34+00:00,awake
Still,House,0,False,1526776834,-1.0,3332,1,locked,0,Saturday,100,660,1020,21600,2018-05-20 01:40:34+00:00,awake
Still,House,0,False,1526776937,-1.0,1973,1,locked,0,Saturday,102,660,1020,21600,2018-05-20 01:42:17+00:00,awake
Still,House,0,False,1526776966,-1.0,1973,1,locked,0,Saturday,102,660,1020,21600,2018-05-20 01:42:46+00:00,awake
Still,House,0,False,1526777035,-1.0,2282,1,locked,0,Saturday,103,660,1020,21600,2018-05-20 01:43:55+00:00,awake
Still,House,0,False,1526777307,-1.0,5823,1,locked,0,Saturday,108,660,1020,21600,2018-05-20 01:48:27+00:00,awake
Still,House,0,False,1526777439,-1.0,4731,1,locked,0,Saturday,110,660,1020,21600,2018-05-20 01:50:39+00:00,awake
Still,House,0,False,1526777469,-1.0,3726,1,locked,0,Saturday,111,660,1020,21600,2018-05-20 01:51:09+00:00,awake
Still,House,0,False,1526777710,-1.0,8933,1,locked,0,Saturday,115,660,1020,21600,2018-05-20 01:55:10+00:00,awake
Still,House,0,False,1526777902,-1.0,3638,1,locked,0,Saturday,118,660,1020,21600,2018-05-20 01:58:22+00:00,awake
Still,House,0,False,1526777962,-1.0,10708,1,locked,0,Saturday,119,660,1020,21600,2018-05-20 01:59:22+00:00,awake
Still,House,0,False,1526778130,-1.0,2965,1,locked,0,Saturday,122,660,1020,21600,2018-05-20 02:02:10+00:00,awake
Still,House,0,False,1526778190,-1.0,9583,1,locked,0,Saturday,123,660,1020,21600,2018-05-20 02:03:10+00:00,awake
Still,House,0,False,1526778349,-1.0,18314,1,not locked,0,Saturday,125,660,1020,21600,2018-05-20 02:05:49+00:00,awake
Still,House,0,False,1526778379,-1.0,18314,1,not locked,0,Saturday,126,660,1020,21600,2018-05-20 02:06:19+00:00,awake
Still,House,0,False,1526778409,-1.0,2384,1,not locked,0,Saturday,126,660,1020,21600,2018-05-20 02:06:49+00:00,awake
Still,House,0,False,1526778511,-1.0,1516,1,locked,0,Saturday,128,660,1020,21600,2018-05-20 02:08:31+00:00,awake
Still,House,0,False,1526778542,-1.0,1059,1,locked,0,Saturday,129,660,1020,21600,2018-05-20 02:09:02+00:00,awake
Still,House,0,False,1526778666,-1.0,1059,1,locked,0,Saturday,131,660,1020,21600,2018-05-20 02:11:06+00:00,awake
Still,House,0,False,1526778697,-1.0,2747,1,locked,0,Saturday,131,660,1020,21600,2018-05-20 02:11:37+00:00,awake
Still,House,0,False,1526778759,-1.0,2747,1,locked,0,Saturday,132,660,1020,21600,2018-05-20 02:12:39+00:00,awake
Still,House,0,False,1526778789,-1.0,9894,1,locked,0,Saturday,133,660,1020,21600,2018-05-20 02:13:09+00:00,awake
Still,House,0,False,1526778844,-1.0,9894,1,locked,0,Saturday,134,660,1020,21600,2018-05-20 02:14:04+00:00,awake
Still,House,0,False,1526778876,-1.0,1487,1,locked,0,Saturday,134,660,1020,21600,2018-05-20 02:14:36+00:00,awake
Still,House,0,False,1526779036,-1.0,728,1,locked,0,Saturday,137,660,1020,21600,2018-05-20 02:17:16+00:00,awake
Still,House,0,False,1526779104,-1.0,728,1,locked,0,Saturday,138,660,1020,21600,2018-05-20 02:18:24+00:00,awake
Still,House,0,False,1526779136,-1.0,1090,1,locked,0,Saturday,138,660,1020,21600,2018-05-20 02:18:56+00:00,awake
Still,House,0,False,1526779253,-1.0,1090,1,locked,0,Saturday,140,660,1020,21600,2018-05-20 02:20:53+00:00,awake
Still,House,0,False,1526779329,-1.0,2535,0,locked,0,Saturday,142,660,1020,21600,2018-05-20 02:22:09+00:00,awake
Still,House,0,False,1526779360,-1.0,22841,0,locked,0,Saturday,142,660,1020,21600,2018-05-20 02:22:40+00:00,awake
Still,House,0,False,1526779507,-1.0,32767,0,locked,0,Saturday,145,660,1020,21600,2018-05-20 02:25:07+00:00,awake
Still,House,0,False,1526779665,-1.0,32767,0,locked,0,Saturday,147,660,1020,21600,2018-05-20 02:27:45+00:00,awake
Still,House,0,False,1526779741,-1.0,32767,1,locked,0,Saturday,149,660,1020,21600,2018-05-20 02:29:01+00:00,awake
Still,House,0,False,1526779873,-1.0,32767,1,locked,0,Saturday,151,660,1020,21600,2018-05-20 02:31:13+00:00,awake
Still,House,0,False,1526779937,-1.0,3817,1,locked,0,Saturday,152,660,1020,21600,2018-05-20 02:32:17+00:00,awake
Still,House,0,False,1526779981,-1.0,195,1,locked,0,Saturday,153,660,1020,21600,2018-05-20 02:33:01+00:00,awake
Tilting,House,0,False,1526780042,-1.0,32767,1,not locked,0,Saturday,154,660,1020,21600,2018-05-20 02:34:02+00:00,awake
In vehicle,House,0,False,1526780072,-1.0,32767,1,not locked,0,Saturday,154,660,1020,21600,2018-05-20 02:34:32+00:00,awake
In vehicle,House,0,False,1526780072,-1.0,32767,1,not locked,0,Saturday,154,660,1020,21600,2018-05-20 02:34:32+00:00,awake
In vehicle,House,0,False,1526780102,550560000.0,27886,1,not locked,0,Saturday,155,660,1020,21600,2018-05-20 02:35:02+00:00,awake
Unknown,Other,0,False,1526780111,0.0,0,0,locked,0,Saturday,155,660,1020,21600,2018-05-20 02:35:11+00:00,awake
Still,Other,0,False,1526780189,550440000.0,736,0,locked,0,Saturday,156,660,1020,21600,2018-05-20 02:36:29+00:00,awake
Still,Other,0,False,1526780220,550440000.0,448,0,locked,0,Saturday,157,660,1020,21600,2018-05-20 02:37:00+00:00,awake
Still,Other,0,False,1526780276,550380000.0,448,0,locked,0,Saturday,157,660,1020,21600,2018-05-20 02:37:56+00:00,awake
Still,Other,0,False,1526780306,550320000.0,313,0,locked,0,Saturday,158,660,1020,21600,2018-05-20 02:38:26+00:00,awake
Still,Other,0,False,1526780358,550260000.0,313,0,locked,0,Saturday,159,660,1020,21600,2018-05-20 02:39:18+00:00,awake
Still,House,0,False,1526780388,550260000.0,225,0,locked,0,Saturday,159,660,1020,21600,2018-05-20 02:39:48+00:00,awake
Still,House,0,False,1526780444,550200000.0,225,0,locked,0,Saturday,160,660,1020,21600,2018-05-20 02:40:44+00:00,awake
Still,House,0,False,1526780476,550140000.0,242,0,locked,0,Saturday,161,660,1020,21600,2018-05-20 02:41:16+00:00,awake
Still,House,0,False,1526780529,550080000.0,242,0,locked,0,Saturday,162,660,1020,21600,2018-05-20 02:42:09+00:00,awake
Still,House,0,False,1526780560,550080000.0,252,0,locked,0,Saturday,162,660,1020,21600,2018-05-20 02:42:40+00:00,awake
Still,House,0,False,1526780976,550080000.0,252,0,locked,0,Saturday,169,660,1020,21600,2018-05-20 02:49:36+00:00,awake
Still,House,0,False,1526781021,549660000.0,288,0,locked,0,Saturday,170,660,1020,21600,2018-05-20 02:50:21+00:00,awake
Still,House,0,False,1526781610,549060000.0,243,0,locked,0,Saturday,180,660,1020,21600,2018-05-20 03:00:10+00:00,awake
Still,House,0,False,1526782769,548580000.0,243,0,locked,0,Saturday,199,660,1020,21600,2018-05-20 03:19:29+00:00,awake
Still,House,0,False,1526782829,547860000.0,459,0,locked,0,Saturday,200,660,1020,21600,2018-05-20 03:20:29+00:00,awake
Still,House,0,False,1526782829,547860000.0,459,0,locked,0,Saturday,200,660,1020,21600,2018-05-20 03:20:29+00:00,awake
Still,Other,0,False,1526783062,547560000.0,464,0,locked,0,Saturday,204,660,1020,21600,2018-05-20 03:24:22+00:00,awake
Still,Other,0,False,1526783149,547500000.0,388,0,locked,0,Saturday,205,660,1020,21600,2018-05-20 03:25:49+00:00,awake
Still,Other,0,False,1526783192,547440000.0,385,0,locked,0,Saturday,206,660,1020,21600,2018-05-20 03:26:32+00:00,awake
Still,House,0,False,1526783885,546780000.0,156,0,locked,0,Saturday,218,660,1020,21600,2018-05-20 03:38:05+00:00,awake
Still,House,0,False,1526784711,546060000.0,156,0,locked,0,Saturday,231,660,1020,21600,2018-05-20 03:51:51+00:00,awake
Still,House,0,False,1526785180,545880000.0,96,0,locked,0,Saturday,239,660,1020,21600,2018-05-20 03:59:40+00:00,awake
Still,House,0,False,1526785210,545460000.0,80,0,locked,0,Saturday,240,660,1020,21600,2018-05-20 04:00:10+00:00,awake
Still,House,0,False,1526785571,545340000.0,80,0,locked,0,Saturday,246,660,1020,21600,2018-05-20 04:06:11+00:00,awake
Still,House,0,False,1526785660,545040000.0,51,0,locked,0,Saturday,247,660,1020,21600,2018-05-20 04:07:40+00:00,awake
Still,House,0,False,1526785672,545040000.0,51,0,locked,0,Saturday,247,660,1020,21600,2018-05-20 04:07:52+00:00,awake
Still,House,0,False,1526785721,544920000.0,56,0,locked,0,Saturday,248,660,1020,21600,2018-05-20 04:08:41+00:00,awake
Still,House,0,False,1526786221,544920000.0,56,0,locked,0,Saturday,257,660,1020,21600,2018-05-20 04:17:01+00:00,awake
Still,House,0,False,1526786275,544380000.0,49,0,locked,0,Saturday,257,660,1020,21600,2018-05-20 04:17:55+00:00,awake
Still,House,0,False,1526786577,544140000.0,49,0,locked,0,Saturday,262,660,1020,21600,2018-05-20 04:22:57+00:00,awake
Still,House,0,False,1526786638,544020000.0,36,0,locked,0,Saturday,263,660,1020,21600,2018-05-20 04:23:58+00:00,awake
Still,House,0,False,1526787495,543120000.0,36,0,locked,0,Saturday,278,660,1020,21600,2018-05-20 04:38:15+00:00,awake
Still,House,0,False,1526787607,543120000.0,82,0,locked,0,Saturday,280,660,1020,21600,2018-05-20 04:40:07+00:00,awake
Still,House,0,False,1526787987,542640000.0,105,0,locked,0,Saturday,286,660,1020,21600,2018-05-20 04:46:27+00:00,awake
Still,House,0,False,1526788803,541860000.0,105,0,locked,0,Sunday,300,660,1020,21600,2018-05-20 05:00:03+00:00,awake
Still,House,0,False,1526788834,23400000.0,188,0,locked,0,Sunday,300,660,1020,21600,2018-05-20 05:00:34+00:00,awake
Still,House,0,False,1526789633,22620000.0,188,0,locked,0,Sunday,313,660,1020,21600,2018-05-20 05:13:53+00:00,awake
Still,House,0,False,1526789677,22560000.0,365,0,locked,0,Sunday,314,660,1020,21600,2018-05-20 05:14:37+00:00,awake
Still,House,0,False,1526789950,22560000.0,365,0,locked,0,Sunday,319,660,1020,21600,2018-05-20 05:19:10+00:00,awake
Still,House,0,False,1526789980,22260000.0,547,0,locked,0,Sunday,319,660,1020,21600,2018-05-20 05:19:40+00:00,awake
Still,House,0,False,1526791189,22200000.0,547,0,locked,0,Sunday,339,660,1020,21600,2018-05-20 05:39:49+00:00,awake
Still,House,0,False,1526791220,21060000.0,45,0,locked,0,Sunday,340,660,1020,21600,2018-05-20 05:40:20+00:00,awake
Still,House,0,False,1526792392,21000000.0,45,0,locked,0,Sunday,359,660,1020,21600,2018-05-20 05:59:52+00:00,awake
Still,House,0,False,1526792436,19860000.0,543,0,locked,0,Sunday,360,660,1020,21600,2018-05-20 06:00:36+00:00,awake
Still,House,0,False,1526793114,19800000.0,543,0,locked,0,Sunday,371,660,1020,21600,2018-05-20 06:11:54+00:00,awake
Still,House,0,False,1526793145,19080000.0,520,0,locked,0,Sunday,372,660,1020,21600,2018-05-20 06:12:25+00:00,awake
Still,House,0,False,1526794322,18540000.0,520,0,locked,0,Sunday,392,660,1020,21600,2018-05-20 06:32:02+00:00,awake
Still,House,0,False,1526794444,17880000.0,51,0,locked,0,Sunday,394,660,1020,21600,2018-05-20 06:34:04+00:00,awake
Still,House,0,False,1526794502,17760000.0,46,0,locked,0,Sunday,395,660,1020,21600,2018-05-20 06:35:02+00:00,awake
Still,House,0,False,1526794561,17760000.0,46,0,locked,0,Sunday,396,660,1020,21600,2018-05-20 06:36:01+00:00,awake
Still,House,0,False,1526794656,17640000.0,219,0,locked,0,Sunday,397,660,1020,21600,2018-05-20 06:37:36+00:00,awake
Still,House,0,False,1526795586,17340000.0,219,0,locked,0,Sunday,413,660,1020,21600,2018-05-20 06:53:06+00:00,awake
Still,House,0,False,1526795646,16620000.0,292,0,locked,0,Sunday,414,660,1020,21600,2018-05-20 06:54:06+00:00,awake
Still,House,0,False,1526795646,16620000.0,292,0,locked,0,Sunday,414,660,1020,21600,2018-05-20 06:54:06+00:00,awake
Still,House,0,False,1526795706,16560000.0,297,0,locked,0,Sunday,415,660,1020,21600,2018-05-20 06:55:06+00:00,awake
Still,House,0,False,1526795706,16560000.0,297,0,locked,0,Sunday,415,660,1020,21600,2018-05-20 06:55:06+00:00,awake
Still,House,0,False,1526795737,16500000.0,265,0,locked,0,Sunday,415,660,1020,21600,2018-05-20 06:55:37+00:00,awake
Still,House,0,False,1526796371,16200000.0,265,0,locked,0,Sunday,426,660,1020,21600,2018-05-20 07:06:11+00:00,awake
Still,House,0,False,1526796430,15840000.0,464,0,locked,0,Sunday,427,660,1020,21600,2018-05-20 07:07:10+00:00,awake
Still,House,0,False,1526796520,15840000.0,464,0,locked,0,Sunday,428,660,1020,21600,2018-05-20 07:08:40+00:00,awake
Still,House,0,False,1526796551,15720000.0,672,0,locked,0,Sunday,429,660,1020,21600,2018-05-20 07:09:11+00:00,awake
Still,House,0,False,1526797474,15660000.0,672,0,locked,0,Sunday,444,660,1020,21600,2018-05-20 07:24:34+00:00,awake
Still,House,0,False,1526797504,14760000.0,44,0,locked,0,Sunday,445,660,1020,21600,2018-05-20 07:25:04+00:00,awake
Still,House,0,False,1526797577,14640000.0,44,0,locked,0,Sunday,446,660,1020,21600,2018-05-20 07:26:17+00:00,awake
Still,House,0,False,1526797654,14640000.0,114,0,locked,0,Sunday,447,660,1020,21600,2018-05-20 07:27:34+00:00,awake
Still,House,0,False,1526798016,14640000.0,114,0,locked,0,Sunday,453,660,1020,21600,2018-05-20 07:33:36+00:00,awake
Still,House,0,False,1526798076,14220000.0,208,0,locked,0,Sunday,454,660,1020,21600,2018-05-20 07:34:36+00:00,awake
Still,House,0,False,1526798076,14220000.0,208,0,locked,0,Sunday,454,660,1020,21600,2018-05-20 07:34:36+00:00,awake
Still,House,0,False,1526798136,14160000.0,224,0,locked,0,Sunday,455,660,1020,21600,2018-05-20 07:35:36+00:00,awake
Still,House,0,False,1526798196,14160000.0,224,0,locked,0,Sunday,456,660,1020,21600,2018-05-20 07:36:36+00:00,awake
Still,House,0,False,1526798276,14040000.0,586,0,locked,0,Sunday,457,660,1020,21600,2018-05-20 07:37:56+00:00,awake
Still,House,0,False,1526798678,13980000.0,586,0,locked,0,Sunday,464,660,1020,21600,2018-05-20 07:44:38+00:00,awake
Still,House,0,False,1526799824,12780000.0,557,0,locked,0,Sunday,483,660,1020,21600,2018-05-20 08:03:44+00:00,awake
Still,House,0,False,1526799855,12360000.0,515,0,locked,0,Sunday,484,660,1020,21600,2018-05-20 08:04:15+00:00,awake
Still,House,0,False,1526801091,11400000.0,515,0,locked,0,Sunday,504,660,1020,21600,2018-05-20 08:24:51+00:00,awake
Still,House,0,False,1526801121,11100000.0,832,0,locked,0,Sunday,505,660,1020,21600,2018-05-20 08:25:21+00:00,awake
Still,House,0,False,1526801151,11100000.0,832,0,locked,0,Sunday,505,660,1020,21600,2018-05-20 08:25:51+00:00,awake
Still,House,0,False,1526801210,11040000.0,604,0,locked,0,Sunday,506,660,1020,21600,2018-05-20 08:26:50+00:00,awake
Still,House,0,False,1526801270,11040000.0,604,0,locked,0,Sunday,507,660,1020,21600,2018-05-20 08:27:50+00:00,awake
Still,House,0,False,1526801341,10920000.0,617,0,locked,0,Sunday,509,660,1020,21600,2018-05-20 08:29:01+00:00,awake
Still,House,0,False,1526802175,10140000.0,617,0,locked,0,Sunday,522,660,1020,21600,2018-05-20 08:42:55+00:00,awake
Still,House,0,False,1526802205,10020000.0,1291,0,locked,0,Sunday,523,660,1020,21600,2018-05-20 08:43:25+00:00,awake
Still,House,0,False,1526803503,8760000.0,1291,0,locked,0,Sunday,545,660,1020,21600,2018-05-20 09:05:03+00:00,awake
Still,House,0,False,1526803579,8700000.0,352,0,locked,0,Sunday,546,660,1020,21600,2018-05-20 09:06:19+00:00,awake
Still,House,0,False,1526804104,8700000.0,352,0,locked,0,Sunday,555,660,1020,21600,2018-05-20 09:15:04+00:00,awake
Still,House,0,False,1526805457,7500000.0,369,0,locked,0,Sunday,577,660,1020,21600,2018-05-20 09:37:37+00:00,awake
Still,House,0,False,1526805491,6780000.0,49,0,locked,0,Sunday,578,660,1020,21600,2018-05-20 09:38:11+00:00,awake
Still,House,0,False,1526806401,6420000.0,49,0,locked,0,Sunday,593,660,1020,21600,2018-05-20 09:53:21+00:00,awake
Still,House,0,False,1526806462,5820000.0,53,0,locked,0,Sunday,594,660,1020,21600,2018-05-20 09:54:22+00:00,awake
Still,House,0,False,1526807005,5400000.0,53,0,locked,0,Sunday,603,660,1020,21600,2018-05-20 10:03:25+00:00,awake
Still,House,0,False,1526807245,5220000.0,41,0,locked,0,Sunday,607,660,1020,21600,2018-05-20 10:07:25+00:00,awake
Still,House,0,False,1526807305,4980000.0,38,0,locked,0,Sunday,608,660,1020,21600,2018-05-20 10:08:25+00:00,awake
Still,House,0,False,1526807305,4980000.0,38,0,locked,0,Sunday,608,660,1020,21600,2018-05-20 10:08:25+00:00,awake
Still,House,0,False,1526807336,4920000.0,37,0,locked,0,Sunday,608,660,1020,21600,2018-05-20 10:08:56+00:00,awake
Still,House,0,False,1526808270,4020000.0,231,0,locked,0,Sunday,624,660,1020,21600,2018-05-20 10:24:30+00:00,awake
Still,House,0,False,1526808756,3600000.0,231,1,locked,0,Sunday,632,660,1020,21600,2018-05-20 10:32:36+00:00,awake
Still,House,0,False,1526808812,3480000.0,373,1,locked,0,Sunday,633,660,1020,21600,2018-05-20 10:33:32+00:00,awake
Still,House,0,False,1526808912,3480000.0,373,1,locked,0,Sunday,635,660,1020,21600,2018-05-20 10:35:12+00:00,awake
Still,House,0,False,1526808943,3300000.0,72,1,locked,0,Sunday,635,660,1020,21600,2018-05-20 10:35:43+00:00,awake
Still,House,0,False,1526809967,3240000.0,72,1,locked,0,Sunday,652,660,1020,21600,2018-05-20 10:52:47+00:00,awake
Still,House,0,False,1526810088,2280000.0,111,1,locked,0,Sunday,654,660,1020,21600,2018-05-20 10:54:48+00:00,awake
Still,House,0,False,1526811054,2100000.0,111,1,locked,0,Sunday,670,660,1020,21600,2018-05-20 11:10:54+00:00,asleep
Still,House,0,False,1526811138,1200000.0,325,1,locked,0,Sunday,672,660,1020,21600,2018-05-20 11:12:18+00:00,asleep
Still,Other,0,False,1526811415,1020000.0,325,1,locked,0,Sunday,676,660,1020,21600,2018-05-20 11:16:55+00:00,asleep
Still,Other,0,False,1526811475,780000.0,365,1,locked,0,Sunday,677,660,1020,21600,2018-05-20 11:17:55+00:00,asleep
Still,Other,0,False,1526811475,780000.0,365,1,locked,0,Sunday,677,660,1020,21600,2018-05-20 11:17:55+00:00,asleep
Still,Other,0,False,1526811535,720000.0,432,1,locked,0,Sunday,678,660,1020,21600,2018-05-20 11:18:55+00:00,asleep
Still,Other,0,False,1526811535,720000.0,432,1,locked,0,Sunday,678,660,1020,21600,2018-05-20 11:18:55+00:00,asleep
Still,Other,0,False,1526811565,660000.0,449,1,locked,0,Sunday,679,660,1020,21600,2018-05-20 11:19:25+00:00,asleep
Still,House,0,False,1526812212,-1.0,449,1,not locked,0,Sunday,690,660,1020,21600,2018-05-20 11:30:12+00:00,asleep
Tilting,House,0,False,1526812337,300000.0,4586,1,locked,0,Sunday,692,660,1020,21600,2018-05-20 11:32:17+00:00,asleep
Still,House,0,False,1526812381,180000.0,705,1,locked,0,Sunday,693,660,1020,21600,2018-05-20 11:33:01+00:00,asleep
Still,House,0,False,1526812507,60000.0,705,1,locked,0,Sunday,695,660,1020,21600,2018-05-20 11:35:07+00:00,asleep
Still,House,0,False,1526812537,300000.0,395,1,locked,0,Sunday,695,660,1020,21600,2018-05-20 11:35:37+00:00,asleep
Still,House,0,False,1526812806,60000.0,395,1,locked,0,Sunday,700,660,1020,21600,2018-05-20 11:40:06+00:00,asleep
Still,House,0,False,1526812837,300000.0,6940,1,locked,0,Sunday,700,660,1020,21600,2018-05-20 11:40:37+00:00,asleep
Still,House,0,False,1526813364,60000.0,28011,1,locked,0,Sunday,709,660,1020,21600,2018-05-20 11:49:24+00:00,asleep
