activity,location,distanceHome,showActuation,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,sleep_time,wakeup_time,time_sleeping,timestamp_text,class
Unknown,House,0,False,1526216137,595200000.0,15145,8,locked,55,Sunday,835,285,720,26100,2018-05-13 13:55:37+00:00,awake
Unknown,House,0,False,1526216167,595140000.0,6130,0,locked,0,Sunday,836,285,720,26100,2018-05-13 13:56:07+00:00,awake
Still,House,0,False,1526216201,595140000.0,6130,8,not locked,20,Sunday,836,285,720,26100,2018-05-13 13:56:41+00:00,awake
Still,House,0,False,1526216231,595080000.0,30926,0,not locked,13,Sunday,837,285,720,26100,2018-05-13 13:57:11+00:00,awake
Still,House,0,False,1526216291,595020000.0,31609,0,not locked,15,Sunday,838,285,720,26100,2018-05-13 13:58:11+00:00,awake
Still,House,0,False,1526216351,594960000.0,32767,0,not locked,8,Sunday,839,285,720,26100,2018-05-13 13:59:11+00:00,awake
Still,House,0,False,1526216382,594960000.0,32767,0,not locked,7,Sunday,839,285,720,26100,2018-05-13 13:59:42+00:00,awake
Still,House,0,False,1526216412,594900000.0,5161,0,not locked,7,Sunday,840,285,720,26100,2018-05-13 14:00:12+00:00,awake
Still,House,0,False,1526216442,594900000.0,5161,0,not locked,8,Sunday,840,285,720,26100,2018-05-13 14:00:42+00:00,awake
Still,House,0,False,1526216502,594840000.0,27750,0,not locked,6,Sunday,841,285,720,26100,2018-05-13 14:01:42+00:00,awake
Still,House,0,False,1526216532,594780000.0,30850,0,not locked,6,Sunday,842,285,720,26100,2018-05-13 14:02:12+00:00,awake
Still,House,0,False,1526216562,594780000.0,30850,0,not locked,6,Sunday,842,285,720,26100,2018-05-13 14:02:42+00:00,awake
Still,House,0,False,1526216592,594720000.0,18075,0,not locked,3,Sunday,843,285,720,26100,2018-05-13 14:03:12+00:00,awake
Still,House,0,False,1526216622,594720000.0,18075,0,not locked,7,Sunday,843,285,720,26100,2018-05-13 14:03:42+00:00,awake
Still,House,0,False,1526216652,594660000.0,32767,0,not locked,4,Sunday,844,285,720,26100,2018-05-13 14:04:12+00:00,awake
Still,House,0,False,1526216682,594660000.0,32767,0,not locked,5,Sunday,844,285,720,26100,2018-05-13 14:04:42+00:00,awake
Still,House,0,False,1526216743,594600000.0,8757,0,not locked,8,Sunday,845,285,720,26100,2018-05-13 14:05:43+00:00,awake
Still,House,0,False,1526216770,594540000.0,22731,0,not locked,2,Sunday,846,285,720,26100,2018-05-13 14:06:10+00:00,awake
Still,House,0,False,1526216802,594540000.0,22731,0,not locked,3,Sunday,846,285,720,26100,2018-05-13 14:06:42+00:00,awake
Still,House,0,False,1526216830,594480000.0,29483,0,not locked,5,Sunday,847,285,720,26100,2018-05-13 14:07:10+00:00,awake
Still,House,0,False,1526216860,594480000.0,29483,0,not locked,2,Sunday,847,285,720,26100,2018-05-13 14:07:40+00:00,awake
Still,House,0,False,1526216923,594420000.0,30992,0,not locked,12,Sunday,848,285,720,26100,2018-05-13 14:08:43+00:00,awake
Still,House,0,False,1526216953,594360000.0,10311,0,not locked,14,Sunday,849,285,720,26100,2018-05-13 14:09:13+00:00,awake
Still,House,0,False,1526216983,594360000.0,10311,0,not locked,3,Sunday,849,285,720,26100,2018-05-13 14:09:43+00:00,awake
Still,House,0,False,1526217073,594240000.0,32767,0,not locked,4,Sunday,851,285,720,26100,2018-05-13 14:11:13+00:00,awake
Still,House,0,False,1526217103,594240000.0,32767,0,not locked,6,Sunday,851,285,720,26100,2018-05-13 14:11:43+00:00,awake
Still,House,0,False,1526217133,594180000.0,2895,8,not locked,21,Sunday,852,285,720,26100,2018-05-13 14:12:13+00:00,awake
Still,House,0,False,1526217163,594180000.0,2895,8,not locked,19,Sunday,852,285,720,26100,2018-05-13 14:12:43+00:00,awake
Still,House,0,False,1526217193,594120000.0,3891,8,not locked,29,Sunday,853,285,720,26100,2018-05-13 14:13:13+00:00,awake
Still,House,0,False,1526217224,594120000.0,3891,8,not locked,5,Sunday,853,285,720,26100,2018-05-13 14:13:44+00:00,awake
Still,House,0,False,1526217251,594060000.0,13081,0,not locked,4,Sunday,854,285,720,26100,2018-05-13 14:14:11+00:00,awake
Still,House,0,False,1526217283,594060000.0,13081,0,not locked,6,Sunday,854,285,720,26100,2018-05-13 14:14:43+00:00,awake
Still,House,0,False,1526217313,594000000.0,13559,0,not locked,5,Sunday,855,285,720,26100,2018-05-13 14:15:13+00:00,awake
Still,House,0,False,1526217343,594000000.0,13559,0,not locked,4,Sunday,855,285,720,26100,2018-05-13 14:15:43+00:00,awake
Still,House,0,False,1526217373,593940000.0,32247,0,not locked,4,Sunday,856,285,720,26100,2018-05-13 14:16:13+00:00,awake
Still,House,0,False,1526217403,593940000.0,32247,0,not locked,5,Sunday,856,285,720,26100,2018-05-13 14:16:43+00:00,awake
Still,House,0,False,1526217431,593880000.0,4778,0,not locked,2,Sunday,857,285,720,26100,2018-05-13 14:17:11+00:00,awake
Still,House,0,False,1526217464,593880000.0,4778,0,not locked,4,Sunday,857,285,720,26100,2018-05-13 14:17:44+00:00,awake
Still,House,0,False,1526217491,593820000.0,18343,0,not locked,3,Sunday,858,285,720,26100,2018-05-13 14:18:11+00:00,awake
Still,House,0,False,1526217524,593820000.0,18343,0,not locked,4,Sunday,858,285,720,26100,2018-05-13 14:18:44+00:00,awake
Still,House,0,False,1526217554,593760000.0,30743,0,not locked,3,Sunday,859,285,720,26100,2018-05-13 14:19:14+00:00,awake
Still,House,0,False,1526217584,593760000.0,30743,0,not locked,4,Sunday,859,285,720,26100,2018-05-13 14:19:44+00:00,awake
Still,House,0,False,1526217614,593700000.0,14193,0,not locked,3,Sunday,860,285,720,26100,2018-05-13 14:20:14+00:00,awake
Still,House,0,False,1526217642,593700000.0,14193,0,not locked,4,Sunday,860,285,720,26100,2018-05-13 14:20:42+00:00,awake
Still,House,0,False,1526217672,593640000.0,32767,0,not locked,5,Sunday,861,285,720,26100,2018-05-13 14:21:12+00:00,awake
Still,House,0,False,1526217704,593640000.0,32767,0,not locked,3,Sunday,861,285,720,26100,2018-05-13 14:21:44+00:00,awake
Still,House,0,False,1526217734,593580000.0,32767,0,not locked,7,Sunday,862,285,720,26100,2018-05-13 14:22:14+00:00,awake
Still,House,0,False,1526217764,593580000.0,32767,0,not locked,4,Sunday,862,285,720,26100,2018-05-13 14:22:44+00:00,awake
Still,House,0,False,1526217792,593520000.0,31954,0,not locked,3,Sunday,863,285,720,26100,2018-05-13 14:23:12+00:00,awake
Still,House,0,False,1526217825,593520000.0,31954,0,not locked,4,Sunday,863,285,720,26100,2018-05-13 14:23:45+00:00,awake
Still,House,0,False,1526217855,593460000.0,32767,0,not locked,3,Sunday,864,285,720,26100,2018-05-13 14:24:15+00:00,awake
Still,House,0,False,1526217883,593460000.0,32767,0,not locked,4,Sunday,864,285,720,26100,2018-05-13 14:24:43+00:00,awake
Still,House,0,False,1526217915,593400000.0,16203,0,not locked,3,Sunday,865,285,720,26100,2018-05-13 14:25:15+00:00,awake
Still,House,0,False,1526217975,593340000.0,31380,0,not locked,2,Sunday,866,285,720,26100,2018-05-13 14:26:15+00:00,awake
Still,House,0,False,1526218002,593340000.0,31380,0,not locked,3,Sunday,866,285,720,26100,2018-05-13 14:26:42+00:00,awake
Still,House,0,False,1526218035,593280000.0,21968,0,not locked,2,Sunday,867,285,720,26100,2018-05-13 14:27:15+00:00,awake
Still,House,0,False,1526218065,593280000.0,21968,0,not locked,2,Sunday,867,285,720,26100,2018-05-13 14:27:45+00:00,awake
Still,House,0,False,1526218096,593220000.0,32657,0,not locked,5,Sunday,868,285,720,26100,2018-05-13 14:28:16+00:00,awake
Still,House,0,False,1526218126,593220000.0,32657,0,not locked,3,Sunday,868,285,720,26100,2018-05-13 14:28:46+00:00,awake
Still,House,0,False,1526218156,593160000.0,14975,0,not locked,5,Sunday,869,285,720,26100,2018-05-13 14:29:16+00:00,awake
Still,House,0,False,1526218184,593160000.0,14975,0,not locked,4,Sunday,869,285,720,26100,2018-05-13 14:29:44+00:00,awake
Still,House,0,False,1526218307,593040000.0,5091,0,not locked,4,Sunday,871,285,720,26100,2018-05-13 14:31:47+00:00,awake
Still,House,0,False,1526218337,592980000.0,18747,0,not locked,5,Sunday,872,285,720,26100,2018-05-13 14:32:17+00:00,awake
Still,House,0,False,1526218367,592980000.0,18747,0,not locked,6,Sunday,872,285,720,26100,2018-05-13 14:32:47+00:00,awake
Still,House,0,False,1526218397,592920000.0,31076,0,not locked,8,Sunday,873,285,720,26100,2018-05-13 14:33:17+00:00,awake
Still,House,0,False,1526218424,592920000.0,31076,0,not locked,3,Sunday,873,285,720,26100,2018-05-13 14:33:44+00:00,awake
Still,House,0,False,1526218457,592860000.0,32767,0,not locked,3,Sunday,874,285,720,26100,2018-05-13 14:34:17+00:00,awake
Still,House,0,False,1526218487,592860000.0,32767,0,not locked,4,Sunday,874,285,720,26100,2018-05-13 14:34:47+00:00,awake
Still,House,0,False,1526218517,592800000.0,7781,8,not locked,14,Sunday,875,285,720,26100,2018-05-13 14:35:17+00:00,awake
Still,House,0,False,1526218547,592800000.0,7781,0,not locked,4,Sunday,875,285,720,26100,2018-05-13 14:35:47+00:00,awake
Still,House,0,False,1526218577,592740000.0,31605,0,not locked,6,Sunday,876,285,720,26100,2018-05-13 14:36:17+00:00,awake
Still,House,0,False,1526218637,592680000.0,32501,0,not locked,4,Sunday,877,285,720,26100,2018-05-13 14:37:17+00:00,awake
Still,House,0,False,1526218668,592680000.0,32501,0,not locked,8,Sunday,877,285,720,26100,2018-05-13 14:37:48+00:00,awake
Still,House,0,False,1526218698,592620000.0,32767,0,not locked,9,Sunday,878,285,720,26100,2018-05-13 14:38:18+00:00,awake
Still,House,0,False,1526218728,592620000.0,32767,0,not locked,8,Sunday,878,285,720,26100,2018-05-13 14:38:48+00:00,awake
Still,House,0,False,1526218758,592560000.0,16402,0,not locked,5,Sunday,879,285,720,26100,2018-05-13 14:39:18+00:00,awake
Still,House,0,False,1526218788,592560000.0,16402,0,not locked,11,Sunday,879,285,720,26100,2018-05-13 14:39:48+00:00,awake
Still,House,0,False,1526218818,592500000.0,32767,0,not locked,9,Sunday,880,285,720,26100,2018-05-13 14:40:18+00:00,awake
Still,House,0,False,1526218848,592500000.0,32767,0,not locked,2,Sunday,880,285,720,26100,2018-05-13 14:40:48+00:00,awake
Still,House,0,False,1526218878,592440000.0,22003,0,not locked,9,Sunday,881,285,720,26100,2018-05-13 14:41:18+00:00,awake
Still,House,0,False,1526218908,592440000.0,22003,8,not locked,10,Sunday,881,285,720,26100,2018-05-13 14:41:48+00:00,awake
Still,House,0,False,1526218936,592380000.0,14068,8,not locked,17,Sunday,882,285,720,26100,2018-05-13 14:42:16+00:00,awake
Still,House,0,False,1526218969,592380000.0,14068,8,not locked,13,Sunday,882,285,720,26100,2018-05-13 14:42:49+00:00,awake
Still,House,0,False,1526218998,592320000.0,32670,8,not locked,13,Sunday,883,285,720,26100,2018-05-13 14:43:18+00:00,awake
Still,House,0,False,1526219028,592320000.0,32670,8,not locked,13,Sunday,883,285,720,26100,2018-05-13 14:43:48+00:00,awake
Still,House,0,False,1526219058,592260000.0,6497,8,not locked,12,Sunday,884,285,720,26100,2018-05-13 14:44:18+00:00,awake
Still,House,0,False,1526219088,592260000.0,6497,8,not locked,15,Sunday,884,285,720,26100,2018-05-13 14:44:48+00:00,awake
Still,House,0,False,1526219118,592200000.0,30704,8,not locked,11,Sunday,885,285,720,26100,2018-05-13 14:45:18+00:00,awake
Still,House,0,False,1526219149,592200000.0,30704,8,not locked,12,Sunday,885,285,720,26100,2018-05-13 14:45:49+00:00,awake
Still,House,0,False,1526219179,592140000.0,2269,8,not locked,11,Sunday,886,285,720,26100,2018-05-13 14:46:19+00:00,awake
Still,House,0,False,1526219239,592080000.0,1139,8,not locked,11,Sunday,887,285,720,26100,2018-05-13 14:47:19+00:00,awake
Still,House,0,False,1526219269,592080000.0,1139,8,not locked,11,Sunday,887,285,720,26100,2018-05-13 14:47:49+00:00,awake
Still,House,0,False,1526219299,592020000.0,1094,8,not locked,11,Sunday,888,285,720,26100,2018-05-13 14:48:19+00:00,awake
Still,House,0,False,1526219329,592020000.0,1094,8,not locked,11,Sunday,888,285,720,26100,2018-05-13 14:48:49+00:00,awake
Still,House,0,False,1526219359,591960000.0,2886,8,not locked,10,Sunday,889,285,720,26100,2018-05-13 14:49:19+00:00,awake
Still,House,0,False,1526219389,591960000.0,2886,8,not locked,11,Sunday,889,285,720,26100,2018-05-13 14:49:49+00:00,awake
Still,House,0,False,1526219419,591900000.0,14879,8,not locked,9,Sunday,890,285,720,26100,2018-05-13 14:50:19+00:00,awake
Still,House,0,False,1526219449,591900000.0,14879,8,not locked,8,Sunday,890,285,720,26100,2018-05-13 14:50:49+00:00,awake
Still,House,0,False,1526219479,591840000.0,2786,8,not locked,9,Sunday,891,285,720,26100,2018-05-13 14:51:19+00:00,awake
Still,House,0,False,1526219510,591840000.0,2786,8,not locked,8,Sunday,891,285,720,26100,2018-05-13 14:51:50+00:00,awake
Still,House,0,False,1526219540,591780000.0,1693,8,not locked,8,Sunday,892,285,720,26100,2018-05-13 14:52:20+00:00,awake
Still,House,0,False,1526219570,591780000.0,1693,8,not locked,8,Sunday,892,285,720,26100,2018-05-13 14:52:50+00:00,awake
Still,House,0,False,1526219600,591720000.0,2138,8,not locked,9,Sunday,893,285,720,26100,2018-05-13 14:53:20+00:00,awake
Still,House,0,False,1526219630,591720000.0,2138,8,not locked,9,Sunday,893,285,720,26100,2018-05-13 14:53:50+00:00,awake
Still,House,0,False,1526219660,591660000.0,2161,8,not locked,9,Sunday,894,285,720,26100,2018-05-13 14:54:20+00:00,awake
Still,House,0,False,1526219690,591660000.0,2161,8,not locked,8,Sunday,894,285,720,26100,2018-05-13 14:54:50+00:00,awake
Still,House,0,False,1526219720,591600000.0,11267,8,not locked,10,Sunday,895,285,720,26100,2018-05-13 14:55:20+00:00,awake
Still,House,0,False,1526219780,591540000.0,32767,8,not locked,18,Sunday,896,285,720,26100,2018-05-13 14:56:20+00:00,awake
Still,House,0,False,1526219841,591480000.0,32767,8,not locked,26,Sunday,897,285,720,26100,2018-05-13 14:57:21+00:00,awake
Still,House,0,False,1526219871,591480000.0,32767,8,not locked,28,Sunday,897,285,720,26100,2018-05-13 14:57:51+00:00,awake
Still,House,0,False,1526219901,591420000.0,32767,8,not locked,27,Sunday,898,285,720,26100,2018-05-13 14:58:21+00:00,awake
Still,House,0,False,1526219931,591420000.0,32767,8,not locked,26,Sunday,898,285,720,26100,2018-05-13 14:58:51+00:00,awake
Still,House,0,False,1526219961,591360000.0,32767,8,not locked,26,Sunday,899,285,720,26100,2018-05-13 14:59:21+00:00,awake
Still,House,0,False,1526219991,591360000.0,32767,8,not locked,26,Sunday,899,285,720,26100,2018-05-13 14:59:51+00:00,awake
Still,House,0,False,1526220021,591300000.0,32767,8,not locked,25,Sunday,900,285,720,26100,2018-05-13 15:00:21+00:00,awake
Still,House,0,False,1526220051,591300000.0,32767,8,not locked,25,Sunday,900,285,720,26100,2018-05-13 15:00:51+00:00,awake
Still,House,0,False,1526220081,591240000.0,32767,8,not locked,24,Sunday,901,285,720,26100,2018-05-13 15:01:21+00:00,awake
Still,House,0,False,1526220142,591180000.0,32767,8,not locked,22,Sunday,902,285,720,26100,2018-05-13 15:02:22+00:00,awake
Still,House,0,False,1526220172,591180000.0,32767,8,not locked,22,Sunday,902,285,720,26100,2018-05-13 15:02:52+00:00,awake
Still,House,0,False,1526220202,591120000.0,32767,8,not locked,21,Sunday,903,285,720,26100,2018-05-13 15:03:22+00:00,awake
Still,House,0,False,1526220232,591120000.0,32767,8,not locked,19,Sunday,903,285,720,26100,2018-05-13 15:03:52+00:00,awake
Still,House,0,False,1526220262,591060000.0,32767,8,not locked,18,Sunday,904,285,720,26100,2018-05-13 15:04:22+00:00,awake
Still,House,0,False,1526220292,591060000.0,32767,8,not locked,10,Sunday,904,285,720,26100,2018-05-13 15:04:52+00:00,awake
Still,House,0,False,1526220322,591000000.0,32767,8,not locked,20,Sunday,905,285,720,26100,2018-05-13 15:05:22+00:00,awake
Still,House,0,False,1526220382,590940000.0,32767,8,not locked,19,Sunday,906,285,720,26100,2018-05-13 15:06:22+00:00,awake
Still,House,0,False,1526220412,590940000.0,32767,8,not locked,19,Sunday,906,285,720,26100,2018-05-13 15:06:52+00:00,awake
Still,House,0,False,1526220443,590880000.0,32767,8,not locked,13,Sunday,907,285,720,26100,2018-05-13 15:07:23+00:00,awake
Still,House,0,False,1526220473,590880000.0,32767,8,not locked,12,Sunday,907,285,720,26100,2018-05-13 15:07:53+00:00,awake
Still,House,0,False,1526220503,590820000.0,32767,8,not locked,13,Sunday,908,285,720,26100,2018-05-13 15:08:23+00:00,awake
Still,House,0,False,1526220533,590820000.0,32767,8,not locked,13,Sunday,908,285,720,26100,2018-05-13 15:08:53+00:00,awake
Still,House,0,False,1526220563,590760000.0,32767,8,not locked,13,Sunday,909,285,720,26100,2018-05-13 15:09:23+00:00,awake
Still,House,0,False,1526220593,590760000.0,32767,8,not locked,11,Sunday,909,285,720,26100,2018-05-13 15:09:53+00:00,awake
Still,House,0,False,1526220623,590700000.0,32767,8,not locked,10,Sunday,910,285,720,26100,2018-05-13 15:10:23+00:00,awake
Still,House,0,False,1526220653,590700000.0,32767,8,not locked,10,Sunday,910,285,720,26100,2018-05-13 15:10:53+00:00,awake
Still,House,0,False,1526220683,590640000.0,32767,8,not locked,11,Sunday,911,285,720,26100,2018-05-13 15:11:23+00:00,awake
Still,House,0,False,1526220713,590640000.0,32767,8,not locked,64,Sunday,911,285,720,26100,2018-05-13 15:11:53+00:00,awake
Still,House,0,False,1526220743,590580000.0,29803,0,not locked,8,Sunday,912,285,720,26100,2018-05-13 15:12:23+00:00,awake
Still,House,0,False,1526220803,590520000.0,32767,8,not locked,18,Sunday,913,285,720,26100,2018-05-13 15:13:23+00:00,awake
Still,House,0,False,1526220834,590520000.0,32767,8,not locked,19,Sunday,913,285,720,26100,2018-05-13 15:13:54+00:00,awake
Still,House,0,False,1526220864,590460000.0,32767,8,not locked,19,Sunday,914,285,720,26100,2018-05-13 15:14:24+00:00,awake
Still,House,0,False,1526220894,590460000.0,32767,8,not locked,9,Sunday,914,285,720,26100,2018-05-13 15:14:54+00:00,awake
Still,House,0,False,1526220924,590400000.0,32767,8,not locked,7,Sunday,915,285,720,26100,2018-05-13 15:15:24+00:00,awake
Still,House,0,False,1526220954,590400000.0,32767,8,not locked,15,Sunday,915,285,720,26100,2018-05-13 15:15:54+00:00,awake
Still,House,0,False,1526221014,590340000.0,32767,8,not locked,10,Sunday,916,285,720,26100,2018-05-13 15:16:54+00:00,awake
Still,House,0,False,1526221044,590280000.0,32767,8,not locked,10,Sunday,917,285,720,26100,2018-05-13 15:17:24+00:00,awake
Still,House,0,False,1526221074,590280000.0,32767,8,not locked,5,Sunday,917,285,720,26100,2018-05-13 15:17:54+00:00,awake
Still,House,0,False,1526221104,590220000.0,32767,8,not locked,6,Sunday,918,285,720,26100,2018-05-13 15:18:24+00:00,awake
Still,House,0,False,1526221134,590220000.0,32767,8,not locked,7,Sunday,918,285,720,26100,2018-05-13 15:18:54+00:00,awake
Still,House,0,False,1526221164,590160000.0,32767,8,not locked,6,Sunday,919,285,720,26100,2018-05-13 15:19:24+00:00,awake
Still,House,0,False,1526221195,590160000.0,32767,8,not locked,5,Sunday,919,285,720,26100,2018-05-13 15:19:55+00:00,awake
Still,House,0,False,1526221225,590100000.0,32767,8,not locked,23,Sunday,920,285,720,26100,2018-05-13 15:20:25+00:00,awake
Still,House,0,False,1526221255,590100000.0,32767,8,not locked,34,Sunday,920,285,720,26100,2018-05-13 15:20:55+00:00,awake
Still,House,0,False,1526221285,590040000.0,32767,8,not locked,30,Sunday,921,285,720,26100,2018-05-13 15:21:25+00:00,awake
Still,House,0,False,1526221315,590040000.0,32767,8,not locked,27,Sunday,921,285,720,26100,2018-05-13 15:21:55+00:00,awake
Still,House,0,False,1526221345,589980000.0,32767,8,not locked,27,Sunday,922,285,720,26100,2018-05-13 15:22:25+00:00,awake
Still,House,0,False,1526221375,589980000.0,32767,8,not locked,29,Sunday,922,285,720,26100,2018-05-13 15:22:55+00:00,awake
Still,House,0,False,1526221435,589920000.0,32767,8,not locked,35,Sunday,923,285,720,26100,2018-05-13 15:23:55+00:00,awake
Still,House,0,False,1526221465,589860000.0,32767,8,not locked,40,Sunday,924,285,720,26100,2018-05-13 15:24:25+00:00,awake
Still,House,0,False,1526221526,589800000.0,32767,8,not locked,41,Sunday,925,285,720,26100,2018-05-13 15:25:26+00:00,awake
Still,House,0,False,1526221556,589800000.0,32767,8,not locked,41,Sunday,925,285,720,26100,2018-05-13 15:25:56+00:00,awake
Still,House,0,False,1526221586,589740000.0,32767,8,not locked,40,Sunday,926,285,720,26100,2018-05-13 15:26:26+00:00,awake
Still,House,0,False,1526221616,589740000.0,32767,8,not locked,39,Sunday,926,285,720,26100,2018-05-13 15:26:56+00:00,awake
Still,House,0,False,1526221646,589680000.0,32767,8,not locked,39,Sunday,927,285,720,26100,2018-05-13 15:27:26+00:00,awake
Still,House,0,False,1526221676,589680000.0,32767,8,not locked,38,Sunday,927,285,720,26100,2018-05-13 15:27:56+00:00,awake
Still,House,0,False,1526221706,589620000.0,32767,8,not locked,47,Sunday,928,285,720,26100,2018-05-13 15:28:26+00:00,awake
Still,House,0,False,1526221736,589620000.0,32767,8,not locked,27,Sunday,928,285,720,26100,2018-05-13 15:28:56+00:00,awake
Still,House,0,False,1526221766,589560000.0,32767,8,not locked,27,Sunday,929,285,720,26100,2018-05-13 15:29:26+00:00,awake
Still,House,0,False,1526221796,589560000.0,32767,8,not locked,34,Sunday,929,285,720,26100,2018-05-13 15:29:56+00:00,awake
Still,House,0,False,1526221826,589500000.0,32767,8,not locked,50,Sunday,930,285,720,26100,2018-05-13 15:30:26+00:00,awake
Still,House,0,False,1526221857,589500000.0,32767,8,not locked,7,Sunday,930,285,720,26100,2018-05-13 15:30:57+00:00,awake
Still,House,0,False,1526221887,589440000.0,32767,8,not locked,5,Sunday,931,285,720,26100,2018-05-13 15:31:27+00:00,awake
Still,House,0,False,1526221917,589440000.0,32767,8,not locked,30,Sunday,931,285,720,26100,2018-05-13 15:31:57+00:00,awake
Still,House,0,False,1526222007,589320000.0,32767,8,not locked,38,Sunday,933,285,720,26100,2018-05-13 15:33:27+00:00,awake
Still,House,0,False,1526222037,589320000.0,32767,8,not locked,39,Sunday,933,285,720,26100,2018-05-13 15:33:57+00:00,awake
Still,House,0,False,1526222067,589260000.0,32767,8,not locked,32,Sunday,934,285,720,26100,2018-05-13 15:34:27+00:00,awake
Still,House,0,False,1526222097,589260000.0,32767,8,not locked,23,Sunday,934,285,720,26100,2018-05-13 15:34:57+00:00,awake
Still,House,0,False,1526222127,589200000.0,32767,8,not locked,28,Sunday,935,285,720,26100,2018-05-13 15:35:27+00:00,awake
Still,House,0,False,1526222188,589140000.0,32767,8,not locked,24,Sunday,936,285,720,26100,2018-05-13 15:36:28+00:00,awake
Still,House,0,False,1526222218,589140000.0,32767,8,not locked,29,Sunday,936,285,720,26100,2018-05-13 15:36:58+00:00,awake
Still,House,0,False,1526222248,589080000.0,32767,8,not locked,31,Sunday,937,285,720,26100,2018-05-13 15:37:28+00:00,awake
Still,House,0,False,1526222278,589080000.0,32767,8,not locked,22,Sunday,937,285,720,26100,2018-05-13 15:37:58+00:00,awake
Still,House,0,False,1526222308,589020000.0,32767,8,not locked,20,Sunday,938,285,720,26100,2018-05-13 15:38:28+00:00,awake
Still,House,0,False,1526222338,589020000.0,32767,8,not locked,24,Sunday,938,285,720,26100,2018-05-13 15:38:58+00:00,awake
Still,House,0,False,1526222368,588960000.0,32767,8,not locked,25,Sunday,939,285,720,26100,2018-05-13 15:39:28+00:00,awake
Still,House,0,False,1526222398,588960000.0,32767,8,not locked,4,Sunday,939,285,720,26100,2018-05-13 15:39:58+00:00,awake
Still,House,0,False,1526222428,588900000.0,14029,8,not locked,6,Sunday,940,285,720,26100,2018-05-13 15:40:28+00:00,awake
Still,House,0,False,1526222640,588660000.0,14029,0,locked,3,Sunday,944,285,720,26100,2018-05-13 15:44:00+00:00,awake
