activity,location,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,class
0.0,0.0,0.0,0.98650795,0.0,1.0,0.0,0.0,0.0,0.5948575399583044,awake
0.25,0.0,6.423841e-07,0.98621035,0.52135944,1.0,0.0,0.0,0.0,0.5969423210562891,awake
0.25,0.0,6.423841e-07,0.9861111,0.52244455,1.0,0.0,0.0,0.0,0.5976372480889507,awake
0.25,0.0,1.2847682e-06,0.98571426,0.52081233,1.0,0.0,0.0,0.0,0.6004169562195969,awake
0.25,0.0,1.2847682e-06,0.98571426,0.5409564,1.0,0.0,0.0,0.0,0.6004169562195969,awake
0.25,0.0,1.6059603e-06,0.985615,0.5524872,1.0,0.0,0.0,0.0,0.6011118832522585,awake
0.25,0.0,1.6059603e-06,0.9855159,0.5524872,1.0,0.0,0.0,0.0,0.6018068102849201,awake
0.25,0.0,1.6059603e-06,0.9854167,0.52208877,1.0,0.0,0.0,0.0,0.6025017373175816,awake
0.25,0.0,2.5695365e-06,0.9848214,0.52000445,1.0,1.0,0.0,0.0,0.606671299513551,awake
0.25,0.0,2.5695365e-06,0.9848214,0.5380359,1.0,1.0,0.0,0.0,0.606671299513551,awake
0.25,0.0,5.7814573e-06,0.9827381,0.54589826,1.0,1.0,0.0,0.0,0.621264767199444,awake
0.25,0.0,7.0662254e-06,0.98194444,0.52691793,1.0,1.0,0.0,0.0,0.6268241834607367,awake
0.25,0.0,8.672186e-06,0.9809524,0.52209216,1.0,1.0,0.0,0.0,0.6337734537873523,awake
0.25,0.0,9.31457e-06,0.9804563,0.5411773,1.0,1.0,0.0,0.0,0.6372480889506602,awake
0.0,0.0,1.1562915e-05,0.978869,0.0,1.0,0.0,0.0,0.0,0.6483669214732453,awake
0.25,0.0,1.2205298e-05,0.9785714,0.5545189,1.0,1.0,0.0,0.0,0.65045170257123,awake
0.25,0.0,1.2847682e-05,0.9781746,0.5727266,1.0,1.0,0.0,0.0,0.6532314107018763,awake
0.25,0.0,1.44536425e-05,0.97718257,0.5417059,1.0,1.0,0.0,0.0,0.660180681028492,awake
0.25,0.0,1.44536425e-05,0.9770834,0.5385415,1.0,1.0,0.0,0.0,0.6608756080611535,awake
0.25,0.0,1.5096027e-05,0.9765873,0.54387593,1.0,1.0,0.0,0.0,0.6643502432244615,awake
0.75,0.0,1.6380794e-05,0.97579366,0.5408163,0.0,1.0,0.0,0.0,0.669909659485754,awake
0.75,0.0,1.6701988e-05,0.97559524,0.52146083,0.0,1.0,0.0,0.0,0.6712995135510771,awake
0.0,0.0,1.6701988e-05,0.9754961,0.52261734,1.0,0.0,0.0,0.0,0.6719944405837387,awake
0.25,0.0,1.702318e-05,0.9752976,0.53555554,1.0,0.0,0.0,0.0,0.6733842946490618,awake
0.75,0.0,1.7344371e-05,0.9751984,0.53555554,0.0,1.0,0.0,0.0,0.6740792216817234,awake
0.25,0.0,1.862914e-05,0.97440475,0.53596157,0.0,1.0,0.0,0.0,0.6796386379430159,awake
0.25,0.0,1.9592715e-05,0.97371024,0.5747681,0.0,1.0,0.0,0.0,0.6851980542043086,awake
0.25,0.0,1.9913909e-05,0.97351193,0.5636317,0.0,1.0,0.0,0.0,0.6858929812369701,awake
0.25,0.0,1.9913909e-05,0.9734127,0.5230694,0.0,1.0,0.0,0.0,0.6865879082696317,awake
0.25,0.0,2.312583e-05,0.97132933,0.5410391,1.0,1.0,0.0,0.0,0.7011813759555247,awake
0.25,0.0,2.6016556e-05,0.9695437,0.5214625,1.0,1.0,0.0,0.0,0.7136900625434329,awake
0.25,0.0,2.6658941e-05,0.9690476,0.52062243,1.0,1.0,0.0,0.0,0.7171646977067407,awake
0.25,0.0,2.8586093e-05,0.9677579,0.54489845,1.0,1.0,0.0,0.0,0.7261987491313412,awake
0.25,0.0,2.8907285e-05,0.9675596,0.5184653,1.0,1.0,0.0,0.0,0.7275886031966643,awake
0.25,0.0,2.8907285e-05,0.96746033,0.54201454,1.0,1.0,0.0,0.0,0.7282835302293259,awake
0.25,0.0,2.9228477e-05,0.96736103,0.54201454,1.0,1.0,0.0,0.0,0.7289784572619875,awake
0.25,0.0,2.9228477e-05,0.96736103,0.5391947,1.0,1.0,0.0,0.0,0.7289784572619875,awake
0.25,0.0,2.954967e-05,0.9670635,0.5487336,1.0,1.0,0.0,0.0,0.7310632383599722,awake
0.25,0.0,3.115563e-05,0.9659723,0.5509289,0.0,1.0,0.0,0.0,0.7387074357192495,awake
0.25,0.0,3.115563e-05,0.9659723,0.5374887,0.0,1.0,0.0,0.0,0.7387074357192495,awake
0.5,0.0,3.1476822e-05,0.96577376,0.5312731,0.0,1.0,0.0,0.0,0.7400972897845726,awake
0.75,0.0,3.2119206e-05,0.9653769,0.5534089,0.0,1.0,0.0,0.0,0.7428769979152189,awake
0.25,0.0,3.24404e-05,0.9651786,0.53406626,0.0,1.0,0.0,0.0,0.744266851980542,awake
0.25,0.0,3.24404e-05,0.9651786,0.54721326,0.0,1.0,0.0,0.0,0.744266851980542,awake
0.25,0.0,3.24404e-05,0.96507937,0.54721326,0.0,1.0,0.0,0.0,0.7449617790132036,awake
0.25,0.0,3.276159e-05,0.96507937,0.5406144,0.0,1.0,0.0,0.0,0.7449617790132036,awake
0.25,0.0,3.276159e-05,0.9649801,0.5194769,0.0,1.0,0.0,0.0,0.7456567060458652,awake
0.25,0.0,3.3725166e-05,0.96448416,0.52335316,0.0,1.0,0.0,0.0,0.749131341209173,awake
