NN_type,units,epochs,batch_size,window_size,time_step_shift,start_time,end_time,time_s,time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
MPL,16-8,80,32,-1,-1,2023-10-06 13:14:17.794153,2023-10-06 13:36:06.065852,1308.2716989517212,21.80452831586202,avg,0.7457594448727833,0.6913053658118842,0.6382981234080661,0.649615805587139,0.31063195530691345,0.7103741790271141,,,,,
MPL,16-8,100,32,-1,-1,2023-10-06 13:36:06.986870,2023-10-06 14:03:25.409234,1638.4223639965057,27.30703939994176,awake,0.7316292034873376,0.7769407140517524,0.8703674581957331,0.8210047468354432,0.2918156793311588,0.7012863360302022,0.0,15668.0,23835.0,12365.0,83020.0
MPL,16-8,100,32,-1,-1,2023-10-06 13:36:06.986870,2023-10-06 14:03:25.409234,1638.4223639965057,27.30703939994176,asleep,0.7316292034873376,0.5589127100203332,0.39662810419461814,0.46398957592987444,0.2918156793311588,0.701286339214921,0.0,83020.0,12365.0,23835.0,15668.0
MPL,16-8,100,32,-1,-1,2023-10-06 13:36:06.986870,2023-10-06 14:03:25.409234,1638.4223639965057,27.30703939994176,avg,0.7316292034873376,0.6679267120360428,0.6334977811951756,0.6424971613826589,0.2918156793311588,0.7012863376225615,,,,,
MPL,16-8,120,32,-1,-1,2023-10-06 14:03:26.341564,2023-10-06 14:36:03.800924,1957.4593601226807,32.62432266871134,awake,0.7434760690350513,0.7857230155969427,0.8761859831210358,0.8284924065188946,0.32574425857155787,0.7108910151548543,0.0,16711.0,22792.0,11810.0,83575.0
MPL,16-8,120,32,-1,-1,2023-10-06 14:03:26.341564,2023-10-06 14:36:03.800924,1957.4593601226807,32.62432266871134,asleep,0.7434760690350513,0.5859191472949756,0.4230311621902134,0.491326590615077,0.32574425857155787,0.7108910162164273,0.0,83575.0,11810.0,22792.0,16711.0
MPL,16-8,120,32,-1,-1,2023-10-06 14:03:26.341564,2023-10-06 14:36:03.800924,1957.4593601226807,32.62432266871134,avg,0.7434760690350513,0.6858210814459591,0.6496085726556247,0.6599094985669858,0.32574425857155787,0.7108910156856407,,,,,
MPL,16-8,150,32,-1,-1,2023-10-06 14:36:04.730549,2023-10-06 15:16:58.683278,2453.95272898674,40.899212149779004,awake,0.7411482118498309,0.7834581813749848,0.8760916286627877,0.8271895787139689,0.3179959699885544,0.699818449004262,0.0,16406.0,23097.0,11819.0,83566.0
MPL,16-8,150,32,-1,-1,2023-10-06 14:36:04.730549,2023-10-06 15:16:58.683278,2453.95272898674,40.899212149779004,asleep,0.7411482118498309,0.5812577502214349,0.415310229602815,0.48446728088825886,0.3179959699885544,0.6998184456868466,0.0,83566.0,11819.0,23097.0,16406.0
MPL,16-8,150,32,-1,-1,2023-10-06 14:36:04.730549,2023-10-06 15:16:58.683278,2453.95272898674,40.899212149779004,avg,0.7411482118498309,0.6823579657982098,0.6457009291328013,0.6558284298011139,0.3179959699885544,0.6998184473455543,,,,,
MPL,16-8,200,32,-1,-1,2023-10-06 15:16:59.609121,2023-10-06 16:11:45.288789,3285.6796679496765,54.76132779916127,awake,0.7362775042998636,0.7643414004631676,0.9065681186769409,0.8294016372608731,0.2667680525937197,0.694397824828609,0.0,12842.0,26661.0,8912.0,86473.0
MPL,16-8,200,32,-1,-1,2023-10-06 15:16:59.609121,2023-10-06 16:11:45.288789,3285.6796679496765,54.76132779916127,asleep,0.7362775042998636,0.5903282155005976,0.3250892337290839,0.41928269422270115,0.2667680525937197,0.6943978270844514,0.0,86473.0,8912.0,26661.0,12842.0
MPL,16-8,200,32,-1,-1,2023-10-06 15:16:59.609121,2023-10-06 16:11:45.288789,3285.6796679496765,54.76132779916127,avg,0.7362775042998636,0.6773348079818826,0.6158286762030124,0.6243421657417871,0.2667680525937197,0.6943978259565302,,,,,
