NN_type,units,epochs,batch_size,max_iterations,Users,window_size,time_step,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM,128,5,32,200,19,4,1,0,2023-10-06 21:16:37.457606,2023-10-06 21:18:14.913884,97.45627784729004,1.624271297454834,awake,0.7071557782983897,0.7071557782983897,1.0,0.8284607500825125,0.0,0.5,0.0,0.0,39500.0,0.0,95384.0
LSTM,128,5,32,200,19,4,1,0,2023-10-06 21:16:37.457606,2023-10-06 21:18:14.913884,97.45627784729004,1.624271297454834,asleep,0.7071557782983897,0.0,0.0,0.0,0.0,0.5,0.0,95384.0,0.0,39500.0,0.0
LSTM,128,5,32,200,19,4,1,0,2023-10-06 21:16:37.457606,2023-10-06 21:18:14.913884,97.45627784729004,1.624271297454834,avg,0.7071557782983897,0.35357788914919486,0.5,0.41423037504125626,0.0,0.5,,,,,
LSTM,128,5,32,200,19,4,1,1,2023-10-06 21:18:15.727327,2023-10-06 21:19:40.143764,84.41643691062927,1.4069406151771546,awake,0.7078971560748495,0.7077790973871734,0.9996645139646062,0.8287730765219206,0.004244523853548454,0.5015031430582524,0.0,132.0,39368.0,32.0,95352.0
LSTM,128,5,32,200,19,4,1,1,2023-10-06 21:18:15.727327,2023-10-06 21:19:40.143764,84.41643691062927,1.4069406151771546,asleep,0.7078971560748495,0.8048780487804879,0.0033417721518987343,0.006655909640984269,0.004244523853548454,0.5015031430582525,0.0,95352.0,32.0,39368.0,132.0
LSTM,128,5,32,200,19,4,1,1,2023-10-06 21:18:15.727327,2023-10-06 21:19:40.143764,84.41643691062927,1.4069406151771546,avg,0.7078971560748495,0.7563285730838306,0.5015031430582525,0.4177144930814524,0.004244523853548454,0.5015031430582524,,,,,
LSTM,128,5,32,200,19,4,1,2,2023-10-06 21:19:40.962098,2023-10-06 21:21:06.199866,85.23776817321777,1.4206294695536295,awake,0.7097802556270574,0.7095492890571438,0.9982072464983645,0.8294826895265973,0.016144440981615715,0.5057491928694354,0.0,525.0,38975.0,171.0,95213.0
LSTM,128,5,32,200,19,4,1,2,2023-10-06 21:19:40.962098,2023-10-06 21:21:06.199866,85.23776817321777,1.4206294695536295,asleep,0.7097802556270574,0.7543103448275862,0.013291139240506329,0.026122002189272565,0.016144440981615715,0.5057491928694354,0.0,95213.0,171.0,38975.0,525.0
LSTM,128,5,32,200,19,4,1,2,2023-10-06 21:19:40.962098,2023-10-06 21:21:06.199866,85.23776817321777,1.4206294695536295,avg,0.7097802556270574,0.7319298169423649,0.5057491928694354,0.4278023458579349,0.016144440981615715,0.5057491928694354,,,,,
LSTM,128,5,32,200,19,4,1,3,2023-10-06 21:21:07.004823,2023-10-06 21:22:31.526557,84.52173399925232,1.4086955666542054,awake,0.7124640431778417,0.7120676218452131,0.99622578210182,0.8305132149349742,0.03269617120492463,0.5117331442154669,0.0,1076.0,38424.0,360.0,95024.0
LSTM,128,5,32,200,19,4,1,3,2023-10-06 21:21:07.004823,2023-10-06 21:22:31.526557,84.52173399925232,1.4086955666542054,asleep,0.7124640431778417,0.7493036211699164,0.027240506329113925,0.05256986515536448,0.03269617120492463,0.511733144215467,0.0,95024.0,360.0,38424.0,1076.0
LSTM,128,5,32,200,19,4,1,3,2023-10-06 21:21:07.004823,2023-10-06 21:22:31.526557,84.52173399925232,1.4086955666542054,avg,0.7124640431778417,0.7306856215075648,0.511733144215467,0.4415415400451693,0.03269617120492463,0.5117331442154669,,,,,
LSTM,128,5,32,200,19,4,1,4,2023-10-06 21:22:32.344608,2023-10-06 21:23:56.625418,84.28080987930298,1.4046801646550497,awake,0.7150143827288633,0.7156152972358955,0.9907007464564288,0.8309839338005751,0.054928215087742815,0.5199959428484675,0.0,1947.0,37553.0,887.0,94497.0
LSTM,128,5,32,200,19,4,1,4,2023-10-06 21:22:32.344608,2023-10-06 21:23:56.625418,84.28080987930298,1.4046801646550497,asleep,0.7150143827288633,0.6870148200423429,0.04929113924050633,0.09198280342041858,0.054928215087742815,0.5199959428484676,0.0,94497.0,887.0,37553.0,1947.0
LSTM,128,5,32,200,19,4,1,4,2023-10-06 21:22:32.344608,2023-10-06 21:23:56.625418,84.28080987930298,1.4046801646550497,avg,0.7150143827288633,0.7013150586391192,0.5199959428484676,0.4614833686104968,0.054928215087742815,0.5199959428484675,,,,,
LSTM,128,5,32,200,19,4,1,5,2023-10-06 21:23:57.437098,2023-10-06 21:25:21.923916,84.48681807518005,1.4081136345863343,awake,0.7174090329468283,0.7199784888410863,0.9825127904050994,0.8310034626622153,0.08052406863676242,0.5298766483671067,0.0,3051.0,36449.0,1668.0,93716.0
LSTM,128,5,32,200,19,4,1,5,2023-10-06 21:23:57.437098,2023-10-06 21:25:21.923916,84.48681807518005,1.4081136345863343,asleep,0.7174090329468283,0.6465352828989193,0.07724050632911392,0.13799497953368461,0.08052406863676242,0.5298766483671067,0.0,93716.0,1668.0,36449.0,3051.0
LSTM,128,5,32,200,19,4,1,5,2023-10-06 21:23:57.437098,2023-10-06 21:25:21.923916,84.48681807518005,1.4081136345863343,avg,0.7174090329468283,0.6832568858700028,0.5298766483671067,0.48449922109794996,0.08052406863676242,0.5298766483671067,,,,,
LSTM,128,5,32,200,19,4,1,6,2023-10-06 21:25:22.752780,2023-10-06 21:26:47.552312,84.79953193664551,1.4133255322774252,awake,0.7213754040508882,0.7255494162452394,0.9746812882663759,0.831862920544023,0.11144787990234073,0.5421887453990107,0.0,4333.0,35167.0,2415.0,92969.0
LSTM,128,5,32,200,19,4,1,6,2023-10-06 21:25:22.752780,2023-10-06 21:26:47.552312,84.79953193664551,1.4133255322774252,asleep,0.7213754040508882,0.6421161825726142,0.10969620253164557,0.18738107593841893,0.11144787990234073,0.5421887453990107,0.0,92969.0,2415.0,35167.0,4333.0
LSTM,128,5,32,200,19,4,1,6,2023-10-06 21:25:22.752780,2023-10-06 21:26:47.552312,84.79953193664551,1.4133255322774252,avg,0.7213754040508882,0.6838327994089268,0.5421887453990107,0.509621998241221,0.11144787990234073,0.5421887453990107,,,,,
