NN_type,units,epochs,batch_size,window_size,time_step_shift,start_time,end_time,time_s,time_m,train_accuracy,train_loss,val_accuracy,val_loss,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM_BI,128,5,32,4,1,2023-10-13 23:44:18.187647,2023-10-13 23:44:32.562495,14.374847888946533,0.23958079814910888,0.47516489028930664,0.7809536457061768,0.7199092507362366,0.7299679517745972,awake,0.729967972480057,0.7289516398344245,0.9840434454415835,0.837503959455179,0.13352842561937095,0.7067697010458458,0.0,4599.0,34901.0,1522.0,93862.0
LSTM_BI,128,5,32,4,1,2023-10-13 23:44:18.187647,2023-10-13 23:44:32.562495,14.374847888946533,0.23958079814910888,0.47516489028930664,0.7809536457061768,0.7199092507362366,0.7299679517745972,asleep,0.729967972480057,0.7513478189838262,0.11643037974683544,0.20161767607023082,0.13352842561937095,0.7067697102027036,0.0,93862.0,1522.0,34901.0,4599.0
LSTM_BI,128,5,32,4,1,2023-10-13 23:44:18.187647,2023-10-13 23:44:32.562495,14.374847888946533,0.23958079814910888,0.47516489028930664,0.7809536457061768,0.7199092507362366,0.7299679517745972,avg,0.729967972480057,0.7401497294091253,0.5502369125942095,0.5195608177627049,0.13352842561937095,0.7067697056242748,,,,,
LSTM_BI,128,15,32,4,1,2023-10-13 23:44:33.432980,2023-10-13 23:44:46.193420,12.7604398727417,0.21267399787902833,0.4248020648956299,0.8143566846847534,0.8190810680389404,0.7294267416000366,awake,0.7294267667032414,0.7284286800415832,0.9843684475383712,0.8372762861041011,0.13063506352716925,0.7067770822694568,0.0,4495.0,35005.0,1491.0,93893.0
LSTM_BI,128,15,32,4,1,2023-10-13 23:44:33.432980,2023-10-13 23:44:46.193420,12.7604398727417,0.21267399787902833,0.4248020648956299,0.8143566846847534,0.8190810680389404,0.7294267416000366,asleep,0.7294267667032414,0.7509188105579686,0.11379746835443039,0.1976432308842281,0.13063506352716925,0.7067770824021649,0.0,93893.0,1491.0,35005.0,4495.0
LSTM_BI,128,15,32,4,1,2023-10-13 23:44:33.432980,2023-10-13 23:44:46.193420,12.7604398727417,0.21267399787902833,0.4248020648956299,0.8143566846847534,0.8190810680389404,0.7294267416000366,avg,0.7294267667032414,0.7396737452997759,0.5490829579464007,0.5174597584941646,0.13063506352716925,0.7067770823358108,,,,,
LSTM_BI,128,30,32,4,1,2023-10-13 23:44:47.045774,2023-10-13 23:44:59.716540,12.670766115188599,0.2111794352531433,0.4221019744873047,0.8184528946876526,0.7332392334938049,0.7388719320297241,awake,0.7388719195753388,0.7454509848719748,0.9577916631720205,0.838385228826547,0.21041885729112741,0.7069757688310117,0.0,8304.0,31196.0,4026.0,91358.0
LSTM_BI,128,30,32,4,1,2023-10-13 23:44:47.045774,2023-10-13 23:44:59.716540,12.670766115188599,0.2111794352531433,0.4221019744873047,0.8184528946876526,0.7332392334938049,0.7388719320297241,asleep,0.7388719195753388,0.6734793187347932,0.21022784810126582,0.3204321821338993,0.21041885729112741,0.7069757669730985,0.0,91358.0,4026.0,31196.0,8304.0
LSTM_BI,128,30,32,4,1,2023-10-13 23:44:47.045774,2023-10-13 23:44:59.716540,12.670766115188599,0.2111794352531433,0.4221019744873047,0.8184528946876526,0.7332392334938049,0.7388719320297241,avg,0.7388719195753388,0.709465151803384,0.5840097556366431,0.5794087054802232,0.21041885729112741,0.7069757679020551,,,,,
LSTM_BI,128,50,32,4,1,2023-10-13 23:45:00.583858,2023-10-13 23:45:13.481591,12.897732973098755,0.21496221621831257,0.44498634338378906,0.8055973052978516,0.7157195806503296,0.7384419441223145,awake,0.7384419204649921,0.7427895102522257,0.9639037993793509,0.8390231883264434,0.20002438288609692,0.7203255308057929,0.0,7663.0,31837.0,3443.0,91941.0
LSTM_BI,128,50,32,4,1,2023-10-13 23:45:00.583858,2023-10-13 23:45:13.481591,12.897732973098755,0.21496221621831257,0.44498634338378906,0.8055973052978516,0.7157195806503296,0.7384419441223145,asleep,0.7384419204649921,0.6899873942013326,0.194,0.3028494644903767,0.20002438288609692,0.7203255377066132,0.0,91941.0,3443.0,31837.0,7663.0
LSTM_BI,128,50,32,4,1,2023-10-13 23:45:00.583858,2023-10-13 23:45:13.481591,12.897732973098755,0.21496221621831257,0.44498634338378906,0.8055973052978516,0.7157195806503296,0.7384419441223145,avg,0.7384419204649921,0.7163884522267792,0.5789518996896754,0.5709363264084101,0.20002438288609692,0.720325534256203,,,,,
