NN_type,units,epochs,batch_size,max_iterations,Users,window_size,time_step,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
MPL,16-8,3,32,200,19,-1,-1,0,2023-10-03 12:42:12.324242,2023-10-03 12:42:31.712376,19.388134002685547,0.3231355667114258,awake,0.7071422216950359,0.7071422216950359,1.0,0.8284514467610186,0.0,0.5,0.0,0.0,39503.0,0.0,95385.0
MPL,16-8,3,32,200,19,-1,-1,0,2023-10-03 12:42:12.324242,2023-10-03 12:42:31.712376,19.388134002685547,0.3231355667114258,asleep,0.7071422216950359,0.0,0.0,0.0,0.0,0.5,0.0,95385.0,0.0,39503.0,0.0
MPL,16-8,3,32,200,19,-1,-1,0,2023-10-03 12:42:12.324242,2023-10-03 12:42:31.712376,19.388134002685547,0.3231355667114258,avg,0.7071422216950359,0.35357111084751797,0.5,0.4142257233805093,0.0,0.5,,,,,
MPL,16-8,3,32,200,19,-1,-1,1,2023-10-03 12:42:32.558960,2023-10-03 12:42:44.504966,11.946006059646606,0.1991001009941101,awake,0.7119313801079414,0.7112311854475883,0.9977145253446559,0.8304601838641135,0.027389771528318896,0.5097931409600529,0.0,864.0,38639.0,218.0,95167.0
MPL,16-8,3,32,200,19,-1,-1,1,2023-10-03 12:42:32.558960,2023-10-03 12:42:44.504966,11.946006059646606,0.1991001009941101,asleep,0.7119313801079414,0.7985212569316081,0.021871756575449965,0.042577306886780825,0.027389771528318896,0.5097931409600529,0.0,95167.0,218.0,38639.0,864.0
MPL,16-8,3,32,200,19,-1,-1,1,2023-10-03 12:42:32.558960,2023-10-03 12:42:44.504966,11.946006059646606,0.1991001009941101,avg,0.7119313801079414,0.7548762211895983,0.5097931409600529,0.43651874537544716,0.027389771528318896,0.5097931409600529,,,,,
MPL,16-8,3,32,200,19,-1,-1,2,2023-10-03 12:42:45.339475,2023-10-03 12:42:54.894549,9.555073976516724,0.1592512329419454,awake,0.7131027222584663,0.7124949393471383,0.996320176128322,0.8308366154209303,0.03558490517578139,0.5127792309140712,0.0,1155.0,38348.0,351.0,95034.0
MPL,16-8,3,32,200,19,-1,-1,2,2023-10-03 12:42:45.339475,2023-10-03 12:42:54.894549,9.555073976516724,0.1592512329419454,asleep,0.7131027222584663,0.7669322709163346,0.029238285699820267,0.05632909849057525,0.03558490517578139,0.5127792309140712,0.0,95034.0,351.0,38348.0,1155.0
MPL,16-8,3,32,200,19,-1,-1,2,2023-10-03 12:42:45.339475,2023-10-03 12:42:54.894549,9.555073976516724,0.1592512329419454,avg,0.7131027222584663,0.7397136051317365,0.5127792309140712,0.4435828569557528,0.03558490517578139,0.5127792309140712,,,,,
MPL,16-8,3,32,200,19,-1,-1,3,2023-10-03 12:42:55.733515,2023-10-03 12:43:10.236124,14.502609014511108,0.2417101502418518,awake,0.718017911155922,0.7175161385755574,0.9916443885306914,0.832596869883633,0.06708484748955346,0.5244782457044769,0.0,2264.0,37239.0,797.0,94588.0
MPL,16-8,3,32,200,19,-1,-1,3,2023-10-03 12:42:55.733515,2023-10-03 12:43:10.236124,14.502609014511108,0.2417101502418518,asleep,0.718017911155922,0.7396275726886639,0.05731210287826241,0.10638097923127526,0.06708484748955346,0.5244782457044769,0.0,94588.0,797.0,37239.0,2264.0
MPL,16-8,3,32,200,19,-1,-1,3,2023-10-03 12:42:55.733515,2023-10-03 12:43:10.236124,14.502609014511108,0.2417101502418518,avg,0.718017911155922,0.7285718556321106,0.5244782457044769,0.46948892455745417,0.06708484748955346,0.5244782457044769,,,,,
MPL,16-8,3,32,200,19,-1,-1,4,2023-10-03 12:43:11.074896,2023-10-03 12:43:20.763668,9.688771963119507,0.16147953271865845,awake,0.7237856592135697,0.7284525110242966,0.9715678565812235,0.8326265475912383,0.12704144027443276,0.5485259985131264,0.0,4957.0,34546.0,2712.0,92673.0
MPL,16-8,3,32,200,19,-1,-1,4,2023-10-03 12:43:11.074896,2023-10-03 12:43:20.763668,9.688771963119507,0.16147953271865845,asleep,0.7237856592135697,0.6463684965445299,0.12548414044502948,0.21016704824896124,0.12704144027443276,0.5485259985131266,0.0,92673.0,2712.0,34546.0,4957.0
