NN_type,units,epochs,batch_size,max_iterations,Users,window_size,time_step,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
MPL,16-8,1,32,200,19,-1,-1,0,2023-10-06 10:53:41.706559,2023-10-06 10:54:02.924815,21.2182559967041,0.3536375999450684,awake,0.7071422216950359,0.7071422216950359,1.0,0.8284514467610186,0.0,0.5,0.0,0.0,39503.0,0.0,95385.0
MPL,16-8,1,32,200,19,-1,-1,0,2023-10-06 10:53:41.706559,2023-10-06 10:54:02.924815,21.2182559967041,0.3536375999450684,asleep,0.7071422216950359,0.0,0.0,0.0,0.0,0.5,0.0,95385.0,0.0,39503.0,0.0
MPL,16-8,1,32,200,19,-1,-1,0,2023-10-06 10:53:41.706559,2023-10-06 10:54:02.924815,21.2182559967041,0.3536375999450684,avg,0.7071422216950359,0.35357111084751797,0.5,0.4142257233805093,0.0,0.5,,,,,
MPL,16-8,1,32,200,19,-1,-1,1,2023-10-06 10:54:03.822782,2023-10-06 10:54:11.693442,7.870660066604614,0.13117766777674358,awake,0.7071422216950359,0.7071422216950359,1.0,0.8284514467610186,0.0,0.5,0.0,0.0,39503.0,0.0,95385.0
MPL,16-8,1,32,200,19,-1,-1,1,2023-10-06 10:54:03.822782,2023-10-06 10:54:11.693442,7.870660066604614,0.13117766777674358,asleep,0.7071422216950359,0.0,0.0,0.0,0.0,0.5,0.0,95385.0,0.0,39503.0,0.0
MPL,16-8,1,32,200,19,-1,-1,1,2023-10-06 10:54:03.822782,2023-10-06 10:54:11.693442,7.870660066604614,0.13117766777674358,avg,0.7071422216950359,0.35357111084751797,0.5,0.4142257233805093,0.0,0.5,,,,,
MPL,16-8,1,32,200,19,-1,-1,2,2023-10-06 10:54:12.505421,2023-10-06 10:54:19.941191,7.435770034790039,0.12392950057983398,awake,0.7071422216950359,0.7071422216950359,1.0,0.8284514467610186,0.0,0.5,0.0,0.0,39503.0,0.0,95385.0
MPL,16-8,1,32,200,19,-1,-1,2,2023-10-06 10:54:12.505421,2023-10-06 10:54:19.941191,7.435770034790039,0.12392950057983398,asleep,0.7071422216950359,0.0,0.0,0.0,0.0,0.5,0.0,95385.0,0.0,39503.0,0.0
MPL,16-8,1,32,200,19,-1,-1,2,2023-10-06 10:54:12.505421,2023-10-06 10:54:19.941191,7.435770034790039,0.12392950057983398,avg,0.7071422216950359,0.35357111084751797,0.5,0.4142257233805093,0.0,0.5,,,,,
MPL,16-8,1,32,200,19,-1,-1,3,2023-10-06 10:54:20.752088,2023-10-06 10:54:28.221601,7.469512939453125,0.12449188232421875,awake,0.7071422216950359,0.7071422216950359,1.0,0.8284514467610186,0.0,0.5,0.0,0.0,39503.0,0.0,95385.0
