NN_type,units,epochs,batch_size,max_iterations,Users,window_size,time_step,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
MPL,16-8,3,32,200,19,-1,-1,32,2023-10-06 11:29:13.196380,2023-10-06 11:29:25.171759,11.97537899017334,0.19958964983622232,avg,0.7198045786133681,0.6911554701067399,0.5350700601166485,0.49453528049231404,0.09394105862261681,0.5350700601166485,,,,,
MPL,16-8,3,32,200,19,-1,-1,33,2023-10-06 11:29:26.000839,2023-10-06 11:29:37.901819,11.900979995727539,0.198349666595459,awake,0.717187592669474,0.7196539999539485,0.9829952298579441,0.8309597029343211,0.07873529257049539,0.5291782974087836,0.0,2977.0,36526.0,1622.0,93763.0
MPL,16-8,3,32,200,19,-1,-1,33,2023-10-06 11:29:26.000839,2023-10-06 11:29:37.901819,11.900979995727539,0.198349666595459,asleep,0.717187592669474,0.6473146336160035,0.07536136495962333,0.13500521518298492,0.07873529257049539,0.5291782974087837,0.0,93763.0,1622.0,36526.0,2977.0
MPL,16-8,3,32,200,19,-1,-1,33,2023-10-06 11:29:26.000839,2023-10-06 11:29:37.901819,11.900979995727539,0.198349666595459,avg,0.717187592669474,0.683484316784976,0.5291782974087837,0.482982459058653,0.07873529257049539,0.5291782974087837,,,,,
MPL,16-8,3,32,200,19,-1,-1,34,2023-10-06 11:29:38.720089,2023-10-06 11:29:48.398082,9.677993059158325,0.16129988431930542,awake,0.7164758911096614,0.7201778654603463,0.9797242753053416,0.8301368889520578,0.08127017050953544,0.5302767897044137,0.0,3193.0,36310.0,1934.0,93451.0
MPL,16-8,3,32,200,19,-1,-1,34,2023-10-06 11:29:38.720089,2023-10-06 11:29:48.398082,9.677993059158325,0.16129988431930542,asleep,0.7164758911096614,0.6227813536181003,0.08082930410348581,0.14308760923145866,0.08127017050953544,0.5302767897044137,0.0,93451.0,1934.0,36310.0,3193.0
MPL,16-8,3,32,200,19,-1,-1,34,2023-10-06 11:29:38.720089,2023-10-06 11:29:48.398082,9.677993059158325,0.16129988431930542,avg,0.7164758911096614,0.6714796095392233,0.5302767897044137,0.48661224909175826,0.08127017050953544,0.5302767897044137,,,,,
MPL,16-8,3,32,200,19,-1,-1,35,2023-10-06 11:29:49.217591,2023-10-06 11:30:00.945435,11.727843999862671,0.19546406666437785,awake,0.7180994602929838,0.7201175802416074,0.9836661948943755,0.8315084699949928,0.08165977260815471,0.5302605586526659,0.0,3036.0,36467.0,1558.0,93827.0
MPL,16-8,3,32,200,19,-1,-1,35,2023-10-06 11:29:49.217591,2023-10-06 11:30:00.945435,11.727843999862671,0.19546406666437785,asleep,0.7180994602929838,0.6608619939050936,0.07685492241095614,0.1376964419348255,0.08165977260815471,0.5302605586526657,0.0,93827.0,1558.0,36467.0,3036.0
MPL,16-8,3,32,200,19,-1,-1,35,2023-10-06 11:29:49.217591,2023-10-06 11:30:00.945435,11.727843999862671,0.19546406666437785,avg,0.7180994602929838,0.6904897870733505,0.5302605586526657,0.48460245596490914,0.08165977260815471,0.5302605586526659,,,,,
MPL,16-8,3,32,200,19,-1,-1,36,2023-10-06 11:30:01.784649,2023-10-06 11:30:11.554502,9.769853115081787,0.1628308852513631,awake,0.7235335982444695,0.7270268791571246,0.975184777480736,0.8330169078664564,0.12006089645377593,0.5455373549454664,0.0,4578.0,34925.0,2367.0,93018.0
MPL,16-8,3,32,200,19,-1,-1,36,2023-10-06 11:30:01.784649,2023-10-06 11:30:11.554502,9.769853115081787,0.1628308852513631,asleep,0.7235335982444695,0.6591792656587473,0.1158899324101967,0.19712366517395796,0.12006089645377593,0.5455373549454664,0.0,93018.0,2367.0,34925.0,4578.0
MPL,16-8,3,32,200,19,-1,-1,36,2023-10-06 11:30:01.784649,2023-10-06 11:30:11.554502,9.769853115081787,0.1628308852513631,avg,0.7235335982444695,0.6931030724079359,0.5455373549454663,0.5150702865202073,0.12006089645377593,0.5455373549454664,,,,,
MPL,16-8,3,32,200,19,-1,-1,37,2023-10-06 11:30:12.373652,2023-10-06 11:30:24.591759,12.218106985092163,0.20363511641820273,awake,0.7177361959551628,0.7216288332882169,0.9781726686585941,0.8305412141712658,0.08957638859305295,0.5335259971397165,0.0,3511.0,35992.0,2082.0,93303.0
MPL,16-8,3,32,200,19,-1,-1,37,2023-10-06 11:30:12.373652,2023-10-06 11:30:24.591759,12.218106985092163,0.20363511641820273,asleep,0.7177361959551628,0.6277489719291972,0.08887932562083892,0.15571225829341848,0.08957638859305295,0.5335259971397165,0.0,93303.0,2082.0,35992.0,3511.0
MPL,16-8,3,32,200,19,-1,-1,37,2023-10-06 11:30:12.373652,2023-10-06 11:30:24.591759,12.218106985092163,0.20363511641820273,avg,0.7177361959551628,0.6746889026087071,0.5335259971397165,0.49312673623234216,0.08957638859305295,0.5335259971397165,,,,,
MPL,16-8,3,32,200,19,-1,-1,38,2023-10-06 11:30:25.416758,2023-10-06 11:30:39.997115,14.58035683631897,0.24300594727198283,awake,0.7172246604590475,0.7263925582572653,0.9627509566493684,0.8280351837408196,0.11316657789759466,0.5435606288195833,0.0,4913.0,34590.0,3553.0,91832.0
MPL,16-8,3,32,200,19,-1,-1,38,2023-10-06 11:30:25.416758,2023-10-06 11:30:39.997115,14.58035683631897,0.24300594727198283,asleep,0.7172246604590475,0.5803212851405622,0.12437030098979825,0.20484062623777854,0.11316657789759466,0.5435606288195833,0.0,91832.0,3553.0,34590.0,4913.0
MPL,16-8,3,32,200,19,-1,-1,38,2023-10-06 11:30:25.416758,2023-10-06 11:30:39.997115,14.58035683631897,0.24300594727198283,avg,0.7172246604590475,0.6533569216989138,0.5435606288195833,0.5164379049892991,0.11316657789759466,0.5435606288195833,,,,,
MPL,16-8,3,32,200,19,-1,-1,39,2023-10-06 11:30:40.822727,2023-10-06 11:30:50.600837,9.778110027313232,0.16296850045522054,awake,0.719730443034221,0.720873674681233,0.985091995596792,0.8325218955305208,0.08649770753102726,0.5320366693929584,0.0,3120.0,36383.0,1422.0,93963.0
MPL,16-8,3,32,200,19,-1,-1,39,2023-10-06 11:30:40.822727,2023-10-06 11:30:50.600837,9.778110027313232,0.16296850045522054,asleep,0.719730443034221,0.6869220607661823,0.07898134318912488,0.14167328868202975,0.08649770753102726,0.5320366693929585,0.0,93963.0,1422.0,36383.0,3120.0
MPL,16-8,3,32,200,19,-1,-1,39,2023-10-06 11:30:40.822727,2023-10-06 11:30:50.600837,9.778110027313232,0.16296850045522054,avg,0.719730443034221,0.7038978677237077,0.5320366693929585,0.4870975921062753,0.08649770753102726,0.5320366693929584,,,,,
MPL,16-8,3,32,200,19,-1,-1,40,2023-10-06 11:30:51.444964,2023-10-06 11:31:00.880343,9.435379028320312,0.15725631713867189,awake,0.7218136528082557,0.7259083419879279,0.9745976830738585,0.8320683111954459,0.11354678803762064,0.5430161288315651,0.0,4402.0,35101.0,2423.0,92962.0
MPL,16-8,3,32,200,19,-1,-1,40,2023-10-06 11:30:51.444964,2023-10-06 11:31:00.880343,9.435379028320312,0.15725631713867189,asleep,0.7218136528082557,0.644981684981685,0.1114345745892717,0.19003626316698324,0.11354678803762064,0.5430161288315651,0.0,92962.0,2423.0,35101.0,4402.0
