NN_type,units,epochs,batch_size,window_size,time_step_shift,start_time,end_time,time_s,time_m,train_accuracy,train_loss,val_accuracy,val_loss,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM_BI,128,5,32,4,1,2023-10-14 08:18:45.689933,2023-10-14 08:19:06.744871,21.054937839508057,0.3509156306584676,0.4704177677631378,0.787545919418335,0.9223731756210327,0.7338008880615234,awake,0.733800895584354,0.733188533074052,0.9803006793592217,0.8389258734231728,0.1560667434508758,0.6936191409381082,0.0,5473.0,34027.0,1879.0,93505.0
LSTM_BI,128,5,32,4,1,2023-10-14 08:18:45.689933,2023-10-14 08:19:06.744871,21.054937839508057,0.3509156306584676,0.4704177677631378,0.787545919418335,0.9223731756210327,0.7338008880615234,asleep,0.733800895584354,0.7444232861806311,0.13855696202531645,0.23362930077691454,0.1560667434508758,0.6936191166525288,0.0,93505.0,1879.0,34027.0,5473.0
LSTM_BI,128,5,32,4,1,2023-10-14 08:18:45.689933,2023-10-14 08:19:06.744871,21.054937839508057,0.3509156306584676,0.4704177677631378,0.787545919418335,0.9223731756210327,0.7338008880615234,avg,0.733800895584354,0.7388059096273416,0.5594288206922691,0.5362775871000437,0.1560667434508758,0.6936191287953185,,,,,
LSTM_BI,128,15,32,4,1,2023-10-14 08:19:07.607108,2023-10-14 08:19:20.474539,12.867430925369263,0.21445718208948772,0.4281233847141266,0.8177607655525208,0.8023962378501892,0.7282702326774597,awake,0.7282702173719641,0.7254137369891615,0.9907741340266711,0.8375786581582912,0.11488156415787809,0.7257443146529896,0.0,3728.0,35772.0,880.0,94504.0
LSTM_BI,128,15,32,4,1,2023-10-14 08:19:07.607108,2023-10-14 08:19:20.474539,12.867430925369263,0.21445718208948772,0.4281233847141266,0.8177607655525208,0.8023962378501892,0.7282702326774597,asleep,0.7282702173719641,0.8090277777777778,0.09437974683544303,0.16903962999909314,0.11488156415787809,0.7257442950121932,0.0,94504.0,880.0,35772.0,3728.0
LSTM_BI,128,15,32,4,1,2023-10-14 08:19:07.607108,2023-10-14 08:19:20.474539,12.867430925369263,0.21445718208948772,0.4281233847141266,0.8177607655525208,0.8023962378501892,0.7282702326774597,avg,0.7282702173719641,0.7672207573834696,0.5425769404310571,0.5033091440786922,0.11488156415787809,0.7257443048325913,,,,,
LSTM_BI,128,30,32,4,1,2023-10-14 08:19:21.330368,2023-10-14 08:19:41.882698,20.552330017089844,0.34253883361816406,0.42633920907974243,0.8185020089149475,0.8355876207351685,0.7301533222198486,awake,0.7301533169241718,0.7324553106970585,0.9742828985993458,0.8362368397372446,0.14993310968586737,0.6894870771522332,0.0,5555.0,33945.0,2453.0,92931.0
LSTM_BI,128,30,32,4,1,2023-10-14 08:19:21.330368,2023-10-14 08:19:41.882698,20.552330017089844,0.34253883361816406,0.42633920907974243,0.8185020089149475,0.8355876207351685,0.7301533222198486,asleep,0.7301533169241718,0.6936813186813187,0.14063291139240505,0.23385535067778054,0.14993310968586737,0.6894870487527033,0.0,92931.0,2453.0,33945.0,5555.0
LSTM_BI,128,30,32,4,1,2023-10-14 08:19:21.330368,2023-10-14 08:19:41.882698,20.552330017089844,0.34253883361816406,0.42633920907974243,0.8185020089149475,0.8355876207351685,0.7301533222198486,avg,0.7301533169241718,0.7130683146891885,0.5574579049958754,0.5350460952075126,0.14993310968586737,0.6894870629524683,,,,,
LSTM_BI,128,50,32,4,1,2023-10-14 08:19:42.739593,2023-10-14 08:19:55.492634,12.75304102897644,0.212550683816274,0.42824605107307434,0.8132301568984985,0.7183122038841248,0.7318807244300842,awake,0.7318807271433232,0.743645445045134,0.9474649836450558,0.8332726325543657,0.19693936681389512,0.7195574364567154,0.0,8346.0,31154.0,5011.0,90373.0
LSTM_BI,128,50,32,4,1,2023-10-14 08:19:42.739593,2023-10-14 08:19:55.492634,12.75304102897644,0.212550683816274,0.42824605107307434,0.8132301568984985,0.7183122038841248,0.7318807244300842,asleep,0.7318807271433232,0.6248409073893838,0.21129113924050633,0.3157954480958057,0.19693936681389512,0.7195574282288142,0.0,90373.0,5011.0,31154.0,8346.0
LSTM_BI,128,50,32,4,1,2023-10-14 08:19:42.739593,2023-10-14 08:19:55.492634,12.75304102897644,0.212550683816274,0.42824605107307434,0.8132301568984985,0.7183122038841248,0.7318807244300842,avg,0.7318807271433232,0.6842431762172589,0.579378061442781,0.5745340403250857,0.19693936681389512,0.7195574323427648,,,,,
LSTM_BI,128,80,32,4,1,2023-10-14 08:19:56.369514,2023-10-14 08:20:09.024970,12.655456066131592,0.21092426776885986,0.44110673666000366,0.8070796728134155,0.7508554458618164,0.7398653626441956,awake,0.7398653657957949,0.7448150975265132,0.9615973328860187,0.8394362330114858,0.20907399241746583,0.7321522320968833,0.0,8075.0,31425.0,3663.0,91721.0
LSTM_BI,128,80,32,4,1,2023-10-14 08:19:56.369514,2023-10-14 08:20:09.024970,12.655456066131592,0.21092426776885986,0.44110673666000366,0.8070796728134155,0.7508554458618164,0.7398653626441956,asleep,0.7398653657957949,0.6879366161185893,0.20443037974683545,0.3151957531519576,0.20907399241746583,0.7321522449695674,0.0,91721.0,3663.0,31425.0,8075.0
LSTM_BI,128,80,32,4,1,2023-10-14 08:19:56.369514,2023-10-14 08:20:09.024970,12.655456066131592,0.21092426776885986,0.44110673666000366,0.8070796728134155,0.7508554458618164,0.7398653626441956,avg,0.7398653657957949,0.7163758568225512,0.5830138563164271,0.5773159930817218,0.20907399241746583,0.7321522385332253,,,,,
LSTM_BI,128,100,32,4,1,2023-10-14 08:20:09.893881,2023-10-14 08:20:22.780351,12.886469841003418,0.21477449735005696,0.4414388835430145,0.8036019206047058,0.7131208777427673,0.7377005219459534,awake,0.7377005426885324,0.7407671936441698,0.9677409209091672,0.8391774321117849,0.1914369457918358,0.7327608664033031,0.0,7197.0,32303.0,3077.0,92307.0
LSTM_BI,128,100,32,4,1,2023-10-14 08:20:09.893881,2023-10-14 08:20:22.780351,12.886469841003418,0.21477449735005696,0.4414388835430145,0.8036019206047058,0.7131208777427673,0.7377005219459534,asleep,0.7377005426885324,0.7005061319836481,0.18220253164556963,0.28918712580865513,0.1914369457918358,0.7327608671995516,0.0,92307.0,3077.0,32303.0,7197.0
LSTM_BI,128,100,32,4,1,2023-10-14 08:20:09.893881,2023-10-14 08:20:22.780351,12.886469841003418,0.21477449735005696,0.4414388835430145,0.8036019206047058,0.7131208777427673,0.7377005219459534,avg,0.7377005426885324,0.7206366628139089,0.5749717262773684,0.56418227896022,0.1914369457918358,0.7327608668014274,,,,,
LSTM_BI,128,120,32,4,1,2023-10-14 08:20:23.636914,2023-10-14 08:20:36.289992,12.653078079223633,0.21088463465372723,0.4495728611946106,0.7997118830680847,0.7647684812545776,0.7392648458480835,awake,0.7392648497968625,0.7398717284786679,0.9735909586513461,0.8407914929447395,0.18931226342922558,0.7211433468925605,0.0,6850.0,32650.0,2519.0,92865.0
