NN_type,units,epochs,batch_size,max_iterations,Users,window_size,time_step,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM,128,1,32,200,19,4,1,0,2023-10-03 01:45:27.900880,2023-10-03 01:46:11.091899,43.19101881980896,0.7198503136634826,awake,0.7071557782983897,0.7071557782983897,1.0,0.8284607500825125,0.0,0.5,0.0,0.0,39500.0,0.0,95384.0
LSTM,128,1,32,200,19,4,1,0,2023-10-03 01:45:27.900880,2023-10-03 01:46:11.091899,43.19101881980896,0.7198503136634826,asleep,0.7071557782983897,0.0,0.0,0.0,0.0,0.5,0.0,95384.0,0.0,39500.0,0.0
LSTM,128,1,32,200,19,4,1,0,2023-10-03 01:45:27.900880,2023-10-03 01:46:11.091899,43.19101881980896,0.7198503136634826,avg,0.7071557782983897,0.35357788914919486,0.5,0.41423037504125626,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,1,2023-10-03 01:46:11.939336,2023-10-03 01:46:42.226305,30.28696894645691,0.5047828157742819,awake,0.7071557782983897,0.7071557782983897,1.0,0.8284607500825125,0.0,0.5,0.0,0.0,39500.0,0.0,95384.0
LSTM,128,1,32,200,19,4,1,1,2023-10-03 01:46:11.939336,2023-10-03 01:46:42.226305,30.28696894645691,0.5047828157742819,asleep,0.7071557782983897,0.0,0.0,0.0,0.0,0.5,0.0,95384.0,0.0,39500.0,0.0
LSTM,128,1,32,200,19,4,1,1,2023-10-03 01:46:11.939336,2023-10-03 01:46:42.226305,30.28696894645691,0.5047828157742819,avg,0.7071557782983897,0.35357788914919486,0.5,0.41423037504125626,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,2,2023-10-03 01:46:43.066079,2023-10-03 01:47:13.605207,30.539128065109253,0.5089854677518209,awake,0.7071557782983897,0.7071557782983897,1.0,0.8284607500825125,0.0,0.5,0.0,0.0,39500.0,0.0,95384.0
LSTM,128,1,32,200,19,4,1,2,2023-10-03 01:46:43.066079,2023-10-03 01:47:13.605207,30.539128065109253,0.5089854677518209,asleep,0.7071557782983897,0.0,0.0,0.0,0.0,0.5,0.0,95384.0,0.0,39500.0,0.0
LSTM,128,1,32,200,19,4,1,2,2023-10-03 01:46:43.066079,2023-10-03 01:47:13.605207,30.539128065109253,0.5089854677518209,avg,0.7071557782983897,0.35357788914919486,0.5,0.41423037504125626,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,3,2023-10-03 01:47:14.429259,2023-10-03 01:47:44.673409,30.244149923324585,0.5040691653887431,awake,0.7071557782983897,0.7071557782983897,1.0,0.8284607500825125,0.0,0.5,0.0,0.0,39500.0,0.0,95384.0
LSTM,128,1,32,200,19,4,1,3,2023-10-03 01:47:14.429259,2023-10-03 01:47:44.673409,30.244149923324585,0.5040691653887431,asleep,0.7071557782983897,0.0,0.0,0.0,0.0,0.5,0.0,95384.0,0.0,39500.0,0.0
LSTM,128,1,32,200,19,4,1,3,2023-10-03 01:47:14.429259,2023-10-03 01:47:44.673409,30.244149923324585,0.5040691653887431,avg,0.7071557782983897,0.35357788914919486,0.5,0.41423037504125626,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,4,2023-10-03 01:47:45.503843,2023-10-03 01:48:15.871558,30.367714881896973,0.5061285813649495,awake,0.7071557782983897,0.7071557782983897,1.0,0.8284607500825125,0.0,0.5,0.0,0.0,39500.0,0.0,95384.0
LSTM,128,1,32,200,19,4,1,4,2023-10-03 01:47:45.503843,2023-10-03 01:48:15.871558,30.367714881896973,0.5061285813649495,asleep,0.7071557782983897,0.0,0.0,0.0,0.0,0.5,0.0,95384.0,0.0,39500.0,0.0
