activity,location,distanceHome,showActuation,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,timestamp_text,class
Still,House,0,False,1526354098,542760000.0,11428,10,not locked,0,Monday,254,2018-05-15 04:14:58+00:00,asleep
Unknown,Other,0,False,1526354146,542700000.0,0,10,not locked,0,Monday,255,2018-05-15 04:15:46+00:00,asleep
Still,House,0,False,1526354176,542640000.0,345,10,not locked,0,Monday,256,2018-05-15 04:16:16+00:00,asleep
Still,House,0,False,1526354206,542640000.0,345,10,not locked,0,Monday,256,2018-05-15 04:16:46+00:00,asleep
Unknown,Other,0,False,1526391930,0.0,0,10,not locked,0,Tuesday,885,2018-05-15 14:45:30+00:00,asleep
Unknown,House,0,False,1526391961,591240000.0,16187,10,not locked,0,Tuesday,886,2018-05-15 14:46:01+00:00,asleep
Still,House,0,False,1526391991,591240000.0,16187,10,not locked,0,Tuesday,886,2018-05-15 14:46:31+00:00,asleep
Still,House,0,False,1526392021,591180000.0,8007,10,locked,0,Tuesday,887,2018-05-15 14:47:01+00:00,asleep
Still,House,0,False,1526392081,591120000.0,8007,10,locked,0,Tuesday,888,2018-05-15 14:48:01+00:00,asleep
Still,House,0,False,1526392112,591120000.0,405,10,locked,0,Tuesday,888,2018-05-15 14:48:32+00:00,asleep
Still,House,0,False,1526392156,591060000.0,405,10,locked,0,Tuesday,889,2018-05-15 14:49:16+00:00,asleep
Still,House,0,False,1526392186,591060000.0,894,10,locked,0,Tuesday,889,2018-05-15 14:49:46+00:00,asleep
Still,House,0,False,1526392235,591000000.0,894,10,locked,0,Tuesday,890,2018-05-15 14:50:35+00:00,asleep
Still,House,0,False,1526392266,590940000.0,3597,10,locked,0,Tuesday,891,2018-05-15 14:51:06+00:00,asleep
Still,House,0,False,1526392368,590880000.0,3597,10,locked,0,Tuesday,892,2018-05-15 14:52:48+00:00,asleep
Still,House,0,False,1526392398,590820000.0,1273,10,locked,0,Tuesday,893,2018-05-15 14:53:18+00:00,asleep
Still,House,0,False,1526392436,590820000.0,1273,10,not locked,0,Tuesday,893,2018-05-15 14:53:56+00:00,asleep
Still,House,0,False,1526392467,590760000.0,17979,10,not locked,0,Tuesday,894,2018-05-15 14:54:27+00:00,asleep
Unknown,House,0,False,1526392497,590760000.0,17979,10,not locked,0,Tuesday,894,2018-05-15 14:54:57+00:00,asleep
Still,House,0,False,1526392527,590700000.0,5289,10,not locked,0,Tuesday,895,2018-05-15 14:55:27+00:00,asleep
Still,House,0,False,1526392557,590700000.0,5289,10,locked,0,Tuesday,895,2018-05-15 14:55:57+00:00,asleep
Still,House,0,False,1526392587,590640000.0,1443,10,locked,0,Tuesday,896,2018-05-15 14:56:27+00:00,asleep
Still,House,0,False,1526392634,590580000.0,1443,10,locked,0,Tuesday,897,2018-05-15 14:57:14+00:00,asleep
Still,House,0,False,1526392664,590580000.0,12279,10,locked,0,Tuesday,897,2018-05-15 14:57:44+00:00,asleep
Still,House,0,False,1526392694,590520000.0,12279,10,locked,0,Tuesday,898,2018-05-15 14:58:14+00:00,asleep
Still,House,0,False,1526392724,590520000.0,887,10,locked,0,Tuesday,898,2018-05-15 14:58:44+00:00,asleep
Still,House,0,False,1526392754,590460000.0,887,10,locked,0,Tuesday,899,2018-05-15 14:59:14+00:00,asleep
Still,House,0,False,1526392784,590460000.0,12375,10,locked,0,Tuesday,899,2018-05-15 14:59:44+00:00,asleep
Still,House,0,False,1526392814,590400000.0,12375,10,locked,0,Tuesday,900,2018-05-15 15:00:14+00:00,asleep
Still,House,0,False,1526392844,590400000.0,1127,10,locked,0,Tuesday,900,2018-05-15 15:00:44+00:00,asleep
Still,House,0,False,1526392875,590340000.0,1127,10,locked,0,Tuesday,901,2018-05-15 15:01:15+00:00,asleep
Still,House,0,False,1526392905,590340000.0,3946,10,not locked,0,Tuesday,901,2018-05-15 15:01:45+00:00,asleep
Still,House,0,False,1526392935,590280000.0,3946,10,not locked,0,Tuesday,902,2018-05-15 15:02:15+00:00,asleep
