activity,location,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,class
0.0,0.5,0.0051930384,0.9829365,0.67836887,0.0,0.0,0.0,0.5,0.551772063933287,awake
0.0,0.5,0.005193359,0.98263896,0.6531056,0.0,0.0,0.0,0.5,0.5524669909659485,awake
0.0,0.5,0.005193359,0.98253965,0.7070072,0.0,0.0,0.0,0.5,0.5531619179986101,awake
0.5,0.5,0.005193359,0.98253965,0.7070072,0.0,0.0,0.0,0.5,0.5531619179986101,awake
0.25,0.5,0.0051936805,0.9824404,0.6917621,0.0,0.0,0.0,0.5,0.5538568450312717,awake
0.25,0.5,0.0051936805,0.9822421,0.6645833,0.0,0.0,0.0,0.5,0.5552466990965949,awake
0.0,0.5,0.005194002,0.98214287,0.6823146,0.0,0.0,0.0,0.5,0.5559416261292565,awake
0.0,0.0,0.005194323,0.9818453,0.0,0.0,0.0,0.0,0.5,0.5580264072272412,awake
0.25,0.5,0.005194644,0.9818453,0.6933563,0.0,0.0,0.0,0.5,0.5580264072272412,awake
0.0,0.0,0.005194644,0.9816468,0.0,0.0,0.0,0.0,0.5,0.5594162612925643,awake
0.25,0.5,0.0051949653,0.9816468,0.7010515,0.0,0.0,0.0,0.5,0.5594162612925643,awake
0.0,0.0,0.0051949653,0.9815476,0.0,0.0,0.0,0.0,0.5,0.5601111883252259,awake
0.0,0.0,0.0051949653,1.6534392e-09,0.0,0.0,0.0,0.0,0.5,0.5601111883252259,awake
0.0,0.0,0.0051949653,0.9814485,0.0,0.0,0.0,0.0,0.5,0.5608061153578874,awake
0.0,0.0,0.005195608,0.9811508,0.0,0.0,0.0,0.0,0.5,0.5628908964558721,awake
0.0,0.0,0.0051959287,0.9809524,0.0,0.0,0.0,0.0,0.5,0.5642807505211953,awake
0.0,0.0,0.0051959287,0.98085314,0.0,0.0,0.0,0.0,0.5,0.5649756775538568,awake
0.25,0.5,0.0051959287,0.98085314,0.72190434,0.0,0.0,0.0,0.5,0.5649756775538568,awake
0.25,0.5,0.00519625,0.98075396,0.6723243,0.0,0.0,0.0,0.5,0.5656706045865184,awake
0.0,0.0,0.005228691,0.9593254,0.0,0.0,0.0,0.0,0.5,0.7157748436414176,awake
0.0,0.0,0.005228691,0.9593254,0.0,0.0,0.0,0.0,0.5,0.7157748436414176,awake
0.25,1.0,0.0052290116,0.959127,0.64337415,0.0,0.0,0.0,0.5,0.7171646977067407,awake
0.25,1.0,0.005229333,0.9589286,0.67045134,0.0,0.0,0.0,0.5,0.718554551772064,awake
0.25,1.0,0.005229333,0.9588294,0.68702734,0.0,0.0,0.0,0.5,0.7192494788047255,awake
0.25,1.0,0.0052296543,0.95873016,0.7070072,0.0,0.0,0.0,0.5,0.7199444058373871,awake
0.0,0.0,0.0052296543,0.95873016,0.0,0.0,0.0,0.0,0.5,0.7199444058373871,awake
0.0,0.0,0.0052929292,0.9170635,0.0,0.0,0.0,0.0,0.5,0.0111188325225851,awake
0.0,0.0,0.0052929292,1.6534392e-09,0.0,0.0,0.0,0.0,0.5,0.0125086865879082,awake
0.0,0.0,0.0053202305,1.6534392e-09,0.0,0.0,0.0,0.0,0.5,0.1375955524669909,awake
0.0,0.0,0.0053202305,1.6534392e-09,0.0,0.0,0.0,0.0,0.5,0.1382904794996525,awake
0.0,0.0,0.0053202305,0.8989088,0.0,0.0,0.0,0.0,0.5,0.1382904794996525,awake
0.0,0.0,0.0053202305,0.8989088,0.0,0.0,0.0,0.0,0.5,0.1382904794996525,awake
0.0,0.0,0.005320552,0.89880955,0.0,0.0,0.0,0.0,0.5,0.1389854065323141,awake
0.0,0.0,0.0053282604,0.8937501,0.0,0.0,0.0,0.0,0.5,0.1744266851980542,awake
0.25,1.0,0.0053282604,0.89365077,0.59987235,0.0,0.0,0.0,0.5,0.1751216122307157,awake
0.25,1.0,0.0053282604,0.89365077,0.74617934,0.0,0.0,0.0,0.5,0.1751216122307157,awake
0.25,1.0,0.005328581,0.8935515,0.74617934,0.0,0.0,0.0,0.5,0.1758165392633773,awake
0.25,1.0,0.005328581,0.8934524,0.7013678,0.0,0.0,0.0,0.5,0.1765114662960389,awake
0.25,1.0,0.0053289025,0.8933532,0.731746,0.0,0.0,0.0,0.5,0.1772063933287004,awake
0.25,1.0,0.0053289025,0.8933532,0.731746,0.0,0.0,0.0,0.5,0.177901320361362,awake
0.25,1.0,0.0053289025,0.8933532,0.7173229,0.0,0.0,0.0,0.5,0.177901320361362,awake
0.0,0.0,0.0053289025,1.6534392e-09,0.0,0.0,0.0,0.0,0.5,0.1785962473940236,awake
0.0,0.0,0.0054127336,0.9809524,0.0,0.0,1.0,0.0,0.6666666666666666,0.5642807505211953,awake
0.0,0.0,0.0054127336,0.9809524,0.0,0.0,1.0,0.0,0.6666666666666666,0.5642807505211953,awake
0.25,1.0,0.0054127336,0.98085314,0.73744524,0.0,1.0,0.0,0.6666666666666666,0.5649756775538568,awake
0.5,1.0,0.0054127336,0.98085314,0.73744524,0.0,0.0,0.0,0.6666666666666666,0.5649756775538568,awake
0.0,0.0,0.0054127336,0.98075396,0.0,0.0,1.0,0.0,0.6666666666666666,0.5656706045865184,awake
0.0,1.0,0.005413055,0.98065484,0.70410746,0.0,1.0,0.0,0.6666666666666666,0.56636553161918,awake
0.0,1.0,0.005413055,0.98065484,0.8331058,0.0,1.0,0.0,0.6666666666666666,0.56636553161918,awake
0.25,1.0,0.005413055,0.98055553,0.8331058,0.0,1.0,0.0,0.6666666666666666,0.5670604586518415,awake
0.25,1.0,0.0054133763,0.9804563,0.7960707,0.0,1.0,0.0,0.6666666666666666,0.5677553856845031,awake
0.25,1.0,0.0054133763,0.98035717,0.7960707,0.0,1.0,0.0,0.6666666666666666,0.5684503127171647,awake
0.25,1.0,0.0054136976,0.98035717,0.66248125,0.0,0.0,0.0,0.6666666666666666,0.5684503127171647,awake
0.0,0.0,0.005461555,0.9488095,0.0,0.0,0.0,0.0,0.6666666666666666,0.7894371091035441,awake
0.0,0.0,0.005461555,1.6534392e-09,0.0,0.0,0.0,0.0,0.6666666666666666,0.7901320361362058,awake
0.0,0.0,0.005461555,0.94871026,0.0,0.0,0.0,0.0,0.6666666666666666,0.7901320361362058,awake
0.0,0.0,0.005461555,1.6534392e-09,0.0,0.0,0.0,0.0,0.6666666666666666,0.7901320361362058,awake
0.0,1.0,0.005461555,0.94861114,0.7419787,0.0,0.0,0.0,0.6666666666666666,0.7908269631688672,awake
0.0,1.0,0.0054618763,0.94861114,0.59404624,0.0,0.0,0.0,0.6666666666666666,0.7908269631688672,awake
0.0,1.0,0.0054618763,0.94861114,0.59404624,0.0,0.0,0.0,0.6666666666666666,0.7915218902015289,awake
0.0,1.0,0.0054618763,0.94861114,0.68019885,0.0,0.0,0.0,0.6666666666666666,0.7915218902015289,awake
0.0,1.0,0.0054621976,0.94861114,0.7178508,0.0,0.0,0.0,0.6666666666666666,0.792911744266852,awake
0.0,1.0,0.0054625184,0.94861114,0.6842541,0.0,0.0,0.0,0.6666666666666666,0.7936066712995136,awake
0.0,1.0,0.0054625184,0.94861114,0.69829196,0.0,0.0,0.0,0.6666666666666666,0.7943015983321752,awake
0.0,1.0,0.0054625184,0.94801587,0.71272826,0.0,0.0,0.0,0.6666666666666666,0.7949965253648367,awake
