activity,location,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,class
0.0,0.0,0.0,0.9406746,0.0,0.0,0.0,0.0,0.0,0.8846421125781793,awake
0.0,0.5,1.6060615e-06,0.93968254,0.540112,0.0,0.0,0.0,0.0,0.891591382904795,awake
0.0,0.5,1.6060615e-06,0.9394841,0.53158116,0.0,0.0,0.0,0.0,0.8929812369701181,awake
0.0,0.5,1.9272736e-06,0.9394841,0.53158116,0.0,0.0,0.0,0.0,0.8929812369701181,awake
0.0,0.5,1.9272736e-06,0.9394841,0.53158116,0.0,0.0,0.0,0.0,0.8929812369701181,awake
0.0,0.5,1.6060615e-06,0.9395833,0.515992,0.0,0.0,0.0,0.0,0.8922863099374566,awake
0.0,0.5,1.6060615e-06,0.9395833,0.515992,0.0,0.0,0.0,0.0,0.8922863099374566,awake
0.0,0.5,1.9272736e-06,0.939385,0.515992,0.0,1.0,0.0,0.0,0.8936761640027797,awake
0.0,0.0,2.6981832e-05,0.92281747,0.65884906,0.0,0.0,0.0,0.0,0.0090340514246004,awake
0.0,0.0,2.7303044e-05,0.9227183,0.64902997,0.0,0.0,0.0,0.0,0.0097289784572619,awake
0.0,0.0,2.7303044e-05,0.9227183,0.64902997,0.0,0.0,0.0,0.0,0.0097289784572619,awake
0.0,0.0,2.7624255e-05,0.9224206,0.654914,0.0,0.0,0.0,0.0,0.0118137595552467,awake
0.0,0.0,2.7945469e-05,0.9223215,0.5633595,0.0,1.0,0.0,0.0,0.0125086865879082,awake
0.0,0.0,2.826668e-05,0.92212296,0.5160192,0.0,0.0,0.0,0.0,0.0138985406532314,awake
0.0,0.0,0.00012623642,0.00029761574,0.51748174,0.0,0.0,0.0,0.1666666666666666,0.4669909659485754,awake
0.0,0.0,0.00012655764,0.0001984127,0.6092716,0.0,0.0,0.0,0.1666666666666666,0.467685892981237,awake
0.0,0.0,0.00012687885,0.99454373,0.515992,0.0,0.0,0.0,0.1666666666666666,0.4690757470465601,awake
0.0,0.0,0.00012720007,0.0009920635,0.515992,0.0,1.0,0.0,0.1666666666666666,0.4704656011118832,awake
0.0,0.0,0.00012720007,0.0008928588,0.6527469,0.0,1.0,0.0,0.1666666666666666,0.4711605281445448,awake
0.0,0.0,0.00012752127,0.00079365243,0.5854847,0.0,1.0,0.0,0.1666666666666666,0.4718554551772064,awake
0.0,0.0,0.00012752127,0.0005952381,0.6480884,0.0,1.0,0.0,0.1666666666666666,0.4732453092425295,awake
0.0,0.0,0.00012912734,0.9930556,0.6198226,0.0,0.0,0.0,0.1666666666666666,0.4794996525364837,awake
0.0,0.0,0.00013041218,0.0002976207,0.6556411,0.0,1.0,0.0,0.1666666666666666,0.4857539958304378,awake
0.0,0.0,0.0001310546,0.0009920635,0.59753907,0.0,1.0,0.0,0.1666666666666666,0.4885337039610841,awake
0.0,0.0,0.0001310546,0.00089285715,0.6458824,0.0,1.0,0.0,0.1666666666666666,0.4892286309937456,awake
0.0,0.5,0.00016349705,0.97033733,0.5233883,0.0,1.0,0.0,0.1666666666666666,0.6386379430159833,awake
0.0,0.5,0.00016381826,0.97013885,0.5854969,0.0,1.0,0.0,0.1666666666666666,0.6400277970813064,awake
0.0,0.5,0.00016381826,0.97003967,0.5216353,0.0,1.0,0.0,0.1666666666666666,0.640722724113968,awake
0.0,0.5,0.00016381826,0.97003967,0.5216353,0.0,1.0,0.0,0.1666666666666666,0.640722724113968,awake
0.0,0.5,0.00016413948,0.96994054,0.59713346,0.0,1.0,0.0,0.1666666666666666,0.6414176511466296,awake
0.0,0.5,0.00016413948,0.96994054,0.59713346,0.0,1.0,0.0,0.1666666666666666,0.6414176511466296,awake
0.0,0.5,0.00016446068,0.969742,0.55623364,0.0,1.0,0.0,0.1666666666666666,0.6428075052119527,awake
0.0,0.5,0.0001651031,0.96924603,0.57756317,0.0,1.0,0.0,0.1666666666666666,0.6462821403752605,awake
0.0,0.5,0.0001651031,0.9691469,0.53395087,0.0,1.0,0.0,0.1666666666666666,0.6469770674079222,awake
0.0,0.5,0.00016638797,0.9684524,0.5684243,0.0,1.0,0.0,0.1666666666666666,0.6518415566365532,awake
0.0,0.5,0.00016670917,0.9681547,0.53957325,0.0,1.0,0.0,0.1666666666666666,0.6539263377345379,awake
0.0,0.5,0.00016703039,0.96805555,0.515992,0.0,1.0,0.0,0.1666666666666666,0.6546212647671994,awake
0.0,0.5,0.00016703039,0.9679564,0.52788806,0.0,1.0,0.0,0.1666666666666666,0.655316191799861,awake
0.0,0.5,0.0001673516,0.96765876,0.54800075,0.0,1.0,0.0,0.1666666666666666,0.6574009728978457,awake
0.0,0.5,0.00016767281,0.9675596,0.57354087,0.0,1.0,0.0,0.1666666666666666,0.6580958999305073,awake
0.0,0.5,0.00016767281,0.96746033,0.57354087,0.0,1.0,0.0,0.1666666666666666,0.6587908269631688,awake
0.0,0.5,0.00016799402,0.96736103,0.515992,0.0,1.0,0.0,0.1666666666666666,0.6594857539958304,awake
0.0,0.5,0.00016799402,0.96736103,0.515992,0.0,1.0,0.0,0.1666666666666666,0.6594857539958304,awake
0.0,0.5,0.00016863644,0.96696424,0.5481598,0.0,1.0,0.0,0.1666666666666666,0.6622654621264767,awake
0.0,0.5,0.00016863644,0.96686506,0.57489204,0.0,1.0,0.0,0.1666666666666666,0.6629603891591382,awake
0.0,0.5,0.00016960008,0.96626985,0.515992,0.0,1.0,0.0,0.1666666666666666,0.6671299513551077,awake
0.0,0.5,0.0001699213,0.9661706,0.5223911,0.0,1.0,0.0,0.1666666666666666,0.6678248783877693,awake
0.0,0.5,0.0001699213,0.9660714,0.5223911,0.0,1.0,0.0,0.1666666666666666,0.6685198054204309,awake
0.0,0.5,0.0001699213,0.9659723,0.51768506,0.0,1.0,0.0,0.1666666666666666,0.6692147324530924,awake
0.0,0.5,0.0001702425,0.965873,0.5299354,0.0,1.0,0.0,0.1666666666666666,0.669909659485754,awake
0.0,0.5,0.0001702425,0.96577376,0.515992,0.0,1.0,0.0,0.1666666666666666,0.6706045865184156,awake
0.0,0.5,0.00017056373,0.9656746,0.515992,0.0,1.0,0.0,0.1666666666666666,0.6712995135510771,awake
0.0,0.5,0.00017056373,0.96557546,0.515992,0.0,1.0,0.0,0.1666666666666666,0.6719944405837387,awake
0.0,0.5,0.00017088493,0.9654762,0.515992,0.0,1.0,0.0,0.1666666666666666,0.6726893676164003,awake
0.0,0.5,0.00017088493,0.9653769,0.55117446,0.0,1.0,0.0,0.1666666666666666,0.6733842946490618,awake
0.0,0.5,0.00017120615,0.9652778,0.6044172,0.0,1.0,0.0,0.1666666666666666,0.6740792216817234,awake
0.0,0.5,0.00017120615,0.9651786,0.6044172,0.0,1.0,0.0,0.1666666666666666,0.674774148714385,awake
0.0,0.5,0.00017152735,0.96507937,0.59409004,0.0,1.0,0.0,0.1666666666666666,0.6754690757470465,awake
0.0,0.5,0.00017152735,0.9649801,0.5528042,0.0,1.0,0.0,0.1666666666666666,0.6761640027797081,awake
0.0,0.5,0.00017152735,0.9649801,0.515992,0.0,1.0,0.0,0.1666666666666666,0.6761640027797081,awake
0.0,0.5,0.00017184857,0.96488094,0.58484983,0.0,1.0,0.0,0.1666666666666666,0.6768589298123697,awake
0.0,0.5,0.00017184857,0.9647818,0.58484983,0.0,1.0,0.0,0.1666666666666666,0.6775538568450312,awake
