client,round,loss,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
5,200,0.9423874616622925,awake,0.5868498309708795,0.7694754009241642,0.5935734130104314,0.6701742964519278,0.14133551553894896,0.5820941515093926,[[ 22541 16962][ 38767 56618]],22541,16962,38767,56618
5,200,0.9423874616622925,asleep,0.5868498309708795,0.3676681672864879,0.5706148900083537,0.44719326263998965,0.14133551553894896,0.5820941515093926,[[ 56618 38767][ 16962 22541]],56618,38767,16962,22541
5,200,0.9423874616622925,avg,0.5868498309708795,0.568571784105326,0.5820941515093926,0.5586837795459587,0.14133551553894896,0.5820941515093926,,,,,
