client,round,loss,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
17,47,0.7370559573173523,awake,0.715682640412787,0.7335774195662146,0.9389421816847513,0.8236516717017746,0.14406248715081882,0.5577681822025254,[[ 6976 32527][ 5824 89561]],6976,32527,5824,89561
17,47,0.7370559573173523,asleep,0.715682640412787,0.545,0.17659418272029972,0.26675334110854065,0.14406248715081882,0.5577681822025254,[[ 89561 5824][ 32527 6976]],89561,5824,32527,6976
17,47,0.7370559573173523,avg,0.715682640412787,0.6392887097831073,0.5577681822025256,0.5452025064051575,0.14406248715081882,0.5577681822025254,,,,,
