client,round,loss,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
-1,86,0.5185340046882629,avg,0.8332913231718166,0.7233502063829043,0.7011060309317341,0.7109805110715918,0.4225004583248619,0.7011060309317341,,,,,
-1,87,0.524771511554718,awake,0.8340623331949469,0.8878491396913898,0.9111550481535812,0.8993511311362624,0.4274772425796671,0.7042944526624282,[[ 12503 12632][ 9751 100002]],12503.0,12632.0,9751.0,100002.0
-1,87,0.524771511554718,asleep,0.8340623331949469,0.5618315808393997,0.4974338571712751,0.5276751988858175,0.4274772425796671,0.7042944526624282,[[ 100002 9751][ 12632 12503]],100002.0,9751.0,12632.0,12503.0
-1,87,0.524771511554718,avg,0.8340623331949469,0.7248403602653948,0.7042944526624282,0.71351316501104,0.4274772425796671,0.7042944526624282,,,,,
-1,88,0.5220857858657837,awake,0.8336545875096376,0.891902081706299,0.9052782156296412,0.8985403704239618,0.4372228017296629,0.7130926586403626,[[ 13093 12042][ 10396 99357]],13093.0,12042.0,10396.0,99357.0
-1,88,0.5220857858657837,asleep,0.8336545875096376,0.5574098514198136,0.5209071016510841,0.5385406383678841,0.4372228017296629,0.7130926586403626,[[ 99357 10396][ 12042 13093]],99357.0,10396.0,12042.0,13093.0
-1,88,0.5220857858657837,avg,0.8336545875096376,0.7246559665630563,0.7130926586403625,0.718540504395923,0.4372228017296629,0.7130926586403626,,,,,
-1,89,0.5218170881271362,awake,0.832735306328213,0.8876361534699684,0.9095696700773556,0.8984690709123472,0.4244594231378555,0.7034023007239772,[[ 12498 12637][ 9925 99828]],12498.0,12637.0,9925.0,99828.0
-1,89,0.5218170881271362,asleep,0.832735306328213,0.5573741247825893,0.4972349313705987,0.5255898061314606,0.4244594231378555,0.7034023007239772,[[ 99828 9925][ 12637 12498]],99828.0,9925.0,12637.0,12498.0
-1,89,0.5218170881271362,avg,0.832735306328213,0.7225051391262789,0.7034023007239771,0.7120294385219039,0.4244594231378555,0.7034023007239772,,,,,
-1,90,0.523078203201294,awake,0.8343811161852797,0.8963194022542414,0.900631417820014,0.8984702364180082,0.4493668158589554,0.722863948416671,[[ 13701 11434][ 10906 98847]],13701.0,11434.0,10906.0,98847.0
-1,90,0.523078203201294,asleep,0.8343811161852797,0.5567927825415532,0.545096479013328,0.5508825539785291,0.4493668158589554,0.722863948416671,[[ 98847 10906][ 11434 13701]],98847.0,10906.0,11434.0,13701.0
-1,90,0.523078203201294,avg,0.8343811161852797,0.7265560923978973,0.722863948416671,0.7246763951982687,0.4493668158589554,0.722863948416671,,,,,
-1,91,0.5259178280830383,awake,0.8328390961390191,0.8895828307466874,0.9071551574900004,0.8982830643196766,0.4297805185666115,0.7077450742691698,[[ 12777 12358][ 10190 99563]],12777.0,12358.0,10190.0,99563.0
-1,91,0.5259178280830383,asleep,0.8328390961390191,0.5563199373013454,0.508334991048339,0.5312461020331796,0.4297805185666115,0.7077450742691697,[[ 99563 10190][ 12358 12777]],99563.0,10190.0,12358.0,12777.0
-1,91,0.5259178280830383,avg,0.8328390961390191,0.7229513840240165,0.7077450742691697,0.7147645831764281,0.4297805185666115,0.7077450742691698,,,,,
-1,92,0.5260745882987976,awake,0.8332246011505842,0.8972619578776759,0.8978342277659837,0.8975480016030897,0.4494207563158571,0.7244691329798687,[[ 13852 11283][ 11213 98540]],13852.0,11283.0,11213.0,98540.0
-1,92,0.5260745882987976,asleep,0.8332246011505842,0.5526431278675444,0.5511040381937538,0.5518725099601594,0.4494207563158571,0.7244691329798687,[[ 98540 11213][ 11283 13852]],98540.0,11213.0,11283.0,13852.0
-1,92,0.5260745882987976,avg,0.8332246011505842,0.7249525428726102,0.7244691329798687,0.7247102557816245,0.4494207563158571,0.7244691329798687,,,,,
-1,93,0.5274131894111633,awake,0.8346998991756124,0.8964748123163965,0.9008774247628768,0.8986707264423187,0.4503331847494382,0.7233052331691846,[[ 13717 11418][ 10879 98874]],13717.0,11418.0,10879.0,98874.0
-1,93,0.5274131894111633,asleep,0.8346998991756124,0.5576923076923077,0.5457330415754923,0.5516478655164786,0.4503331847494382,0.7233052331691844,[[ 98874 10879][ 11418 13717]],98874.0,10879.0,11418.0,13717.0
-1,93,0.5274131894111633,avg,0.8346998991756124,0.7270835600043521,0.7233052331691845,0.7251592959793987,0.4503331847494382,0.7233052331691845,,,,,
-1,94,0.5253892540931702,awake,0.8339733704999703,0.8974575962728398,0.8986269168040965,0.8980418759020073,0.4512776786678611,0.7251439736198719,[[ 13866 11269][ 11126 98627]],13866.0,11269.0,11126.0,98627.0
-1,94,0.5253892540931702,asleep,0.8339733704999703,0.5548175416133163,0.5516610304356475,0.5532347836495303,0.4512776786678611,0.7251439736198719,[[ 98627 11126][ 11269 13866]],98627.0,11126.0,11269.0,13866.0
-1,94,0.5253892540931702,avg,0.8339733704999703,0.726137568943078,0.7251439736198719,0.7256383297757688,0.4512776786678611,0.7251439736198719,,,,,
-1,95,0.5257897973060608,awake,0.8345071466698298,0.8954748593243952,0.9018796752708356,0.8986658556182504,0.4475906867200863,0.7211009675339656,[[ 13581 11554][ 10769 98984]],13581.0,11554.0,10769.0,98984.0
-1,95,0.5257897973060608,asleep,0.8345071466698298,0.557741273100616,0.5403222597970957,0.5488936041224614,0.4475906867200863,0.7211009675339656,[[ 98984 10769][ 11554 13581]],98984.0,10769.0,11554.0,13581.0
-1,95,0.5257897973060608,avg,0.8345071466698298,0.7266080662125056,0.7211009675339656,0.7237797298703559,0.4475906867200863,0.7211009675339656,,,,,
-1,96,0.5333957076072693,awake,0.8331652926872665,0.8952747700810946,0.9002669630898472,0.8977639266211759,0.4446032081267812,0.7202150411232009,[[ 13577 11558][ 10946 98807]],13577.0,11558.0,10946.0,98807.0
-1,96,0.5333957076072693,asleep,0.8331652926872665,0.5536435183297312,0.5401631191565546,0.5468202505135125,0.4446032081267812,0.7202150411232009,[[ 98807 10946][ 11558 13577]],98807.0,10946.0,11558.0,13577.0
-1,96,0.5333957076072693,avg,0.8331652926872665,0.7244591442054129,0.7202150411232009,0.7222920885673442,0.4446032081267812,0.7202150411232009,,,,,
-1,97,0.530693531036377,awake,0.8328984046023368,0.8962174146124281,0.8986998077501298,0.8974568945907829,0.4463548006124667,0.7221368543425406,[[ 13713 11422][ 11118 98635]],13713.0,11422.0,11118.0,98635.0
-1,97,0.530693531036377,asleep,0.8328984046023368,0.5522532318472877,0.5455739009349513,0.5488932474082376,0.4463548006124667,0.7221368543425405,[[ 98635 11118][ 11422 13713]],98635.0,11118.0,11422.0,13713.0
-1,97,0.530693531036377,avg,0.8328984046023368,0.724235323229858,0.7221368543425406,0.7231750709995103,0.4463548006124667,0.7221368543425406,,,,,
-1,98,0.5329529047012329,awake,0.8327278927702984,0.8943036486315371,0.900895647499385,0.8975875451058711,0.441443497908387,0.7179831330793126,[[ 13449 11686][ 10877 98876]],13449.0,11686.0,10877.0,98876.0
-1,98,0.5329529047012329,asleep,0.8327278927702984,0.552865247060758,0.5350706186592401,0.543822405531631,0.441443497908387,0.7179831330793125,[[ 98876 10877][ 11686 13449]],98876.0,10877.0,11686.0,13449.0
-1,98,0.5329529047012329,avg,0.8327278927702984,0.7235844478461475,0.7179831330793125,0.7207049753187511,0.441443497908387,0.7179831330793125,,,,,
-1,99,0.5357180833816528,awake,0.8322534250637565,0.8921203283646576,0.9030368190391151,0.8975453816861294,0.4351751742540153,0.7131058374089548,[[ 13150 11985][ 10642 99111]],13150.0,11985.0,10642.0,99111.0
-1,99,0.5357180833816528,asleep,0.8322534250637565,0.5527067921990585,0.5231748557787945,0.5375355120894394,0.4351751742540153,0.7131058374089548,[[ 99111 10642][ 11985 13150]],99111.0,10642.0,11985.0,13150.0
-1,99,0.5357180833816528,avg,0.8322534250637565,0.722413560281858,0.7131058374089548,0.7175404468877844,0.4351751742540153,0.7131058374089548,,,,,
-1,100,0.5416653156280518,awake,0.8324091097799656,0.903178348369188,0.889369766657859,0.8962208715133042,0.4611890082658426,0.7365289255011993,[[ 14671 10464][ 12142 97611]],14671.0,10464.0,12142.0,97611.0
-1,100,0.5416653156280518,asleep,0.8324091097799656,0.5471599597210308,0.5836880843445394,0.5648340648340648,0.4611890082658426,0.7365289255011992,[[ 97611 12142][ 10464 14671]],97611.0,12142.0,10464.0,14671.0
-1,100,0.5416653156280518,avg,0.8324091097799656,0.7251691540451095,0.7365289255011993,0.7305274681736845,0.4611890082658426,0.7365289255011993,,,,,
-1,101,0.538006067276001,awake,0.8328020283494455,0.8981444278043613,0.8961395132707078,0.8971408504020323,0.4506823802736299,0.7261879185609557,[[ 13981 11154][ 11399 98354]],13981.0,11154.0,11399.0,98354.0
-1,101,0.538006067276001,asleep,0.8328020283494455,0.5508668242710796,0.5562363238512035,0.5535385529050776,0.4506823802736299,0.7261879185609557,[[ 98354 11399][ 11154 13981]],98354.0,11399.0,11154.0,13981.0
-1,101,0.538006067276001,avg,0.8328020283494455,0.7245056260377205,0.7261879185609557,0.725339701653555,0.4506823802736299,0.7261879185609557,,,,,
-1,102,0.5365222692489624,awake,0.8328094419073602,0.8949928883976699,0.9001302925660346,0.8975542391975869,0.4432634209639179,0.7194902507190627,[[ 13544 11591][ 10961 98792]],13544.0,11591.0,10961.0,98792.0
-1,102,0.5365222692489624,asleep,0.8328094419073602,0.5527035298918588,0.5388502088720907,0.5456889605157133,0.4432634209639179,0.7194902507190627,[[ 98792 10961][ 11591 13544]],98792.0,10961.0,11591.0,13544.0
-1,102,0.5365222692489624,avg,0.8328094419073602,0.7238482091447643,0.7194902507190626,0.7216215998566501,0.4432634209639179,0.7194902507190627,,,,,
-1,103,0.5396645069122314,awake,0.8321718759266947,0.8942247644561903,0.9002214062485764,0.8972130656278094,0.4402214397308773,0.7176261198738406,[[ 13448 11687][ 10951 98802]],13448.0,11687.0,10951.0,98802.0
-1,103,0.5396645069122314,asleep,0.8321718759266947,0.5511701299233576,0.5350308334991049,0.542980578996245,0.4402214397308773,0.7176261198738405,[[ 98802 10951][ 11687 13448]],98802.0,10951.0,11687.0,13448.0
-1,103,0.5396645069122314,avg,0.8321718759266947,0.7226974471897739,0.7176261198738406,0.7200968223120272,0.4402214397308773,0.7176261198738405,,,,,
-1,104,0.5413540601730347,awake,0.830192455963466,0.8892504347514297,0.9038750649184988,0.8965031110066829,0.4240689534947607,0.7061647057236218,[[ 12780 12355][ 10550 99203]],12780.0,12355.0,10550.0,99203.0
-1,104,0.5413540601730347,asleep,0.830192455963466,0.5477925417916846,0.5084543465287448,0.5273909006499535,0.4240689534947607,0.7061647057236218,[[ 99203 10550][ 12355 12780]],99203.0,10550.0,12355.0,12780.0
-1,104,0.5413540601730347,avg,0.830192455963466,0.7185214882715572,0.7061647057236218,0.7119470058283182,0.4240689534947607,0.7061647057236218,,,,,
-1,105,0.5408465266227722,awake,0.8330392622027163,0.8934118665776704,0.9024719142073564,0.8979190368916549,0.4398387083256163,0.7161653384444382,[[ 13318 11817][ 10704 99049]],13318.0,11817.0,10704.0,99049.0
-1,105,0.5408465266227722,asleep,0.8330392622027163,0.5544084589126634,0.5298587626815198,0.5418556868808105,0.4398387083256163,0.7161653384444381,[[ 99049 10704][ 11817 13318]],99049.0,10704.0,11817.0,13318.0
-1,105,0.5408465266227722,avg,0.8330392622027163,0.723910162745167,0.7161653384444382,0.7198873618862327,0.4398387083256163,0.7161653384444382,,,,,
-1,106,0.542995810508728,awake,0.8326982385386394,0.8919810811782901,0.9038386194454822,0.89787070350508,0.4356477768003672,0.7129497453702446,[[ 13122 12013][ 10554 99199]],13122.0,12013.0,10554.0,99199.0
-1,106,0.542995810508728,asleep,0.8326982385386394,0.5542321338063863,0.522060871295007,0.5376656901108356,0.4356477768003672,0.7129497453702446,[[ 99199 10554][ 12013 13122]],99199.0,10554.0,12013.0,13122.0
-1,106,0.542995810508728,avg,0.8326982385386394,0.7231066074923382,0.7129497453702446,0.7177681968079579,0.4356477768003672,0.7129497453702446,,,,,
-1,107,0.5515931844711304,awake,0.8305334796275429,0.8964938217525416,0.8950643718167157,0.895778526519279,0.442633077508809,0.7219105427812443,[[ 13793 11342][ 11517 98236]],13793.0,11342.0,11517.0,98236.0
-1,107,0.5515931844711304,asleep,0.8305334796275429,0.5449624654286843,0.5487567137457728,0.5468530082267816,0.442633077508809,0.7219105427812442,[[ 98236 11517][ 11342 13793]],98236.0,11517.0,11342.0,13793.0
-1,107,0.5515931844711304,avg,0.8305334796275429,0.720728143590613,0.7219105427812442,0.7213157673730304,0.442633077508809,0.7219105427812442,,,,,
-1,108,0.552944004535675,awake,0.8303110728901014,0.9007751222663098,0.889424434867384,0.8950637942812083,0.4520267025051679,0.7308073039664154,[[ 14382 10753][ 12136 97617]],14382.0,10753.0,12136.0,97617.0
-1,108,0.552944004535675,asleep,0.8303110728901014,0.542348593408251,0.5721901730654466,0.5568698817106461,0.4520267025051679,0.7308073039664154,[[ 97617 12136][ 10753 14382]],97617.0,12136.0,10753.0,14382.0
-1,108,0.552944004535675,avg,0.8303110728901014,0.7215618578372804,0.7308073039664154,0.7259668379959272,0.4520267025051679,0.7308073039664154,,,,,
-1,109,0.5478221774101257,awake,0.8318160251467884,0.8891262569832402,0.9063169116106166,0.8976392874546537,0.4267089835849461,0.7064108926463666,[[ 12731 12404][ 10282 99471]],12731.0,12404.0,10282.0,99471.0
-1,109,0.5478221774101257,asleep,0.8318160251467884,0.5532090557510972,0.5065048736821166,0.528827781008557,0.4267089835849461,0.7064108926463666,[[ 99471 10282][ 12404 12731]],99471.0,10282.0,12404.0,12731.0
-1,109,0.5478221774101257,avg,0.8318160251467884,0.7211676563671687,0.7064108926463666,0.7132335342316054,0.4267089835849461,0.7064108926463666,,,,,
-1,110,0.5508083701133728,awake,0.8316380997568353,0.8928394125664564,0.9012509908612976,0.8970254829055954,0.4358331647794935,0.7144607848676888,[[ 13263 11872][ 10838 98915]],13263.0,11872.0,10838.0,98915.0
-1,110,0.5508083701133728,asleep,0.8316380997568353,0.5503091158043235,0.52767057887408,0.5387521325859128,0.4358331647794935,0.7144607848676888,[[ 98915 10838][ 11872 13263]],98915.0,10838.0,11872.0,13263.0
