NN_type,units,epochs,batch_size,max_iterations,Users,window_size,time_step,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM,128,1,32,200,19,4,1,0,2023-09-22 14:58:39.359397,2023-09-22 14:59:22.532306,43.17290902137756,0.7195484836896261,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,1,32,200,19,4,1,0,2023-09-22 14:58:39.359397,2023-09-22 14:59:22.532306,43.17290902137756,0.7195484836896261,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,0,2023-09-22 14:58:39.359397,2023-09-22 14:59:22.532306,43.17290902137756,0.7195484836896261,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,1,2023-09-22 14:59:23.347810,2023-09-22 14:59:53.525949,30.178138971328735,0.502968982855479,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,1,32,200,19,4,1,1,2023-09-22 14:59:23.347810,2023-09-22 14:59:53.525949,30.178138971328735,0.502968982855479,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,1,2023-09-22 14:59:23.347810,2023-09-22 14:59:53.525949,30.178138971328735,0.502968982855479,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,2,2023-09-22 14:59:54.367161,2023-09-22 15:00:25.020806,30.653645038604736,0.5108940839767456,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,1,32,200,19,4,1,2,2023-09-22 14:59:54.367161,2023-09-22 15:00:25.020806,30.653645038604736,0.5108940839767456,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,2,2023-09-22 14:59:54.367161,2023-09-22 15:00:25.020806,30.653645038604736,0.5108940839767456,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,3,2023-09-22 15:00:25.844815,2023-09-22 15:00:55.988803,30.143987894058228,0.5023997982343038,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,1,32,200,19,4,1,3,2023-09-22 15:00:25.844815,2023-09-22 15:00:55.988803,30.143987894058228,0.5023997982343038,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,3,2023-09-22 15:00:25.844815,2023-09-22 15:00:55.988803,30.143987894058228,0.5023997982343038,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,4,2023-09-22 15:00:56.845602,2023-09-22 15:01:27.043128,30.19752597808838,0.5032920996348064,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,1,32,200,19,4,1,4,2023-09-22 15:00:56.845602,2023-09-22 15:01:27.043128,30.19752597808838,0.5032920996348064,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,4,2023-09-22 15:00:56.845602,2023-09-22 15:01:27.043128,30.19752597808838,0.5032920996348064,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,5,2023-09-22 15:01:27.868049,2023-09-22 15:01:58.026891,30.158842086791992,0.5026473681131999,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,1,32,200,19,4,1,5,2023-09-22 15:01:27.868049,2023-09-22 15:01:58.026891,30.158842086791992,0.5026473681131999,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,5,2023-09-22 15:01:27.868049,2023-09-22 15:01:58.026891,30.158842086791992,0.5026473681131999,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,6,2023-09-22 15:01:58.861019,2023-09-22 15:02:29.717938,30.856919050216675,0.5142819841702779,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,1,32,200,19,4,1,6,2023-09-22 15:01:58.861019,2023-09-22 15:02:29.717938,30.856919050216675,0.5142819841702779,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,6,2023-09-22 15:01:58.861019,2023-09-22 15:02:29.717938,30.856919050216675,0.5142819841702779,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,7,2023-09-22 15:02:30.542625,2023-09-22 15:03:01.355007,30.812381982803345,0.5135396997133891,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,1,32,200,19,4,1,7,2023-09-22 15:02:30.542625,2023-09-22 15:03:01.355007,30.812381982803345,0.5135396997133891,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,7,2023-09-22 15:02:30.542625,2023-09-22 15:03:01.355007,30.812381982803345,0.5135396997133891,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,8,2023-09-22 15:03:02.195199,2023-09-22 15:03:32.535763,30.340564012527466,0.5056760668754577,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,1,32,200,19,4,1,8,2023-09-22 15:03:02.195199,2023-09-22 15:03:32.535763,30.340564012527466,0.5056760668754577,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,8,2023-09-22 15:03:02.195199,2023-09-22 15:03:32.535763,30.340564012527466,0.5056760668754577,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,9,2023-09-22 15:03:33.372451,2023-09-22 15:04:10.920227,37.547775983810425,0.6257962663968404,awake,0.8136176269980131,0.8136477880174082,0.999954441498328,0.8972317150939386,-7.412852729360431e-05,0.499977220749164,0.0,0.0,25135.0,5.0,109744.0
LSTM,128,1,32,200,19,4,1,9,2023-09-22 15:03:33.372451,2023-09-22 15:04:10.920227,37.547775983810425,0.6257962663968404,asleep,0.8136176269980131,0.0,0.0,0.0,-7.412852729360431e-05,0.499977220749164,0.0,109744.0,5.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,9,2023-09-22 15:03:33.372451,2023-09-22 15:04:10.920227,37.547775983810425,0.6257962663968404,avg,0.8136176269980131,0.4068238940087041,0.499977220749164,0.4486158575469693,-7.412852729360431e-05,0.499977220749164,,,,,
LSTM,128,1,32,200,19,4,1,10,2023-09-22 15:04:11.743025,2023-09-22 15:04:42.015596,30.272570848464966,0.5045428474744161,awake,0.8136176269980131,0.8136477880174082,0.999954441498328,0.8972317150939386,-7.412852729360431e-05,0.499977220749164,0.0,0.0,25135.0,5.0,109744.0
LSTM,128,1,32,200,19,4,1,10,2023-09-22 15:04:11.743025,2023-09-22 15:04:42.015596,30.272570848464966,0.5045428474744161,asleep,0.8136176269980131,0.0,0.0,0.0,-7.412852729360431e-05,0.499977220749164,0.0,109744.0,5.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,10,2023-09-22 15:04:11.743025,2023-09-22 15:04:42.015596,30.272570848464966,0.5045428474744161,avg,0.8136176269980131,0.4068238940087041,0.499977220749164,0.4486158575469693,-7.412852729360431e-05,0.499977220749164,,,,,
LSTM,128,1,32,200,19,4,1,11,2023-09-22 15:04:42.849615,2023-09-22 15:05:13.338329,30.48871397972107,0.5081452329953512,awake,0.8136176269980131,0.8136477880174082,0.999954441498328,0.8972317150939386,-7.412852729360431e-05,0.499977220749164,0.0,0.0,25135.0,5.0,109744.0
LSTM,128,1,32,200,19,4,1,11,2023-09-22 15:04:42.849615,2023-09-22 15:05:13.338329,30.48871397972107,0.5081452329953512,asleep,0.8136176269980131,0.0,0.0,0.0,-7.412852729360431e-05,0.499977220749164,0.0,109744.0,5.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,11,2023-09-22 15:04:42.849615,2023-09-22 15:05:13.338329,30.48871397972107,0.5081452329953512,avg,0.8136176269980131,0.4068238940087041,0.499977220749164,0.4486158575469693,-7.412852729360431e-05,0.499977220749164,,,,,
LSTM,128,1,32,200,19,4,1,12,2023-09-22 15:05:14.164676,2023-09-22 15:05:51.904572,37.739896059036255,0.6289982676506043,awake,0.8136102132202485,0.8136464063820638,0.9999453297979936,0.8972272071357618,-8.895201300029854e-05,0.4999726648989968,0.0,0.0,25135.0,6.0,109743.0
LSTM,128,1,32,200,19,4,1,12,2023-09-22 15:05:14.164676,2023-09-22 15:05:51.904572,37.739896059036255,0.6289982676506043,asleep,0.8136102132202485,0.0,0.0,0.0,-8.895201300029854e-05,0.4999726648989968,0.0,109743.0,6.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,12,2023-09-22 15:05:14.164676,2023-09-22 15:05:51.904572,37.739896059036255,0.6289982676506043,avg,0.8136102132202485,0.4068232031910319,0.4999726648989968,0.4486136035678809,-8.895201300029854e-05,0.4999726648989968,,,,,
LSTM,128,1,32,200,19,4,1,13,2023-09-22 15:05:52.738539,2023-09-22 15:06:23.240280,30.5017409324646,0.50836234887441,awake,0.8136102132202485,0.8136464063820638,0.9999453297979936,0.8972272071357618,-8.895201300029854e-05,0.4999726648989968,0.0,0.0,25135.0,6.0,109743.0
LSTM,128,1,32,200,19,4,1,13,2023-09-22 15:05:52.738539,2023-09-22 15:06:23.240280,30.5017409324646,0.50836234887441,asleep,0.8136102132202485,0.0,0.0,0.0,-8.895201300029854e-05,0.4999726648989968,0.0,109743.0,6.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,13,2023-09-22 15:05:52.738539,2023-09-22 15:06:23.240280,30.5017409324646,0.50836234887441,avg,0.8136102132202485,0.4068232031910319,0.4999726648989968,0.4486136035678809,-8.895201300029854e-05,0.4999726648989968,,,,,
LSTM,128,1,32,200,19,4,1,14,2023-09-22 15:06:24.067722,2023-09-22 15:06:54.463328,30.39560580253601,0.5065934300422669,awake,0.8136102132202485,0.8136464063820638,0.9999453297979936,0.8972272071357618,-8.895201300029854e-05,0.4999726648989968,0.0,0.0,25135.0,6.0,109743.0
LSTM,128,1,32,200,19,4,1,14,2023-09-22 15:06:24.067722,2023-09-22 15:06:54.463328,30.39560580253601,0.5065934300422669,asleep,0.8136102132202485,0.0,0.0,0.0,-8.895201300029854e-05,0.4999726648989968,0.0,109743.0,6.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,14,2023-09-22 15:06:24.067722,2023-09-22 15:06:54.463328,30.39560580253601,0.5065934300422669,avg,0.8136102132202485,0.4068232031910319,0.4999726648989968,0.4486136035678809,-8.895201300029854e-05,0.4999726648989968,,,,,
LSTM,128,1,32,200,19,4,1,15,2023-09-22 15:06:55.292745,2023-09-22 15:07:33.422647,38.12990188598633,0.6354983647664388,awake,0.8136102132202485,0.8136464063820638,0.9999453297979936,0.8972272071357618,-8.895201300029854e-05,0.4999726648989968,0.0,0.0,25135.0,6.0,109743.0
LSTM,128,1,32,200,19,4,1,15,2023-09-22 15:06:55.292745,2023-09-22 15:07:33.422647,38.12990188598633,0.6354983647664388,asleep,0.8136102132202485,0.0,0.0,0.0,-8.895201300029854e-05,0.4999726648989968,0.0,109743.0,6.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,15,2023-09-22 15:06:55.292745,2023-09-22 15:07:33.422647,38.12990188598633,0.6354983647664388,avg,0.8136102132202485,0.4068232031910319,0.4999726648989968,0.4486136035678809,-8.895201300029854e-05,0.4999726648989968,,,,,
LSTM,128,1,32,200,19,4,1,16,2023-09-22 15:07:34.246187,2023-09-22 15:08:04.645215,30.399028062820435,0.506650467713674,awake,0.8136102132202485,0.8136464063820638,0.9999453297979936,0.8972272071357618,-8.895201300029854e-05,0.4999726648989968,0.0,0.0,25135.0,6.0,109743.0
LSTM,128,1,32,200,19,4,1,16,2023-09-22 15:07:34.246187,2023-09-22 15:08:04.645215,30.399028062820435,0.506650467713674,asleep,0.8136102132202485,0.0,0.0,0.0,-8.895201300029854e-05,0.4999726648989968,0.0,109743.0,6.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,16,2023-09-22 15:07:34.246187,2023-09-22 15:08:04.645215,30.399028062820435,0.506650467713674,avg,0.8136102132202485,0.4068232031910319,0.4999726648989968,0.4486136035678809,-8.895201300029854e-05,0.4999726648989968,,,,,
LSTM,128,1,32,200,19,4,1,17,2023-09-22 15:08:05.468096,2023-09-22 15:08:35.797590,30.3294939994812,0.50549156665802,awake,0.8136176269980131,0.8136524388887654,0.9999453297979936,0.8972308748865616,-2.4218337411952007e-05,0.4999925574790644,0.0,1.0,25134.0,6.0,109743.0
LSTM,128,1,32,200,19,4,1,17,2023-09-22 15:08:05.468096,2023-09-22 15:08:35.797590,30.3294939994812,0.50549156665802,asleep,0.8136176269980131,0.14285714285714285,3.9785160135269546e-05,7.954816641476414e-05,-2.4218337411952007e-05,0.4999925574790644,0.0,109743.0,6.0,25134.0,1.0
LSTM,128,1,32,200,19,4,1,17,2023-09-22 15:08:05.468096,2023-09-22 15:08:35.797590,30.3294939994812,0.50549156665802,avg,0.8136176269980131,0.4782547908729541,0.4999925574790644,0.4486552115264882,-2.4218337411952007e-05,0.4999925574790644,,,,,
LSTM,128,1,32,200,19,4,1,18,2023-09-22 15:08:36.640252,2023-09-22 15:09:07.061194,30.420941829681396,0.5070156971613566,awake,0.8136250407757777,0.8136584714849194,0.9999453297979936,0.8972345426673479,4.0512107626122784e-05,0.500012450059132,0.0,2.0,25133.0,6.0,109743.0
LSTM,128,1,32,200,19,4,1,18,2023-09-22 15:08:36.640252,2023-09-22 15:09:07.061194,30.420941829681396,0.5070156971613566,asleep,0.8136250407757777,0.25,7.957032027053909e-05,0.00015909000517042515,4.0512107626122784e-05,0.5000124500591321,0.0,109743.0,6.0,25133.0,2.0
LSTM,128,1,32,200,19,4,1,18,2023-09-22 15:08:36.640252,2023-09-22 15:09:07.061194,30.420941829681396,0.5070156971613566,avg,0.8136250407757777,0.5318292357424597,0.5000124500591321,0.4486968163362592,4.0512107626122784e-05,0.5000124500591321,,,,,
LSTM,128,1,32,200,19,4,1,19,2023-09-22 15:09:07.907233,2023-09-22 15:09:38.208803,30.301569938659668,0.5050261656443278,awake,0.8136250407757777,0.8136584714849194,0.9999453297979936,0.8972345426673479,4.0512107626122784e-05,0.500012450059132,0.0,2.0,25133.0,6.0,109743.0
LSTM,128,1,32,200,19,4,1,19,2023-09-22 15:09:07.907233,2023-09-22 15:09:38.208803,30.301569938659668,0.5050261656443278,asleep,0.8136250407757777,0.25,7.957032027053909e-05,0.00015909000517042515,4.0512107626122784e-05,0.5000124500591321,0.0,109743.0,6.0,25133.0,2.0
LSTM,128,1,32,200,19,4,1,19,2023-09-22 15:09:07.907233,2023-09-22 15:09:38.208803,30.301569938659668,0.5050261656443278,avg,0.8136250407757777,0.5318292357424597,0.5000124500591321,0.4486968163362592,4.0512107626122784e-05,0.5000124500591321,,,,,
LSTM,128,1,32,200,19,4,1,20,2023-09-22 15:09:39.026551,2023-09-22 15:10:09.851994,30.825443029403687,0.5137573838233948,awake,0.8136250407757777,0.8136584714849194,0.9999453297979936,0.8972345426673479,4.0512107626122784e-05,0.500012450059132,0.0,2.0,25133.0,6.0,109743.0
