NN_type,units,epochs,batch_size,window_size,time_step_shift,start_time,end_time,time_s,time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM,128,50,32,4,1,2023-09-23 04:23:00.884689,2023-09-23 05:25:11.295954,3730.411264896393,62.173521081606545,asleep,0.8094881527831321,0.35721544715447157,0.02796896757509449,0.05187617606906984,0.025504607151710768,0.7808711540628968,0.0,108484.0,1265.0,24432.0,703.0
LSTM,128,50,32,4,1,2023-09-23 04:23:00.884689,2023-09-23 05:25:11.295954,3730.411264896393,62.173521081606545,avg,0.8094881527831321,0.5867000525669737,0.5082213333260397,0.4729906089996514,0.025504607151710768,0.7808711488064951,,,,,
LSTM,128,80,32,4,1,2023-09-23 05:25:12.469326,2023-09-23 07:05:00.734247,5988.264920949936,99.8044153491656,awake,0.8165534829927938,0.8386140743632439,0.9591158005995499,0.8948263257221553,0.2020574805704457,0.7918938398712249,0.0,4878.0,20257.0,4487.0,105262.0
LSTM,128,80,32,4,1,2023-09-23 05:25:12.469326,2023-09-23 07:05:00.734247,5988.264920949936,99.8044153491656,asleep,0.8165534829927938,0.5208756006406834,0.19407201113984485,0.2827826086956522,0.2020574805704457,0.7918938016263716,0.0,105262.0,4487.0,20257.0,4878.0
LSTM,128,80,32,4,1,2023-09-23 05:25:12.469326,2023-09-23 07:05:00.734247,5988.264920949936,99.8044153491656,avg,0.8165534829927938,0.6797448375019637,0.5765939058696974,0.5888044672089037,0.2020574805704457,0.7918938207487982,,,,,
LSTM,128,100,32,4,1,2023-09-23 07:05:01.946449,2023-09-23 09:09:56.963352,7495.016902923584,124.91694838205973,awake,0.8132395243320186,0.8227503129866561,0.9820317269405644,0.8953623128206194,0.0864212931526196,0.7865120350036907,0.0,1916.0,23219.0,1972.0,107777.0
LSTM,128,100,32,4,1,2023-09-23 07:05:01.946449,2023-09-23 09:09:56.963352,7495.016902923584,124.91694838205973,asleep,0.8132395243320186,0.492798353909465,0.07622836681917644,0.1320332150363505,0.0864212931526196,0.7865120357287116,0.0,107777.0,1972.0,23219.0,1916.0
LSTM,128,100,32,4,1,2023-09-23 07:05:01.946449,2023-09-23 09:09:56.963352,7495.016902923584,124.91694838205973,avg,0.8132395243320186,0.6577743334480606,0.5291300468798704,0.513697763928485,0.0864212931526196,0.7865120353662012,,,,,
LSTM,128,120,32,4,1,2023-09-23 09:09:58.137628,2023-09-23 11:40:17.367598,9019.229969978333,150.32049949963888,awake,0.8232184692031672,0.8324303824899772,0.9800089294663277,0.9002113368625891,0.16907293221331865,0.789119510187181,0.0,3484.0,21651.0,2194.0,107555.0
LSTM,128,120,32,4,1,2023-09-23 09:09:58.137628,2023-09-23 11:40:17.367598,9019.229969978333,150.32049949963888,asleep,0.8232184692031672,0.6135963367382882,0.13861149791127908,0.2261383182423003,0.16907293221331865,0.7891195145373064,0.0,107555.0,2194.0,21651.0,3484.0
LSTM,128,120,32,4,1,2023-09-23 09:09:58.137628,2023-09-23 11:40:17.367598,9019.229969978333,150.32049949963888,avg,0.8232184692031672,0.7230133596141327,0.5593102136888034,0.5631748275524447,0.16907293221331865,0.7891195123622436,,,,,
LSTM,128,150,32,4,1,2023-09-23 11:40:18.553370,2023-09-23 14:48:20.073514,11281.520143985748,188.0253357330958,awake,0.8153672785504582,0.8246611615786694,0.981840381233542,0.8964128843338213,0.1035394545457492,0.777664472476061,0.0,2224.0,22911.0,1993.0,107756.0
