NN_type,units,epochs,batch_size,max_iterations,Users,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM_BI,128,1,32,120,20,0,2023-09-12 08:05:50.780033,2023-09-12 08:08:16.563141,145.78310799598694,2.429718466599782,awake,0.7013765574323828,0.7013765574323828,1.0,0.8244812759038587,0.0,0.5,"[[0 40697]
 [0 95585]]",0.0,40697.0,0.0,95585.0
LSTM_BI,128,1,32,120,20,0,2023-09-12 08:05:50.780033,2023-09-12 08:08:16.563141,145.78310799598694,2.429718466599782,asleep,0.7030715721812125,0.0,0.0,0.0,0.0,0.5,"[[95816 0]
 [40466 0]]",95816.0,0.0,40466.0,0.0
LSTM_BI,128,1,32,120,20,0,2023-09-12 08:05:50.780033,2023-09-12 08:08:16.563141,145.78310799598694,2.429718466599782,avg,0.7022240648067977,0.3506882787161914,0.5,0.41224063795192933,0.0,0.5,,,,,
LSTM_BI,128,1,32,120,20,1,2023-09-12 08:08:17.444933,2023-09-12 08:10:12.748009,115.30307602882385,1.921717933813731,awake,0.7013765574323828,0.7013765574323828,1.0,0.8244812759038587,0.0,0.5,"[[0 40697]
 [0 95585]]",0.0,40697.0,0.0,95585.0
LSTM_BI,128,1,32,120,20,1,2023-09-12 08:08:17.444933,2023-09-12 08:10:12.748009,115.30307602882385,1.921717933813731,asleep,0.7030715721812125,0.0,0.0,0.0,0.0,0.5,"[[95816 0]
 [40466 0]]",95816.0,0.0,40466.0,0.0
LSTM_BI,128,1,32,120,20,1,2023-09-12 08:08:17.444933,2023-09-12 08:10:12.748009,115.30307602882385,1.921717933813731,avg,0.7022240648067977,0.3506882787161914,0.5,0.41224063795192933,0.0,0.5,,,,,
LSTM_BI,128,1,32,120,20,2,2023-09-12 08:10:13.587239,2023-09-12 08:12:08.158165,114.57092595100403,1.9095154325167338,awake,0.7013765574323828,0.7013765574323828,1.0,0.8244812759038587,0.0,0.5,"[[0 40697]
 [0 95585]]",0.0,40697.0,0.0,95585.0
LSTM_BI,128,1,32,120,20,2,2023-09-12 08:10:13.587239,2023-09-12 08:12:08.158165,114.57092595100403,1.9095154325167338,asleep,0.7030715721812125,0.0,0.0,0.0,0.0,0.5,"[[95816 0]
 [40466 0]]",95816.0,0.0,40466.0,0.0
LSTM_BI,128,1,32,120,20,2,2023-09-12 08:10:13.587239,2023-09-12 08:12:08.158165,114.57092595100403,1.9095154325167338,avg,0.7022240648067977,0.3506882787161914,0.5,0.41224063795192933,0.0,0.5,,,,,
LSTM_BI,128,1,32,120,20,3,2023-09-12 08:12:09.005374,2023-09-12 08:14:04.968784,115.96341013908386,1.9327235023180644,awake,0.7013765574323828,0.7013765574323828,1.0,0.8244812759038587,0.0,0.5,"[[0 40697]
 [0 95585]]",0.0,40697.0,0.0,95585.0
LSTM_BI,128,1,32,120,20,3,2023-09-12 08:12:09.005374,2023-09-12 08:14:04.968784,115.96341013908386,1.9327235023180644,asleep,0.7030715721812125,0.0,0.0,0.0,0.0,0.5,"[[95816 0]
 [40466 0]]",95816.0,0.0,40466.0,0.0
