NN_type,units,epochs,batch_size,max_iterations,Users,window_size,time_step,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM,128,1,32,200,19,4,1,0,2023-09-24 09:55:12.563550,2023-09-24 09:55:56.028259,43.46470904350281,0.7244118173917135,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,1,32,200,19,4,1,0,2023-09-24 09:55:12.563550,2023-09-24 09:55:56.028259,43.46470904350281,0.7244118173917135,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,0,2023-09-24 09:55:12.563550,2023-09-24 09:55:56.028259,43.46470904350281,0.7244118173917135,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,1,2023-09-24 09:55:56.874831,2023-09-24 09:56:27.115896,30.24106502532959,0.5040177504221598,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,1,32,200,19,4,1,1,2023-09-24 09:55:56.874831,2023-09-24 09:56:27.115896,30.24106502532959,0.5040177504221598,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,1,2023-09-24 09:55:56.874831,2023-09-24 09:56:27.115896,30.24106502532959,0.5040177504221598,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,2,2023-09-24 09:56:27.931194,2023-09-24 09:57:05.875427,37.94423294067383,0.6324038823445638,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,1,32,200,19,4,1,2,2023-09-24 09:56:27.931194,2023-09-24 09:57:05.875427,37.94423294067383,0.6324038823445638,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,2,2023-09-24 09:56:27.931194,2023-09-24 09:57:05.875427,37.94423294067383,0.6324038823445638,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,3,2023-09-24 09:57:06.696327,2023-09-24 09:57:37.078533,30.382205963134766,0.5063700993855794,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,1,32,200,19,4,1,3,2023-09-24 09:57:06.696327,2023-09-24 09:57:37.078533,30.382205963134766,0.5063700993855794,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,3,2023-09-24 09:57:06.696327,2023-09-24 09:57:37.078533,30.382205963134766,0.5063700993855794,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
LSTM,128,1,32,200,19,4,1,4,2023-09-24 09:57:37.923537,2023-09-24 09:58:08.221366,30.297828912734985,0.5049638152122498,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,1,32,200,19,4,1,4,2023-09-24 09:57:37.923537,2023-09-24 09:58:08.221366,30.297828912734985,0.5049638152122498,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,1,32,200,19,4,1,4,2023-09-24 09:57:37.923537,2023-09-24 09:58:08.221366,30.297828912734985,0.5049638152122498,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
