NN_type,units,epochs,batch_size,max_iterations,Users,window_size,time_step,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM,128,3,32,200,19,4,1,0,2023-09-22 16:47:51.895641,2023-09-22 16:49:04.906698,73.01105690002441,1.2168509483337402,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,3,32,200,19,4,1,0,2023-09-22 16:47:51.895641,2023-09-22 16:49:04.906698,73.01105690002441,1.2168509483337402,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,3,32,200,19,4,1,0,2023-09-22 16:47:51.895641,2023-09-22 16:49:04.906698,73.01105690002441,1.2168509483337402,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
LSTM,128,3,32,200,19,4,1,1,2023-09-22 16:49:05.746257,2023-09-22 16:50:06.065631,60.31937384605408,1.0053228974342345,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,3,32,200,19,4,1,1,2023-09-22 16:49:05.746257,2023-09-22 16:50:06.065631,60.31937384605408,1.0053228974342345,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,3,32,200,19,4,1,1,2023-09-22 16:49:05.746257,2023-09-22 16:50:06.065631,60.31937384605408,1.0053228974342345,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
LSTM,128,3,32,200,19,4,1,2,2023-09-22 16:50:06.901943,2023-09-22 16:51:06.571248,59.669305086135864,0.9944884181022644,awake,0.8136546958868361,0.8136546958868361,1.0,0.8972542543319993,0.0,0.5,0.0,0.0,25135.0,0.0,109749.0
LSTM,128,3,32,200,19,4,1,2,2023-09-22 16:50:06.901943,2023-09-22 16:51:06.571248,59.669305086135864,0.9944884181022644,asleep,0.8136546958868361,0.0,0.0,0.0,0.0,0.5,0.0,109749.0,0.0,25135.0,0.0
LSTM,128,3,32,200,19,4,1,2,2023-09-22 16:50:06.901943,2023-09-22 16:51:06.571248,59.669305086135864,0.9944884181022644,avg,0.8136546958868361,0.40682734794341807,0.5,0.4486271271659997,0.0,0.5,,,,,
LSTM,128,3,32,200,19,4,1,3,2023-09-22 16:51:07.412840,2023-09-22 16:52:08.035767,60.62292718887329,1.0103821198145548,awake,0.8136250407757777,0.8136491696322657,0.9999635531986624,0.8972362230152598,-5.930430174361234e-05,0.4999817765993312,0.0,0.0,25135.0,4.0,109745.0
LSTM,128,3,32,200,19,4,1,3,2023-09-22 16:51:07.412840,2023-09-22 16:52:08.035767,60.62292718887329,1.0103821198145548,asleep,0.8136250407757777,0.0,0.0,0.0,-5.930430174361234e-05,0.4999817765993312,0.0,109745.0,4.0,25135.0,0.0
LSTM,128,3,32,200,19,4,1,3,2023-09-22 16:51:07.412840,2023-09-22 16:52:08.035767,60.62292718887329,1.0103821198145548,avg,0.8136250407757777,0.4068245848161329,0.4999817765993312,0.4486181115076299,-5.930430174361234e-05,0.4999817765993312,,,,,
LSTM,128,3,32,200,19,4,1,4,2023-09-22 16:52:08.871145,2023-09-22 16:53:09.083656,60.21251106262207,1.003541851043701,awake,0.8136324545535423,0.8136598530512986,0.999954441498328,0.897239050632394,5.533808409463603e-05,0.5000170059092992,0.0,2.0,25133.0,5.0,109744.0
LSTM,128,3,32,200,19,4,1,4,2023-09-22 16:52:08.871145,2023-09-22 16:53:09.083656,60.21251106262207,1.003541851043701,asleep,0.8136324545535423,0.2857142857142857,7.957032027053909e-05,0.00015909633282952827,5.533808409463603e-05,0.5000170059092993,0.0,109744.0,5.0,25133.0,2.0
LSTM,128,3,32,200,19,4,1,4,2023-09-22 16:52:08.871145,2023-09-22 16:53:09.083656,60.21251106262207,1.003541851043701,avg,0.8136324545535423,0.5496870693827922,0.5000170059092993,0.44869907348261173,5.533808409463603e-05,0.5000170059092992,,,,,
LSTM,128,3,32,200,19,4,1,5,2023-09-22 16:53:09.913199,2023-09-22 16:54:09.949395,60.03619599342346,1.0006032665570577,awake,0.8136324545535423,0.8136645041705283,0.9999453297979936,0.8972382104781215,0.00010523932235639855,0.5000323426391997,0.0,3.0,25132.0,6.0,109743.0
LSTM,128,3,32,200,19,4,1,5,2023-09-22 16:53:09.913199,2023-09-22 16:54:09.949395,60.03619599342346,1.0006032665570577,asleep,0.8136324545535423,0.3333333333333333,0.00011935548040580864,0.00023862551702195356,0.00010523932235639855,0.5000323426391996,0.0,109743.0,6.0,25132.0,3.0
LSTM,128,3,32,200,19,4,1,5,2023-09-22 16:53:09.913199,2023-09-22 16:54:09.949395,60.03619599342346,1.0006032665570577,avg,0.8136324545535423,0.5734989187519308,0.5000323426391997,0.4487384179975717,0.00010523932235639855,0.5000323426391997,,,,,
LSTM,128,3,32,200,19,4,1,6,2023-09-22 16:54:10.797018,2023-09-22 16:55:11.263292,60.46627402305603,1.0077712337176006,awake,0.8136398683313069,0.8136705369455937,0.9999453297979936,0.8972418783188825,0.00016996330702001572,0.5000522352192673,0.0,4.0,25131.0,6.0,109743.0
LSTM,128,3,32,200,19,4,1,6,2023-09-22 16:54:10.797018,2023-09-22 16:55:11.263292,60.46627402305603,1.0077712337176006,asleep,0.8136398683313069,0.4,0.00015914064054107818,0.00031815470272419965,0.00016996330702001572,0.5000522352192672,0.0,109743.0,6.0,25131.0,4.0
LSTM,128,3,32,200,19,4,1,6,2023-09-22 16:54:10.797018,2023-09-22 16:55:11.263292,60.46627402305603,1.0077712337176006,avg,0.8136398683313069,0.6068352684727969,0.5000522352192673,0.44878001651080335,0.00016996330702001572,0.5000522352192673,,,,,
LSTM,128,3,32,200,19,4,1,7,2023-09-22 16:55:12.091794,2023-09-22 16:56:13.163452,61.07165789604187,1.017860964934031,awake,0.8136621096646007,0.8136886358075495,0.9999453297979936,0.897252882021094,0.0003641158830312019,0.5001119129594702,0.0,7.0,25128.0,6.0,109743.0
LSTM,128,3,32,200,19,4,1,7,2023-09-22 16:55:12.091794,2023-09-22 16:56:13.163452,61.07165789604187,1.017860964934031,asleep,0.8136621096646007,0.5384615384615384,0.0002784961209468868,0.0005567043104819469,0.0003641158830312019,0.5001119129594702,0.0,109743.0,6.0,25128.0,7.0
LSTM,128,3,32,200,19,4,1,7,2023-09-22 16:55:12.091794,2023-09-22 16:56:13.163452,61.07165789604187,1.017860964934031,avg,0.8136621096646007,0.676075087134544,0.5001119129594702,0.44890479316578796,0.0003641158830312019,0.5001119129594702,,,,,
LSTM,128,3,32,200,19,4,1,8,2023-09-22 16:56:14.000390,2023-09-22 16:57:15.098704,61.09831404685974,1.018305234114329,awake,0.8136769372201299,0.8137100063025989,0.9999271063973248,0.8972585379414099,0.0005932686432009726,0.5001823715794065,0.0,11.0,25124.0,8.0,109741.0
LSTM,128,3,32,200,19,4,1,8,2023-09-22 16:56:14.000390,2023-09-22 16:57:15.098704,61.09831404685974,1.018305234114329,asleep,0.8136769372201299,0.5789473684210527,0.000437636761487965,0.0008746123876918183,0.0005932686432009726,0.5001823715794064,0.0,109741.0,8.0,25124.0,11.0
LSTM,128,3,32,200,19,4,1,8,2023-09-22 16:56:14.000390,2023-09-22 16:57:15.098704,61.09831404685974,1.018305234114329,avg,0.8136769372201299,0.6963286873618257,0.5001823715794064,0.44906657516455084,0.0005932686432009726,0.5001823715794065,,,,,
LSTM,128,3,32,200,19,4,1,9,2023-09-22 16:57:15.927811,2023-09-22 16:58:23.352178,67.42436718940735,1.1237394531567892,awake,0.8136695234423653,0.8137132772760303,0.999908882996656,0.8972531897584328,0.0006282926466563143,0.5001931524591396,0.0,12.0,25123.0,10.0,109739.0
LSTM,128,3,32,200,19,4,1,9,2023-09-22 16:57:15.927811,2023-09-22 16:58:23.352178,67.42436718940735,1.1237394531567892,asleep,0.8136695234423653,0.5454545454545454,0.00047742192162323455,0.0009540088245816275,0.0006282926466563143,0.5001931524591396,0.0,109739.0,10.0,25123.0,12.0
LSTM,128,3,32,200,19,4,1,9,2023-09-22 16:57:15.927811,2023-09-22 16:58:23.352178,67.42436718940735,1.1237394531567892,avg,0.8136695234423653,0.6795839113652878,0.5001931524591396,0.4491035992915072,0.0006282926466563143,0.5001931524591396,,,,,
LSTM,128,3,32,200,19,4,1,10,2023-09-22 16:58:24.169863,2023-09-22 16:59:24.067833,59.89796996116638,0.9982994993527731,awake,0.8136917647756591,0.8137360315000334,0.9998997712963216,0.8972633541286804,0.0008721933928785841,0.5002681669292429,0.0,16.0,25119.0,11.0,109738.0
LSTM,128,3,32,200,19,4,1,10,2023-09-22 16:58:24.169863,2023-09-22 16:59:24.067833,59.89796996116638,0.9982994993527731,asleep,0.8136917647756591,0.5925925925925926,0.0006365625621643127,0.0012717590016691838,0.0008721933928785841,0.5002681669292429,0.0,109738.0,11.0,25119.0,16.0
