NN_type,units,epochs,batch_size,max_iterations,Users,window_size,time_step,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
MPL,16/8,3,32,200,19,-1,-1,0,2023-09-24 20:48:41.686455,2023-09-24 20:49:01.744096,20.05764102935791,0.3342940171559652,awake,0.8136602218136528,0.8136602218136528,1.0,0.8972576142183853,0.0,0.5,0.0,0.0,25135.0,0.0,109753.0
MPL,16/8,3,32,200,19,-1,-1,0,2023-09-24 20:48:41.686455,2023-09-24 20:49:01.744096,20.05764102935791,0.3342940171559652,asleep,0.8136602218136528,0.0,0.0,0.0,0.0,0.5,0.0,109753.0,0.0,25135.0,0.0
MPL,16/8,3,32,200,19,-1,-1,0,2023-09-24 20:48:41.686455,2023-09-24 20:49:01.744096,20.05764102935791,0.3342940171559652,avg,0.8136602218136528,0.4068301109068264,0.5,0.4486288071091927,0.0,0.5,,,,,
MPL,16/8,3,32,200,19,-1,-1,1,2023-09-24 20:49:02.581065,2023-09-24 20:49:14.261430,11.680365085601807,0.19467275142669677,awake,0.8136602218136528,0.8136602218136528,1.0,0.8972576142183853,0.0,0.5,0.0,0.0,25135.0,0.0,109753.0
MPL,16/8,3,32,200,19,-1,-1,1,2023-09-24 20:49:02.581065,2023-09-24 20:49:14.261430,11.680365085601807,0.19467275142669677,asleep,0.8136602218136528,0.0,0.0,0.0,0.0,0.5,0.0,109753.0,0.0,25135.0,0.0
MPL,16/8,3,32,200,19,-1,-1,1,2023-09-24 20:49:02.581065,2023-09-24 20:49:14.261430,11.680365085601807,0.19467275142669677,avg,0.8136602218136528,0.4068301109068264,0.5,0.4486288071091927,0.0,0.5,,,,,
MPL,16/8,3,32,200,19,-1,-1,2,2023-09-24 20:49:15.093264,2023-09-24 20:49:26.842181,11.748916864395142,0.19581528107325236,awake,0.8135860862345057,0.8136464063820638,0.9999088863174583,0.8972125364324227,-0.0001482341619465366,0.49995444315872917,0.0,0.0,25135.0,10.0,109743.0
MPL,16/8,3,32,200,19,-1,-1,2,2023-09-24 20:49:15.093264,2023-09-24 20:49:26.842181,11.748916864395142,0.19581528107325236,asleep,0.8135860862345057,0.0,0.0,0.0,-0.0001482341619465366,0.49995444315872917,0.0,109743.0,10.0,25135.0,0.0
MPL,16/8,3,32,200,19,-1,-1,2,2023-09-24 20:49:15.093264,2023-09-24 20:49:26.842181,11.748916864395142,0.19581528107325236,avg,0.8135860862345057,0.4068232031910319,0.49995444315872917,0.44860626821621136,-0.0001482341619465366,0.49995444315872917,,,,,
MPL,16/8,3,32,200,19,-1,-1,3,2023-09-24 20:49:27.676740,2023-09-24 20:49:37.633990,9.957250118255615,0.16595416863759357,awake,0.8162920348733764,0.8162680423115002,0.9991070859110913,0.898480068827072,0.027497472255440636,0.5085648817261842,0.0,453.0,24682.0,98.0,109655.0
