NN_type,units,epochs,batch_size,max_iterations,Users,window_size,time_step,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
MPL,16/8,5,32,200,19,-1,-1,0,2023-09-23 02:34:57.037630,2023-09-23 02:35:18.736796,21.69916582107544,0.36165276368459065,awake,0.8136602218136528,0.8136602218136528,1.0,0.8972576142183853,0.0,0.5,0.0,0.0,25135.0,0.0,109753.0
MPL,16/8,5,32,200,19,-1,-1,0,2023-09-23 02:34:57.037630,2023-09-23 02:35:18.736796,21.69916582107544,0.36165276368459065,asleep,0.8136602218136528,0.0,0.0,0.0,0.0,0.5,0.0,109753.0,0.0,25135.0,0.0
MPL,16/8,5,32,200,19,-1,-1,0,2023-09-23 02:34:57.037630,2023-09-23 02:35:18.736796,21.69916582107544,0.36165276368459065,avg,0.8136602218136528,0.4068301109068264,0.5,0.4486288071091927,0.0,0.5,,,,,
MPL,16/8,5,32,200,19,-1,-1,1,2023-09-23 02:35:19.563448,2023-09-23 02:35:31.629843,12.066395044326782,0.20110658407211304,awake,0.8137714251823736,0.8137507136343078,1.0,0.8973126323448857,0.0009707846333283365,0.5002983887010145,0.0,15.0,25120.0,0.0,109753.0
MPL,16/8,5,32,200,19,-1,-1,1,2023-09-23 02:35:19.563448,2023-09-23 02:35:31.629843,12.066395044326782,0.20110658407211304,asleep,0.8137714251823736,1.0,0.0005967774020290431,0.0011928429423459243,0.0009707846333283365,0.5002983887010145,0.0,109753.0,0.0,25120.0,15.0
MPL,16/8,5,32,200,19,-1,-1,1,2023-09-23 02:35:19.563448,2023-09-23 02:35:31.629843,12.066395044326782,0.20110658407211304,avg,0.8137714251823736,0.9068753568171539,0.5002983887010145,0.4492527376436158,0.0009707846333283365,0.5002983887010145,,,,,
MPL,16/8,5,32,200,19,-1,-1,2,2023-09-23 02:35:32.462429,2023-09-23 02:35:44.233404,11.77097487449646,0.196182914574941,awake,0.8136676353715675,0.8136662539755499,1.0,0.897261281883584,6.474158861780044e-05,0.5000198925800676,0.0,1.0,25134.0,0.0,109753.0
MPL,16/8,5,32,200,19,-1,-1,2,2023-09-23 02:35:32.462429,2023-09-23 02:35:44.233404,11.77097487449646,0.196182914574941,asleep,0.8136676353715675,1.0,3.9785160135269546e-05,7.95671546785487e-05,6.474158861780044e-05,0.5000198925800676,0.0,109753.0,0.0,25134.0,1.0
MPL,16/8,5,32,200,19,-1,-1,2,2023-09-23 02:35:32.462429,2023-09-23 02:35:44.233404,11.77097487449646,0.196182914574941,avg,0.8136676353715675,0.906833126987775,0.5000198925800676,0.44867042451913125,6.474158861780044e-05,0.5000198925800676,,,,,
MPL,16/8,5,32,200,19,-1,-1,3,2023-09-23 02:35:45.058711,2023-09-23 02:35:56.938290,11.879579067230225,0.1979929844538371,awake,0.8137047031611411,0.8137429372247186,0.9999088863174583,0.8972712221245631,0.0008870445014682593,0.5002727244398113,0.0,16.0,25119.0,10.0,109743.0
MPL,16/8,5,32,200,19,-1,-1,3,2023-09-23 02:35:45.058711,2023-09-23 02:35:56.938290,11.879579067230225,0.1979929844538371,asleep,0.8137047031611411,0.6153846153846154,0.0006365625621643127,0.0012718095465204086,0.0008870445014682593,0.5002727244398113,0.0,109743.0,10.0,25119.0,16.0
MPL,16/8,5,32,200,19,-1,-1,3,2023-09-23 02:35:45.058711,2023-09-23 02:35:56.938290,11.879579067230225,0.1979929844538371,avg,0.8137047031611411,0.714563776304667,0.5002727244398113,0.44927151583554176,0.0008870445014682593,0.5002727244398113,,,,,
MPL,16/8,5,32,200,19,-1,-1,4,2023-09-23 02:35:57.753201,2023-09-23 02:36:09.414856,11.661654949188232,0.1943609158198039,awake,0.8136676353715675,0.8136662539755499,1.0,0.897261281883584,6.474158861780044e-05,0.5000198925800676,0.0,1.0,25134.0,0.0,109753.0
MPL,16/8,5,32,200,19,-1,-1,4,2023-09-23 02:35:57.753201,2023-09-23 02:36:09.414856,11.661654949188232,0.1943609158198039,asleep,0.8136676353715675,1.0,3.9785160135269546e-05,7.95671546785487e-05,6.474158861780044e-05,0.5000198925800676,0.0,109753.0,0.0,25134.0,1.0
