NN_type,units,epochs,batch_size,window_size,time_step_shift,start_time,end_time,time_s,time_m,train_accuracy,train_loss,val_accuracy,val_loss,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM_BI,128,5,32,60,30,2023-10-14 19:32:19.625430,2023-10-14 19:32:23.501399,3.8759689331054688,0.06459948221842447,0.4279974400997162,0.8230485916137695,0.4341031312942505,0.8177975416183472,awake,0.817797552836485,0.8179986568166555,0.9983606557377049,0.8992248062015504,0.039405859214466155,0.7239241189751644,0.0,22.0,813.0,6.0,3654.0
LSTM_BI,128,5,32,60,30,2023-10-14 19:32:19.625430,2023-10-14 19:32:23.501399,3.8759689331054688,0.06459948221842447,0.4279974400997162,0.8230485916137695,0.4341031312942505,0.8177975416183472,asleep,0.817797552836485,0.7857142857142857,0.026347305389221556,0.050984936268829655,0.039405859214466155,0.7239241189751645,0.0,3654.0,6.0,813.0,22.0
LSTM_BI,128,5,32,60,30,2023-10-14 19:32:19.625430,2023-10-14 19:32:23.501399,3.8759689331054688,0.06459948221842447,0.4279974400997162,0.8230485916137695,0.4341031312942505,0.8177975416183472,avg,0.817797552836485,0.8018564712654705,0.5123539805634633,0.47510487123519,0.039405859214466155,0.7239241189751644,,,,,
LSTM_BI,128,15,32,60,30,2023-10-14 19:32:23.559649,2023-10-14 19:32:26.853628,3.2939789295196533,0.05489964882532756,0.4232950508594513,0.8285714387893677,0.4280446469783783,0.8182424902915955,awake,0.8182424916573972,0.8193664345090991,0.996448087431694,0.8992725927752434,0.05292156925953395,0.7332759072019894,0.0,31.0,804.0,13.0,3647.0
LSTM_BI,128,15,32,60,30,2023-10-14 19:32:23.559649,2023-10-14 19:32:26.853628,3.2939789295196533,0.05489964882532756,0.4232950508594513,0.8285714387893677,0.4280446469783783,0.8182424902915955,asleep,0.8182424916573972,0.7045454545454546,0.037125748502994015,0.07053469852104664,0.05292156925953395,0.7332757435947778,0.0,3647.0,13.0,804.0,31.0
LSTM_BI,128,15,32,60,30,2023-10-14 19:32:23.559649,2023-10-14 19:32:26.853628,3.2939789295196533,0.05489964882532756,0.4232950508594513,0.8285714387893677,0.4280446469783783,0.8182424902915955,avg,0.8182424916573972,0.7619559445272768,0.516786917967344,0.48490364564814503,0.05292156925953395,0.7332758253983835,,,,,
LSTM_BI,128,30,32,60,30,2023-10-14 19:32:26.909378,2023-10-14 19:32:30.195419,3.286041021347046,0.054767350355784096,0.4021206796169281,0.8311487436294556,0.4081396758556366,0.8195773363113403,awake,0.8195773081201335,0.8211950394588501,0.9950819672131147,0.8998147004323657,0.07070924652514443,0.7680728706521384,0.0,42.0,793.0,18.0,3642.0
LSTM_BI,128,30,32,60,30,2023-10-14 19:32:26.909378,2023-10-14 19:32:30.195419,3.286041021347046,0.054767350355784096,0.4021206796169281,0.8311487436294556,0.4081396758556366,0.8195773363113403,asleep,0.8195773081201335,0.7,0.05029940119760479,0.09385474860335194,0.07070924652514443,0.7680727070449266,0.0,3642.0,18.0,793.0,42.0
LSTM_BI,128,30,32,60,30,2023-10-14 19:32:26.909378,2023-10-14 19:32:30.195419,3.286041021347046,0.054767350355784096,0.4021206796169281,0.8311487436294556,0.4081396758556366,0.8195773363113403,avg,0.8195773081201335,0.760597519729425,0.5226906842053598,0.4968347245178588,0.07070924652514443,0.7680727888485325,,,,,
LSTM_BI,128,50,32,60,30,2023-10-14 19:32:30.255014,2023-10-14 19:32:33.559590,3.3045761585235596,0.05507626930872599,0.36910510063171387,0.8404271006584167,0.3725922405719757,0.8493881821632385,awake,0.8493882091212458,0.88,0.9437158469945355,0.9107448912326962,0.43263308520902566,0.8033343149766041,0.0,364.0,471.0,206.0,3454.0
LSTM_BI,128,50,32,60,30,2023-10-14 19:32:30.255014,2023-10-14 19:32:33.559590,3.3045761585235596,0.05507626930872599,0.36910510063171387,0.8404271006584167,0.3725922405719757,0.8493881821632385,asleep,0.8493882091212458,0.6385964912280702,0.4359281437125748,0.5181494661921707,0.43263308520902566,0.8033343149766042,0.0,3454.0,206.0,471.0,364.0
LSTM_BI,128,50,32,60,30,2023-10-14 19:32:30.255014,2023-10-14 19:32:33.559590,3.3045761585235596,0.05507626930872599,0.36910510063171387,0.8404271006584167,0.3725922405719757,0.8493881821632385,avg,0.8493882091212458,0.7592982456140351,0.6898219953535552,0.7144471787124335,0.43263308520902566,0.8033343149766041,,,,,
LSTM_BI,128,80,32,60,30,2023-10-14 19:32:33.618285,2023-10-14 19:32:36.873895,3.2556099891662598,0.05426016648610433,0.34749582409858704,0.8510309457778931,0.37902387976646423,0.8333703875541687,awake,0.8333704115684093,0.8823220383504071,0.91775956284153,0.8996919780366948,0.4090224112130667,0.7986667648309937,0.0,387.0,448.0,301.0,3359.0
LSTM_BI,128,80,32,60,30,2023-10-14 19:32:33.618285,2023-10-14 19:32:36.873895,3.2556099891662598,0.05426016648610433,0.34749582409858704,0.8510309457778931,0.37902387976646423,0.8333703875541687,asleep,0.8333704115684093,0.5625,0.46347305389221555,0.5082074852265265,0.4090224112130667,0.798666601223782,0.0,3359.0,301.0,448.0,387.0
LSTM_BI,128,80,32,60,30,2023-10-14 19:32:33.618285,2023-10-14 19:32:36.873895,3.2556099891662598,0.05426016648610433,0.34749582409858704,0.8510309457778931,0.37902387976646423,0.8333703875541687,avg,0.8333704115684093,0.7224110191752036,0.6906163083668728,0.7039497316316106,0.4090224112130667,0.7986666830273879,,,,,
LSTM_BI,128,100,32,60,30,2023-10-14 19:32:36.934539,2023-10-14 19:32:40.184449,3.2499098777770996,0.054165164629618325,0.33228057622909546,0.8588365316390991,0.3943335711956024,0.8318130970001221,awake,0.8318131256952169,0.8829113924050633,0.9147540983606557,0.8985507246376812,0.4079034028540066,0.7872877196426817,0.0,391.0,444.0,312.0,3348.0
LSTM_BI,128,100,32,60,30,2023-10-14 19:32:36.934539,2023-10-14 19:32:40.184449,3.2499098777770996,0.054165164629618325,0.33228057622909546,0.8588365316390991,0.3943335711956024,0.8318130970001221,asleep,0.8318131256952169,0.5561877667140825,0.4682634730538922,0.5084525357607281,0.4079034028540066,0.787287719642682,0.0,3348.0,312.0,444.0,391.0
LSTM_BI,128,100,32,60,30,2023-10-14 19:32:36.934539,2023-10-14 19:32:40.184449,3.2499098777770996,0.054165164629618325,0.33228057622909546,0.8588365316390991,0.3943335711956024,0.8318130970001221,avg,0.8318131256952169,0.719549579559573,0.6915087857072739,0.7035016301992046,0.4079034028540066,0.7872877196426818,,,,,
LSTM_BI,128,120,32,60,30,2023-10-14 19:32:40.242159,2023-10-14 19:32:43.534642,3.29248309135437,0.0548747181892395,0.3160533010959625,0.8664212226867676,0.41395628452301025,0.8315906524658203,awake,0.8315906562847608,0.8865512649800267,0.9095628415300546,0.8979096426163182,0.41772469230341425,0.7758561565393803,0.0,409.0,426.0,331.0,3329.0
LSTM_BI,128,120,32,60,30,2023-10-14 19:32:40.242159,2023-10-14 19:32:43.534642,3.29248309135437,0.0548747181892395,0.3160533010959625,0.8664212226867676,0.41395628452301025,0.8315906524658203,asleep,0.8315906562847608,0.5527027027027027,0.48982035928143713,0.5193650793650794,0.41772469230341425,0.7758561565393802,0.0,3329.0,331.0,426.0,409.0
LSTM_BI,128,120,32,60,30,2023-10-14 19:32:40.242159,2023-10-14 19:32:43.534642,3.29248309135437,0.0548747181892395,0.3160533010959625,0.8664212226867676,0.41395628452301025,0.8315906524658203,avg,0.8315906562847608,0.7196269838413647,0.6996916004057459,0.7086373609906989,0.41772469230341425,0.7758561565393802,,,,,
LSTM_BI,128,150,32,60,30,2023-10-14 19:32:43.593488,2023-10-14 19:32:46.858983,3.2654950618743896,0.05442491769790649,0.3132217824459076,0.8670839667320251,0.41707730293273926,0.8293659687042236,awake,0.8293659621802002,0.8696652185024278,0.9297814207650273,0.8987191337646905,0.36124484133784784,0.7836422237492229,0.0,325.0,510.0,257.0,3403.0
LSTM_BI,128,150,32,60,30,2023-10-14 19:32:43.593488,2023-10-14 19:32:46.858983,3.2654950618743896,0.05442491769790649,0.3132217824459076,0.8670839667320251,0.41707730293273926,0.8293659687042236,asleep,0.8293659621802002,0.5584192439862543,0.38922155688622756,0.4587155963302752,0.36124484133784784,0.7836422237492229,0.0,3403.0,257.0,510.0,325.0
LSTM_BI,128,150,32,60,30,2023-10-14 19:32:43.593488,2023-10-14 19:32:46.858983,3.2654950618743896,0.05442491769790649,0.3132217824459076,0.8670839667320251,0.41707730293273926,0.8293659687042236,avg,0.8293659621802002,0.7140422312443411,0.6595014888256274,0.6787173650474828,0.36124484133784784,0.7836422237492229,,,,,
LSTM_BI,128,200,32,60,30,2023-10-14 19:32:46.916595,2023-10-14 19:32:50.191327,3.2747321128845215,0.05457886854807536,0.26884403824806213,0.8867452144622803,0.4701089859008789,0.8195773363113403,awake,0.8195773081201335,0.8753623188405797,0.9076502732240437,0.89121395036888,0.36388827088595443,0.7760212362160924,0.0,362.0,473.0,338.0,3322.0
LSTM_BI,128,200,32,60,30,2023-10-14 19:32:46.916595,2023-10-14 19:32:50.191327,3.2747321128845215,0.05457886854807536,0.26884403824806213,0.8867452144622803,0.4701089859008789,0.8195773363113403,asleep,0.8195773081201335,0.5171428571428571,0.43353293413173655,0.4716612377850163,0.36388827088595443,0.7760210726088805,0.0,3322.0,338.0,473.0,362.0
LSTM_BI,128,200,32,60,30,2023-10-14 19:32:46.916595,2023-10-14 19:32:50.191327,3.2747321128845215,0.05457886854807536,0.26884403824806213,0.8867452144622803,0.4701089859008789,0.8195773363113403,avg,0.8195773081201335,0.6962525879917184,0.6705916036778901,0.6814375940769481,0.36388827088595443,0.7760211544124864,,,,,
