NN_type,units,epochs,batch_size,max_iterations,Users,window_size,time_step,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
MPL,16/8,1,32,200,19,-1,-1,0,2023-09-23 01:26:23.951500,2023-09-23 01:26:42.447962,18.496462106704712,0.30827436844507855,awake,0.8136602218136528,0.8136602218136528,1.0,0.8972576142183853,0.0,0.5,0.0,0.0,25135.0,0.0,109753.0
MPL,16/8,1,32,200,19,-1,-1,0,2023-09-23 01:26:23.951500,2023-09-23 01:26:42.447962,18.496462106704712,0.30827436844507855,asleep,0.8136602218136528,0.0,0.0,0.0,0.0,0.5,0.0,109753.0,0.0,25135.0,0.0
MPL,16/8,1,32,200,19,-1,-1,0,2023-09-23 01:26:23.951500,2023-09-23 01:26:42.447962,18.496462106704712,0.30827436844507855,avg,0.8136602218136528,0.4068301109068264,0.5,0.4486288071091927,0.0,0.5,,,,,
MPL,16/8,1,32,200,19,-1,-1,1,2023-09-23 01:26:43.283373,2023-09-23 01:26:50.747103,7.4637298583984375,0.12439549763997396,awake,0.8136602218136528,0.8136602218136528,1.0,0.8972576142183853,0.0,0.5,0.0,0.0,25135.0,0.0,109753.0
MPL,16/8,1,32,200,19,-1,-1,1,2023-09-23 01:26:43.283373,2023-09-23 01:26:50.747103,7.4637298583984375,0.12439549763997396,asleep,0.8136602218136528,0.0,0.0,0.0,0.0,0.5,0.0,109753.0,0.0,25135.0,0.0
MPL,16/8,1,32,200,19,-1,-1,1,2023-09-23 01:26:43.283373,2023-09-23 01:26:50.747103,7.4637298583984375,0.12439549763997396,avg,0.8136602218136528,0.4068301109068264,0.5,0.4486288071091927,0.0,0.5,,,,,
MPL,16/8,1,32,200,19,-1,-1,2,2023-09-23 01:26:51.568582,2023-09-23 01:26:59.107013,7.53843092918396,0.12564051548639935,awake,0.8136602218136528,0.8136602218136528,1.0,0.8972576142183853,0.0,0.5,0.0,0.0,25135.0,0.0,109753.0
MPL,16/8,1,32,200,19,-1,-1,2,2023-09-23 01:26:51.568582,2023-09-23 01:26:59.107013,7.53843092918396,0.12564051548639935,asleep,0.8136602218136528,0.0,0.0,0.0,0.0,0.5,0.0,109753.0,0.0,25135.0,0.0
MPL,16/8,1,32,200,19,-1,-1,2,2023-09-23 01:26:51.568582,2023-09-23 01:26:59.107013,7.53843092918396,0.12564051548639935,avg,0.8136602218136528,0.4068301109068264,0.5,0.4486288071091927,0.0,0.5,,,,,
MPL,16/8,1,32,200,19,-1,-1,3,2023-09-23 01:26:59.927759,2023-09-23 01:27:12.369564,12.441805124282837,0.20736341873804728,awake,0.8136676353715675,0.8136662539755499,1.0,0.897261281883584,6.474158861780044e-05,0.5000198925800676,0.0,1.0,25134.0,0.0,109753.0
