NN_type,units,epochs,batch_size,max_iterations,Users,window_size,time_step,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
MPL,16/8,5,32,200,19,-1,-1,0,2023-09-24 21:28:12.715445,2023-09-24 21:28:34.477995,21.762549877166748,0.3627091646194458,awake,0.8132969574758317,0.8136064613262332,0.9995262088507831,0.8970341720294702,-0.0005759897530293046,0.49982278216559445,0.0,3.0,25132.0,52.0,109701.0
MPL,16/8,5,32,200,19,-1,-1,0,2023-09-24 21:28:12.715445,2023-09-24 21:28:34.477995,21.762549877166748,0.3627091646194458,asleep,0.8132969574758317,0.05454545454545454,0.00011935548040580864,0.00023818975784041288,-0.0005759897530293046,0.49982278216559445,0.0,109701.0,52.0,25132.0,3.0
MPL,16/8,5,32,200,19,-1,-1,0,2023-09-24 21:28:12.715445,2023-09-24 21:28:34.477995,21.762549877166748,0.3627091646194458,avg,0.8132969574758317,0.43407595793584386,0.49982278216559445,0.4486361808936553,-0.0005759897530293046,0.49982278216559445,,,,,
MPL,16/8,5,32,200,19,-1,-1,1,2023-09-24 21:28:35.289515,2023-09-24 21:28:47.301463,12.011947870254517,0.20019913117090862,awake,0.8164773738212443,0.8183636472597609,0.9953714249268812,0.8982301794487039,0.04827772570871236,0.5153503235635003,0.0,888.0,24247.0,508.0,109245.0
MPL,16/8,5,32,200,19,-1,-1,1,2023-09-24 21:28:35.289515,2023-09-24 21:28:47.301463,12.011947870254517,0.20019913117090862,asleep,0.8164773738212443,0.6361031518624641,0.03532922220011935,0.06694056009950623,0.04827772570871236,0.5153503235635003,0.0,109245.0,508.0,24247.0,888.0
MPL,16/8,5,32,200,19,-1,-1,1,2023-09-24 21:28:35.289515,2023-09-24 21:28:47.301463,12.011947870254517,0.20019913117090862,avg,0.8164773738212443,0.7272333995611124,0.5153503235635003,0.48258536977410504,0.04827772570871236,0.5153503235635003,,,,,
MPL,16/8,5,32,200,19,-1,-1,2,2023-09-24 21:28:48.135148,2023-09-24 21:29:04.767889,16.63274097442627,0.27721234957377117,awake,0.8161511772729969,0.8289628574083826,0.9752717465581806,0.8961850659544451,0.13745233951915325,0.5483082424853764,0.0,3050.0,22085.0,2714.0,107039.0
MPL,16/8,5,32,200,19,-1,-1,2,2023-09-24 21:28:48.135148,2023-09-24 21:29:04.767889,16.63274097442627,0.27721234957377117,asleep,0.8161511772729969,0.529146426092991,0.12134473841257211,0.19741739214861323,0.13745233951915325,0.5483082424853764,0.0,107039.0,2714.0,22085.0,3050.0
MPL,16/8,5,32,200,19,-1,-1,2,2023-09-24 21:28:48.135148,2023-09-24 21:29:04.767889,16.63274097442627,0.27721234957377117,avg,0.8161511772729969,0.6790546417506869,0.5483082424853764,0.5468012290515292,0.13745233951915325,0.5483082424853764,,,,,
MPL,16/8,5,32,200,19,-1,-1,3,2023-09-24 21:29:05.602074,2023-09-24 21:29:17.170629,11.568555116653442,0.19280925194422405,awake,0.8144460589526126,0.8217676637246115,0.985749820050477,0.8963203221116206,0.07858833834085244,0.5260955187381886,0.0,1670.0,23465.0,1564.0,108189.0
