client,round,loss,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
3,184,0.7001673579216003,awake,0.8217484134986063,0.859985719685833,0.9327945477572367,0.8949116688082938,0.3144708813763032,0.6348277493112819,[[ 8467 16668][ 7376 102377]],8467,16668,7376,102377
3,184,0.7001673579216003,asleep,0.8217484134986063,0.5344316101748406,0.33686095086532725,0.41324613207086736,0.3144708813763032,0.634827749311282,[[ 102377 7376][ 16668 8467]],102377,7376,16668,8467
3,184,0.7001673579216003,avg,0.8217484134986063,0.6972086649303368,0.6348277493112819,0.6540789004395806,0.3144708813763032,0.6348277493112819,,,,,
